band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,initial_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r_eta0,best_scale_eta0,kstest_stat_eta0,best_r,best_eta,best_scale,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1179.3898,1097.9713,1266.5854,5.7695923,4.0881534,8.210641,47614.0,1.2,-0.82,2088.1574997212706,0.0065638472287642,0.0062204080553092,5.9,0.1709380479016314,0.348951979176448,1.19,-0.824,2084.293751989029,0.0062972253995703,1.19,-0.824,0.0062972253995703,47614.0,25.239,0.0354859,1.57635e-52,21.2876,0.0120746,1.85218e-06,17.9435,0.0171663,1.28281e-12,0.045622721
5,437.0224,401.9452,476.60712,8.911059,5.4116354,14.53011,102030.0,0.9,-0.84,577.9096498018715,0.008376543871493,0.0042501094782857,5.9,0.1709380479016314,0.3933363683468568,0.92,-0.847,602.4836762134204,0.0082658605951827,0.92,-0.847,0.0082658605951827,27235.0,14.5648,0.0377599,7.797849999999996e-127,12.2097,0.0147854,8.362540000000001e-20,10.1696,0.0191969,4.302820000000001e-33,1.7518602e-06
8,126.23157,115.50593,139.04625,10.603689,5.844242,28.60345,326496.0,0.7,-0.75,91.49299696612248,0.0071007953163017,0.0023762874939549,5.8,0.1708154640572264,0.4311672053243015,0.69,-0.747,88.09069942386911,0.0067730359022213,0.69,-0.747,0.0067730359022213,40812.0,7.74766,0.036875,0.0,6.56113,0.0126841,4.67576e-46,5.37838,0.0161368,2.7933699999999995e-74,1.9475807e-13
11,33.334743,30.622417,36.353336,9.182022,5.6235123,17.436111,904666.0,0.7,-0.75,24.16111548137659,0.0065852679475018,0.0014276807376072,5.8,0.1708154640572264,0.4573487426804451,0.69,-0.748,23.30178617274037,0.0062496643265148,0.69,-0.748,0.0062496643265148,47704.0,3.99117,0.0369879,0.0,3.39903,0.0123632,1.5398999999999992e-120,2.75925,0.0157176,1.4579499999999994e-194,4.051482600000001e-31
14,10.371416,9.49919,11.419547,10.649118,5.9477906,27.891129,2727602.0,0.57,-0.7,3.957279255443187,0.0058999682280587,0.0008222587962986,5.8,0.1708154640572264,0.4723331074576514,0.579,-0.71,4.233502640995699,0.0057682091062004,0.579,-0.71,0.0057682091062004,53937.0,2.15652,0.0395865,0.0,1.87191,0.0135623,0.0,1.4855,0.0165234,0.0,2.964438099999999e-79
17,2.5487747,2.287402,3.1454275,34.724674,6.520165,200.0735,8298440.0,0.36,-0.3,0.0487635972321906,0.0045470316058532,0.0004714271372994,5.8,0.1708154640572264,0.4840079492897572,0.367,-0.32,0.0578881044942905,0.0044584381059243,0.367,-0.32,0.0044584381059243,97246.0,1.05812,0.0384189,0.0,0.927069,0.0118436,0.0,0.732064,0.0149786,0.0,1.0539381999999994e-143
20,0.429869,0.36312225,0.795385,315.7859,6.7074366,1304.6344,25140192.0,0.06,6.6,5.291827652607421e-37,0.0026393357913386,0.0002708547073073,5.8,0.1708154640572264,0.4922870859900253,0.059,6.69,8.200486389377579e-38,0.0024075554908636,0.059,6.69,0.0024075554908636,331435.0,0.431716,0.0351294,0.0,0.38038,0.00905802,0.0,0.30487,0.00886188,0.0,5.357409299999997e-127
23,0.10037543,0.09115234,0.1280392,39.690784,4.401588,247.71967,65734528.0,0.07,8.3,1.1415264328186715e-32,0.0014667221883779,0.0001675050733668,5.8,0.1708154640572264,0.4959906625838995,0.07,8.31,1.1257452372918289e-32,0.0014082547244494,0.07,8.31,0.0014082547244494,974943.0,0.237652,0.0288025,0.0,0.205718,0.00518981,0.0,0.168121,0.00632283,0.0,1.1703950999999994e-113
