layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,7033.1094,6575.202,7502.255,-0.38998485,-0.5217233,-0.24860013,2446,0.06060610918372633,20.0,20.0,7183.784645170914,0.0,7033.1094,0.027391058317828124
3,1485.3868,1423.7725,1548.9489,0.6372862,0.5039191,0.77659184,9784,0.046236559690954804,8.9,-0.4,2938.1636505270717,0.0,1485.3868,0.01371292533206765
4,299.22726,283.79486,315.1271,2.1257749,1.7875338,2.500192,39136,0.029499753688179087,2.8,-0.8,623.3178005030999,250.0,253.24454,0.006860766614414416
5,58.35128,54.677464,62.158474,4.274248,3.5630684,5.217214,156544,0.02473530218375891,0.8,-0.9,63.83622412248325,250.0,52.093483,0.0034314536386640306
6,11.54628,10.649501,12.5288105,7.8944273,5.764907,14.354151,626176,0.025075710981771526,2.1,-1.1,31.98044153811091,500.0,8.958568,0.0017159936940756553
7,2.319492,2.1044142,2.579518,13.34358,8.176902,37.261646,2504704,0.026248312590680167,5.5,-1.2,9.057072514790212,200.0,1.9566832,0.0008580634771374716
8,0.5238069,0.46720436,0.608356,23.059578,10.370432,96.503456,10018816,0.010492025032550811,0.6,-1.1,0.47028166384662945,250.0,0.41350597,0.000429048385014687
9,0.14216252,0.1264175,0.16607808,25.015984,11.1960945,99.90361,40075264,0.009019917470292627,0.5,-1.1,0.07965693043337929,200.0,0.11470598,0.0002145283527339156
