layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,best_augmented_var,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,7033.1094,7033.1094,6331.848,5802.629,5349.168,4955.76,4288.238,3746.0498,3274.0554,2848.0217,2467.7847,1561.9336,0.0606061091837263,0.073055765154044,0.0835089888892526,0.093313386730244,0.1025434266067656,0.1199952867962348,0.13612117188915,0.1518333592290374,0.1675244671937235,0.1834540215851314,0.2328108842034822,0.10254342660676563,0.09331338673024403,0.08350898888925262,0.073055765154044,0.06060610918372633,,,,,
3,1485.3868,1485.3868,1413.6102,1357.9779,1307.1714,1261.0618,1179.8572,1109.8911,1046.6967,990.1065,939.0546,808.6043,0.0462365596909548,0.0462585914990132,0.0462600524201133,0.0462696361106936,0.046266183552438,0.0463436461695886,0.046454388252214,0.0487047257578991,0.0521904545726232,0.0581678813831419,0.0750323982482233,0.04628110564868959,0.04627017423643737,0.04628027721240091,0.046279777046016435,0.046236559690954804,,,,,
4,299.22726,299.22726,291.21228,285.4149,280.4204,275.8212,267.53818,260.08334,253.24454,246.92697,241.1469,225.76482,0.0295025779791126,0.0295013459795006,0.029501803614638,0.0295021585788391,0.0295080483804911,0.0295004762026759,0.0295015571556736,0.029499753688179,0.0295002571494235,0.029501150936427,0.0300779082572813,0.02953119440666402,0.029515943170543346,0.029506398059105376,0.029501684262994377,0.029499753688179087,0.029499229034103402,256.59695,0.029500128475720255,0.029503664616860714,0.029510024870507023
5,58.35128,58.35128,57.284412,56.489254,55.797066,55.17076,54.04214,53.02715,52.093483,51.22793,50.418858,48.22801,0.0248183335130803,0.0248043023128552,0.0247935936966282,0.0247840907457533,0.0247753424567847,0.0247609279436348,0.0247477511845932,0.0247353021837589,0.0248317488523659,0.0248207477121941,0.0247896031853623,0.024670609577779223,0.024676622086352018,0.024625350426608794,0.024616312597122936,0.024622552313038115,0.024628944589388024,51.651825,0.02463548985042263,0.02464221622271051,0.024649178428857055
6,11.54628,11.54628,11.189078,10.976361,10.796039,10.63588,10.3539915,10.103989,9.8770075,9.668549,9.474363,8.958568,0.025794809980954,0.0256171927925569,0.0256287780196666,0.025404035040338,0.0255271678675425,0.0253792667904517,0.0252285619567589,0.0251958488674044,0.0252402261917899,0.0251753055340716,0.0250757109817715,0.024229921769694962,0.024338080146349306,0.024346940393872418,0.024370172225697484,0.02439586208444966,0.024432093806125432,8.656344,0.024337622209654408,0.024864614440829103,0.025025877142107134
7,2.319492,2.319492,2.2232628,2.1698818,2.1251822,2.0856004,2.0165966,1.9566832,1.9029316,1.8539295,1.8087133,1.6898555,0.0267785710985768,0.0267652533155439,0.026545525317918,0.0265617343619529,0.026460849717615,0.0263692767817574,0.0262483125906801,0.0262563686942635,0.0269235830134736,0.0275601449892204,0.0280074410173129,0.027529083948886868,0.027197669132287827,0.02685694868465105,0.026506086752551505,0.026248312590680167,0.026889701284350503,,0.027802657625890126,0.02876505886573577,0.02978888871089863
8,0.5238069,0.5238069,0.4961037,0.4823379,0.47075307,0.46049872,0.44267857,0.42724812,0.41350597,0.4010552,0.3896543,0.36014673,0.0129538197007033,0.0148182874913223,0.0146832710276743,0.0144364939311444,0.014211788817907,0.0137012478189797,0.0118046700087806,0.0104920250325508,0.0114492070705088,0.0124566614443671,0.0127460073320411,0.010742246737819983,0.010613463755715036,0.010591584118763486,0.010630361622153028,0.010492025032550811,0.01075575865360523,,0.010626628339001465,0.010534004938325459,0.010866402789364349
9,0.14216252,0.14216252,0.13418868,0.13023525,0.12694791,0.12405505,0.11903561,0.11470598,0.11086289,0.10739042,0.10421586,0.09602547,0.0136450678897841,0.0143162379300638,0.0131214866480896,0.0121139039491119,0.0112125858607757,0.009631552217946,0.0090199174702926,0.0091823375858367,0.0100338152713338,0.0115456671611756,0.0129629176294933,0.009045648523204886,0.009069185512339484,0.008996080574254606,0.009097622652192383,0.009019917470292627,0.009114214051104186,0.11086289,0.00909196640494836,0.009046521936415197,0.009128668973824694
