band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,57.350895,57.350895,50.087795,47.334736,45.328465,43.71423,41.146122,39.111954,37.412426,35.940735,34.640717,31.458702,0.0073093475789343,0.0063489208226035,0.0054129806701495,0.0047923363536735,0.0059364177891436,0.0038899314621143,0.0053030174029158,0.00678439175691,0.0073820028371196,0.0063361911046495,0.0089189906189504,0.00484288071370529,0.004434748141595647,0.004019594169659333,0.0036820709349691637,47.334736,0.00388993146211436,0.003273013691890543,0.002673083816171106,0.001987058831749284,0.0018979419037257195
3,28.362835,28.362835,24.512136,23.08178,22.035343,21.18886,19.8479,18.789042,17.908117,17.153769,16.49384,14.89206,0.0026829199889429,0.0038965799974124,0.0056748979272767,0.0077213070201607,0.0095976247263417,0.0076930897478399,0.0048224773969699,0.0048714202253517,0.0060875150656068,0.0074035953643633,0.0086276560134041,0.0023112866344436322,0.0016983283754086753,0.0022267724303409175,0.003125212820430545,22.035343,0.002682919988942989,,,,
4,19.804796,19.804796,17.017685,15.874792,15.01621,14.313603,13.197138,12.316734,11.586329,10.963005,10.418921,9.11826,0.0050293315930634,0.0073400095462052,0.0081481529769785,0.0088818000206665,0.0098169267693089,0.0102449447508276,0.0107473996326294,0.0101821230405926,0.0081545013762193,0.0078277741097381,0.0090062869029901,0.0031768603270386497,0.004116817064024669,0.0023941984323728738,0.0031184386894350102,15.874792,0.003025119799706766,,,,
5,11.807234,11.807234,9.988566,9.215591,8.638279,8.170228,7.430079,6.851031,6.374247,5.969893,5.620292,4.7955728,0.0052884885396328,0.0098284993252956,0.0076308348901068,0.0048066501051076,0.0034899061814046,0.0077032560874714,0.0104164108272759,0.0076761041819179,0.0069236655199598,0.0079314764039791,0.00863540265816,0.004962043096046958,0.004756489379487373,0.004269124398309912,0.003898843303495903,9.215591,0.0034496499738803175,0.0036760510283043724,0.0030983452362061126,0.004183430435761526,0.004974952107160813
6,9.799885,9.799885,7.923755,7.3106894,6.849649,6.4729323,5.8711715,5.398418,5.0077024,4.675628,4.3880196,3.7074811,0.0096272727300803,0.0095152112421305,0.0077007897628392,0.0061439133928465,0.0079302175193435,0.0083221342866289,0.0082743409833256,0.007000137046442,0.0065410574706606,0.007295918763412,0.0083425839771651,0.006029393911241521,0.004826151619753647,0.00447642554646166,0.004220479506211792,6.4729323,0.005143575040225112,0.005360780295004752,0.004538091408516909,0.00501997356977435,
7,3.985288,3.985288,3.2830718,3.003135,2.7993362,2.6358006,2.380717,2.1837382,2.0231752,1.8880227,1.7718376,1.5002898,0.0075248228432488,0.0059241965072496,0.0059318259247687,0.0084880393174557,0.0079484142893377,0.0081468822241949,0.0070620550790209,0.0057323599760562,0.0065802500308566,0.0085810485646592,0.0084048803265834,0.006421418557709835,0.006183383878958311,0.006078342854202197,0.005845391489330049,2.2767408,0.0054460935260330495,0.005308408360306436,0.004932228354659136,0.004645691438202974,0.004714898959480077
8,1.0709867,1.0709867,0.7589254,0.69857496,0.6543958,0.61874956,0.5625466,0.51873994,0.48275706,0.4523263,0.42602435,0.36405864,0.0097668097627241,0.0030488107583106,0.006552940863812,0.004505689959843,0.004699541749972,0.0057962663491045,0.0067686364413707,0.0054552002555559,0.0062432764493196,0.0070769634282002,0.0081844730732795,0.003987819365392387,0.004419811604157491,0.0032567828988589176,0.002940794147473119,0.69857496,0.0030488107583106494,0.0073868641135562685,,,
9,0.25908038,0.25908038,0.20031253,0.1808729,0.1666582,0.15530415,0.13778134,0.12450427,0.11390321,0.105153866,0.09778222,0.08114461,0.0118093104378668,0.0067213605345494,0.0070627626218172,0.0045775015340705,0.0044015379853073,0.0065377222864195,0.0044118577806903,0.0061989754515444,0.0081918162792568,0.0059350702115304,0.0101869422649632,0.00571210979899317,0.005044616749582703,0.0035650182303775674,0.003605507866569879,0.1666582,0.0033474579262833815,0.0029595338417698347,0.0036514473902683475,0.005297280214597522,0.007627285626314206
