filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,7077888.0,0.1,1.0,0.0311260291665138,200.0,0.09,1.2,3.141474958555047e-17,0.031125881371534048,100.0,1944
2,7077888.0,0.3,-1.1,0.0224053405997955,200.0,0.23,-1.0,0.01735770183143033,0.020770528686631373,150.0,4374
3,7077888.0,0.2,-0.5,0.0067765215262999,50.0,0.16,-0.3,1.3799214720604084e-06,0.006627526722037813,0.0,41472
4,7077888.0,0.4,-1.2,0.0226773540581489,200.0,0.3,-1.13,0.5337540404569583,0.022199163523660914,125.0,3888
5,7077888.0,0.2,-0.3,0.0210525580715884,50.0,0.16,0.0,1.1894981810556688e-06,0.020786079405945235,50.0,4374
6,7077888.0,0.2,-0.3,0.0215246607644217,100.0,0.2,-0.31,9.321811979288656e-05,0.02152335941075867,75.0,3888
7,7077888.0,4.8,-0.5,0.0208581948121522,200.0,5.0,-0.52,4.708372146096365,0.020846789929118037,150.0,4374
8,7077888.0,0.1,9.4,0.0184404740299407,200.0,0.1,9.2,3.329567887571141e-22,0.018439101618139497,175.0,5184
9,7077888.0,0.2,-0.4,0.0042381005714691,50.0,0.2,-0.47,5.1471807232042314e-05,0.0020410159577042564,0.0,442368
10,7077888.0,0.3,-0.7,0.0165279938808087,200.0,0.24,-0.6,0.002427222801379635,0.016526234756984337,125.0,6912
11,7077888.0,0.2,-0.4,0.0160619344710506,200.0,0.2,-0.42,0.00011205622830124603,0.015744269330743133,150.0,7776
12,7077888.0,0.1,1.1,0.0151671804465551,50.0,0.1,1.2,2.003385370260569e-15,0.015117868070072482,125.0,7776
13,7077888.0,0.1,0.8,0.0132411112360604,0.0,0.1,0.8,1.0504289942320689e-14,0.013206870319041775,25.0,10368
14,7077888.0,0.2,-0.5,0.0121726487308557,50.0,0.21,-0.6,0.0006240709110299966,0.010189407733511735,0.0,17496
15,7077888.0,1.9,-0.2,0.0145434133249114,0.0,1.91,-0.2,6.800919517824326,0.014516856274953527,0.0,8748
16,7077888.0,0.1,1.3,0.012037686521423,200.0,0.1,1.4,8.883030911759704e-16,0.012007921475361782,250.0,13122
17,7077888.0,0.3,-1.0,0.0134116276856415,50.0,0.3,-1.02,0.19295998672627182,0.011937665368349837,0.0,13122
18,7077888.0,0.2,-0.4,0.007678688149323,50.0,0.19,-0.3,2.1634131991362704e-05,0.007378182026405361,50.0,34992
20,7077888.0,0.2,-0.7,0.0102792765732544,0.0,0.27,-0.9,0.04298278001336025,0.00832797288384618,50.0,27648
22,7077888.0,0.1,0.6,0.0122635062206536,0.0,0.09,0.8,7.111427995657732e-17,0.012246630331872455,0.0,11664
23,7077888.0,0.4,-1.0,0.0098011676508723,0.0,0.4,-1.0,0.5986089668046687,0.0098011676508723,0.0,19683
24,7077888.0,0.1,0.6,0.0128371017577504,0.0,0.09,1.0,3.092986295931271e-17,0.012196157248966999,25.0,13122
25,7077888.0,0.2,-0.4,0.0060644360722933,50.0,0.22,-0.5,0.00024092358327731334,0.004324126256667116,25.0,99643
26,7077888.0,0.3,-0.5,0.0217451659922948,50.0,0.41,-0.7,0.3143242583512408,0.02141532412154734,75.0,3888
27,7077888.0,0.2,-0.5,0.0050390328032537,0.0,0.16,-0.2,4.012381081472667e-07,0.0038753825906054917,0.0,124416
28,7077888.0,0.1,0.6,0.0136644916426038,0.0,0.11,0.5,1.3970250362016448e-12,0.013642120103818267,50.0,10368
