filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group
0,4.918291932996653,3.402765332889909,6.7784707039353425,14.087732941569257,7.160850937499381,34.707175327383794,7077888.0,dual_color
2,5.834874171651293,3.930149795384063,8.610618889979236,20.367862245940632,9.88076046785946,60.2760310110996,7077888.0,dual_color
3,2.40106956545116,1.665374656985784,3.542345884844863,21.989695369130782,7.956547127814106,102.82828973913578,7077888.0,single_edge
4,8.374048642240977,6.064170857030362,10.875552682515668,12.093865967071068,7.784487644045603,19.337828100494885,7077888.0,dual_color
5,6.427816350520922,4.854648279062974,7.95169190605188,7.636214469363786,4.954015217990537,14.9572603349786,7077888.0,dual_color
6,2.961974639804508,2.2116298450115957,3.8533472666477024,10.482829579935776,4.624698851281762,35.951347179863546,7077888.0,single_edge
7,2.4158391658408473,2.0046465353536167,2.878406439258487,2.770391704501419,1.0802534326978768,8.056585493147356,7077888.0,inside_out
8,0.11379012996882276,0.08858142990182562,0.15330514351082522,9.237642466023836,2.53463519346852,61.519855548752126,7077888.0,misc
9,0.8692336019763194,0.5492420357809884,1.4630151265800606,30.971349961759763,8.339681766086548,139.17687863191549,7077888.0,multi_edge
10,2.687340864571985,1.9711282489820199,3.7310739048063533,14.071039868022744,5.992348961684193,79.20588042959251,7077888.0,single_edge
11,2.659095144231669,1.9442044015448536,3.6710391738517476,14.18659240033437,6.447573854861946,38.287141347669404,7077888.0,single_edge
12,2.1701547744110403,1.4924048910919712,3.1861506169523017,17.917737721617065,6.749938686670595,103.4119922348941,7077888.0,single_edge
13,2.5815285196307736,1.7988983343252176,3.551562458247654,15.615009390461871,6.929747171282883,52.77278343738996,7077888.0,single_edge
14,3.2074910990243555,2.359756182230046,4.408733890640288,15.833215047407062,7.001227026271901,51.41084279371539,7077888.0,single_edge
15,4.690050154950764,4.112546297006193,5.387555654558624,1.0636953183820586,0.27653958348559904,3.160929930376651,7077888.0,inside_out
16,2.0024093700684666,1.3462738360042097,3.012710511739567,21.279730997614568,7.226811148313846,107.09220312344571,7077888.0,multi_edge
17,4.690126588292814,3.4023013351689824,6.323316608223518,13.595269634114608,7.06000273125723,27.053927179905525,7077888.0,dual_color
18,1.648843657742327,1.1398332898009833,2.4681339524482837,20.15327757424834,7.6918491860699785,101.80640646120725,7077888.0,multi_edge
20,4.384413184870741,2.972598304233477,6.169637481879104,16.100867956668395,9.058707668842882,35.198554366853976,7077888.0,dual_color
22,2.1636653190460162,1.5460535307090588,3.087315213146177,19.212543928368724,7.763216055576482,84.10986437113915,7077888.0,multi_edge
23,2.921042902680178,2.1882735812839855,4.021358219989558,11.125020702665042,5.303873405925229,51.73065316316435,7077888.0,single_edge
24,2.193668801936696,1.5475205809047172,3.3121086261234867,19.572918664746474,7.569061038050769,78.36259400358823,7077888.0,single_edge
25,1.0234439707238887,0.6838435118208698,1.7027106202607178,26.25122430633716,7.731731626111558,149.98888291551359,7077888.0,multi_edge
26,3.4392316190612955,2.757935908390933,4.444149978257613,8.172979210238484,4.115169674837523,24.412466987734366,7077888.0,dual_color
27,1.0269105477230835,0.6720720793184973,1.6245429091635073,25.12511766517854,8.32273763242036,113.41577115548658,7077888.0,multi_edge
28,2.525593507549657,1.7801382019607128,3.7237137040979835,18.588172917256305,7.458146870887084,60.21083438300667,7077888.0,single_edge
29,1.998616060811719,1.4700587593118943,2.7277915085490374,13.037991435208326,6.444820097502058,34.74025517014168,7077888.0,single_edge
30,1.9241323774052796,1.3182459262126969,2.782129018158434,20.61613111627393,7.928106785797003,74.24883195567347,7077888.0,single_edge
31,3.5192369471892126,2.8216367140220204,4.496110599115588,5.472426370606437,2.8507611999773683,13.849333860005723,7077888.0,eye
32,2.9683500978153154,2.2046379569823507,3.863558588775793,10.190154011523529,5.124882497551068,24.002903432996998,7077888.0,single_edge
33,1.1126750934445624,0.7900582078124827,1.5117879789203692,15.743415837864834,6.385353220227501,66.17175285042647,7077888.0,multi_edge
34,1.9991184787766472,1.3812338554295243,2.9182897298213835,17.354457975774732,7.278865807251323,60.24138591107382,7077888.0,single_edge
38,5.7485084492826575,4.2086339023700585,7.735381617493606,12.123228154658355,5.974465647420932,25.240751403668483,7077888.0,dual_color
39,4.0263905198316685,3.2264915072660783,5.03976376805266,5.850031384727085,2.9525231810369554,21.32443317441014,7077888.0,eye
41,1.9227614875729109,1.3485931267216913,2.8199255654433997,18.144599029722592,7.061196646658692,100.41546880464135,7077888.0,multi_edge
42,5.739101383182204,3.6799032903155817,8.513392307497417,27.129983426063415,11.898783308459189,56.29240946752513,7077888.0,dual_color
43,2.2440398466645113,1.6890388526359545,3.2378258646394493,13.049279217085907,5.9664368767413585,44.50379142829316,7077888.0,single_edge
44,4.972346732822326,3.25487009475305,7.340891893616307,22.2557513405255,9.827328213883344,46.49674604830156,7077888.0,dual_color
45,2.8512586052615316,2.139415598649201,3.6504407613531,8.839287183210631,4.839722226218192,26.953036599013657,7077888.0,eye
46,2.3742495423909977,1.9566646884341086,2.930423871424313,4.4938163379753595,2.028244453911823,10.968155629849361,7077888.0,eye
47,5.208515082043805,3.9243916044951273,6.617315296581343,8.57787478420621,5.043816552920454,16.26221036145936,7077888.0,dual_color
48,1.6980138874219155,1.1815289358199192,2.6747208727925442,22.46146414788783,8.775787364509638,112.16957046286146,7077888.0,single_edge
49,4.6459784859976025,3.285260806173353,6.284598649292192,14.042594545965294,7.120258247076101,45.99863728409832,7077888.0,single_edge
50,3.3959494245828745,2.3930265141496894,4.602197039146131,14.564361604098767,6.166550876799523,78.24394770782406,7077888.0,single_edge
