filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
16,2.002409370068466,1.3462738360042097,3.012710511739567,21.279730997614568,7.226811148313846,107.09220312344571,7077888.0,multi_edge,0.012037686521423,0.1,1.3,1.250012096064749e-15,200.0,1.5238450930035463,0.0005104573154051,0.0120079214753617,0.1,1.4,8.883030911759704e-16,250.0,13122,0.626636,0.0617589,0.0,0.554796,0.0353878,0.0,0.433956,0.0332386,0.0,0.0
17,4.690126588292814,3.4023013351689824,6.323316608223518,13.595269634114608,7.06000273125723,27.053927179905525,7077888.0,dual_color,0.0134116276856415,0.3,-1.0,0.1648175228468608,50.0,4.690126588292814,0.0005104573154051,0.0119376653683498,0.3,-1.02,0.1929599867262718,0.0,13122,0.708178,0.0881215,0.0,0.614789,0.0634666,0.0,0.469436,0.0628793,0.0,0.0
18,1.648843657742327,1.1398332898009833,2.468133952448284,20.15327757424834,7.691849186069978,101.80640646120725,7077888.0,multi_edge,0.007678688149323,0.2,-0.4,6.926496085591384e-05,50.0,1.4996621610814709,0.0005104573154051,0.0073781820264053,0.19,-0.3,2.1634131991362704e-05,50.0,34992,0.559137,0.0638805,0.0,0.495287,0.0375826,0.0,0.386237,0.035322,0.0,0.0
20,4.384413184870741,2.972598304233477,6.169637481879104,16.100867956668395,9.058707668842882,35.198554366853976,7077888.0,dual_color,0.0102792765732544,0.2,-0.7,0.0006524424382248,0.0,4.077454441270728,0.0005104573154051,0.0083279728838461,0.27,-0.9,0.0429827800133602,50.0,27648,0.727871,0.080283,0.0,0.632392,0.0546834,0.0,0.490248,0.0547378,0.0,0.0
22,2.163665319046016,1.5460535307090588,3.087315213146177,19.212543928368724,7.763216055576482,84.10986437113915,7077888.0,multi_edge,0.0122635062206536,0.1,0.6,1.984516096624293e-14,0.0,2.163665319046016,0.0005104573154051,0.0122466303318724,0.09,0.8,7.111427995657732e-17,0.0,11664,0.605817,0.067768,0.0,0.534932,0.0412831,0.0,0.417502,0.0395508,0.0,0.0
23,2.921042902680178,2.188273581283985,4.021358219989558,11.125020702665042,5.303873405925229,51.73065316316435,7077888.0,single_edge,0.0098011676508723,0.4,-1.0,0.5986089668046687,0.0,2.921042902680178,0.0005104573154051,0.0098011676508723,0.4,-1.0,0.5986089668046687,0.0,19683,0.738437,0.0771601,0.0,0.644291,0.0509463,0.0,0.502096,0.0509944,0.0,0.0
24,2.193668801936696,1.5475205809047172,3.3121086261234867,19.572918664746474,7.569061038050769,78.36259400358823,7077888.0,single_edge,0.0128371017577504,0.1,0.6,2.0120353225541145e-14,0.0,2.066749236046168,0.0005104573154051,0.0121961572489669,0.09,1.0,3.092986295931271e-17,25.0,13122,0.602815,0.0698929,0.0,0.531991,0.0432751,0.0,0.416454,0.0415692,0.0,0.0
25,1.0234439707238887,0.6838435118208698,1.7027106202607178,26.25122430633716,7.731731626111558,149.9888829155136,7077888.0,multi_edge,0.0060644360722933,0.2,-0.4,4.238342387600576e-05,50.0,0.9526923300156102,0.0005104573154051,0.0043241262566671,0.22,-0.5,0.0002409235832773,25.0,99643,0.437596,0.0631282,0.0,0.384282,0.036817,0.0,0.299202,0.0366879,0.0,2.2297500999999986e-115
26,3.4392316190612955,2.757935908390933,4.444149978257613,8.172979210238484,4.115169674837523,24.41246698773437,7077888.0,dual_color,0.0217451659922948,0.3,-0.5,0.0233137900302593,50.0,3.206979735483097,0.0005104573154051,0.0214153241215473,0.41,-0.7,0.3143242583512408,75.0,3888,0.991644,0.0651092,0.0,0.865854,0.0375794,0.0,0.684792,0.0397044,0.0,0.0
27,1.0269105477230835,0.6720720793184973,1.6245429091635073,25.12511766517854,8.32273763242036,113.41577115548658,7077888.0,multi_edge,0.0050390328032537,0.2,-0.5,6.791736426739971e-05,0.0,1.0269105477230835,0.0005104573154051,0.0038753825906054,0.16,-0.2,4.012381081472667e-07,0.0,124416,0.419657,0.0638279,0.0,0.369433,0.0375577,0.0,0.288155,0.0365826,0.0,9.310829599999995e-93
28,2.525593507549657,1.7801382019607128,3.723713704097984,18.588172917256305,7.458146870887084,60.21083438300667,7077888.0,single_edge,0.0136644916426038,0.1,0.6,2.3164770101653174e-14,0.0,2.3019755275799025,0.0005104573154051,0.0136421201038182,0.11,0.5,1.3970250362016448e-12,50.0,10368,0.639868,0.0713551,0.0,0.564415,0.045073,0.0,0.439168,0.043532,0.0,0.0
29,1.998616060811719,1.4700587593118943,2.7277915085490374,13.037991435208326,6.444820097502058,34.74025517014168,7077888.0,single_edge,0.0300338761188644,0.1,1.1,2.798225668358476e-15,50.0,1.7503402462479487,0.0005104573154051,0.0295379374821794,0.1,1.2,1.897607361587761e-15,125.0,2187,0.597996,0.0709831,0.0,0.527548,0.044066,0.0,0.420657,0.0411452,0.0,0.0
30,1.92413237740528,1.3182459262126969,2.782129018158434,20.61613111627393,7.928106785797003,74.24883195567347,7077888.0,single_edge,0.0135649159549702,0.1,0.7,1.0812487242197768e-14,50.0,1.686645769922149,0.0005104573154051,0.013483420341216,0.09,1.0,2.5241437913579174e-17,75.0,10368,0.548459,0.0709403,0.0,0.482848,0.0445047,0.0,0.375818,0.0433067,0.0,0.0
31,3.5192369471892126,2.8216367140220204,4.496110599115588,5.472426370606437,2.8507611999773683,13.849333860005723,7077888.0,eye,0.0413689680398505,0.1,4.5,2.742915707164885e-18,50.0,3.384510440317845,0.0005104573154051,0.0413689680398505,0.1,4.5,2.742915707164885e-18,50.0,1093,1.18673,0.0536999,0.0,1.14372,0.0420052,0.0,0.88151,0.041369,0.0,0.0
32,2.9683500978153154,2.2046379569823507,3.863558588775793,10.190154011523529,5.124882497551068,24.002903432997,7077888.0,single_edge,0.0158406451661055,0.3,-0.8,0.0514795126877258,0.0,2.860983376410221,0.0005104573154051,0.0156641935461038,0.3,-0.79,0.0479585354868248,25.0,7776,0.760209,0.0783372,0.0,0.660556,0.0520401,0.0,0.515415,0.0526018,0.0,0.0
33,1.1126750934445624,0.7900582078124827,1.5117879789203692,15.743415837864834,6.385353220227501,66.17175285042647,7077888.0,multi_edge,0.0055538885465638,0.3,-0.7,0.012856089341741,50.0,1.1126750934445624,0.0005104573154051,0.004783914101949,0.23,-0.5,0.0004971885212766,0.0,82944,0.492873,0.0620317,0.0,0.434631,0.0354257,0.0,0.340036,0.0342811,0.0,4.005684299999998e-141
34,1.9991184787766472,1.3812338554295245,2.9182897298213835,17.354457975774732,7.278865807251323,60.24138591107382,7077888.0,single_edge,0.0101605237644719,0.2,-0.6,0.0001949260061271,0.0,1.9991184787766472,0.0005104573154051,0.0078952080417983,0.23,-0.7,0.0018237369329081,0.0,31104,0.573562,0.071041,0.0,0.506097,0.044704,0.0,0.394141,0.0431331,0.0,0.0
38,5.7485084492826575,4.2086339023700585,7.735381617493606,12.123228154658356,5.974465647420932,25.240751403668483,7077888.0,dual_color,0.0155915955181167,0.3,-0.8,0.0996952528841353,0.0,5.7485084492826575,0.0005104573154051,0.0152762295144968,0.23,-0.6,0.0036141254460868,0.0,7776,1.06111,0.0729857,0.0,0.917234,0.0467117,0.0,0.722927,0.0484492,0.0,0.0
39,4.0263905198316685,3.2264915072660783,5.03976376805266,5.850031384727085,2.9525231810369554,21.32443317441014,7077888.0,eye,0.0453974933039356,0.1,6.2,2.789991170998308e-19,200.0,3.448227276957065,0.0005104573154051,0.0452407175354118,0.11,5.9,4.931335260638266e-17,300.0,864,1.30422,0.0512179,0.0,1.30841,0.0480347,0.0,1.06882,0.0447338,0.0,0.0
41,1.9227614875729109,1.3485931267216913,2.8199255654434,18.144599029722592,7.061196646658692,100.41546880464136,7077888.0,multi_edge,0.009620302759609,0.2,-0.3,5.535649303602503e-05,100.0,1.8194524006213295,0.0005104573154051,0.0096136403062627,0.15,0.0,8.00686484729405e-08,25.0,20736,0.612866,0.0644039,0.0,0.542547,0.0380158,0.0,0.423382,0.0358552,0.0,0.0
42,5.739101383182204,3.6799032903155817,8.513392307497417,27.12998342606341,11.898783308459189,56.29240946752513,7077888.0,dual_color,0.0118777639099425,0.1,0.0,8.06392683439444e-13,0.0,5.739101383182204,0.0005104573154051,0.010713445703572,0.08,0.4,2.672809170503124e-18,0.0,15552,0.667095,0.0798943,0.0,0.584453,0.0543447,0.0,0.451071,0.0532604,0.0,0.0
43,2.244039846664512,1.6890388526359543,3.2378258646394493,13.049279217085909,5.966436876741359,44.50379142829316,7077888.0,single_edge,0.0143514489162506,0.3,-0.9,0.0559207136176791,0.0,2.089089952396424,0.0005104573154051,0.0140585924438492,0.4,-0.97,0.386090730238951,50.0,9841,0.639426,0.0748778,0.0,0.553819,0.04874,0.0,0.43371,0.0499589,0.0,0.0
44,4.972346732822326,3.25487009475305,7.340891893616307,22.2557513405255,9.827328213883344,46.49674604830156,7077888.0,dual_color,0.0117871014179341,0.1,0.2,2.337354353917722e-13,50.0,4.687586432770326,0.0005104573154051,0.011371961191901,0.08,0.6,7.785058853854861e-19,25.0,13824,0.699566,0.0763999,0.0,0.609371,0.0514141,0.0,0.468619,0.0509674,0.0,0.0
45,2.851258605261532,2.139415598649201,3.6504407613531,8.839287183210631,4.839722226218192,26.953036599013657,7077888.0,eye,0.0275619892480746,0.1,1.8,4.613283469564429e-16,200.0,2.4004610965938675,0.0005104573154051,0.0271976624752312,0.09,2.3,6.082113123805681e-19,250.0,2592,0.8391,0.0680736,0.0,0.736879,0.0405219,0.0,0.589801,0.0397508,0.0,0.0
46,2.3742495423909977,1.9566646884341088,2.930423871424313,4.49381633797536,2.028244453911823,10.96815562984936,7077888.0,eye,0.0231438624953224,1.0,-0.3,1.8574286788188707,100.0,2.156450063062953,0.0005104573154051,0.0228413371367946,1.31,-0.4,2.7079373416488024,175.0,3456,1.15305,0.0331687,0.0,1.10886,0.0266217,0.0,0.903904,0.0246618,0.0,0.0
47,5.208515082043805,3.9243916044951273,6.617315296581343,8.57787478420621,5.043816552920454,16.26221036145936,7077888.0,dual_color,0.0092726382222911,0.6,-1.1,5.923660861468888,0.0,5.073399587250511,0.0005104573154051,0.0076835260525102,0.5,-1.04,2.872169150390915,25.0,31104,1.04323,0.0734933,0.0,0.89537,0.0477758,0.0,0.706266,0.0502148,0.0,0.0
48,1.6980138874219155,1.1815289358199192,2.674720872792544,22.46146414788783,8.775787364509638,112.16957046286146,7077888.0,single_edge,0.0238297949848704,0.1,1.3,1.0430995578062644e-15,200.0,1.266333828866762,0.0005104573154051,0.0237256488043953,0.09,1.7,1.7527824049216077e-18,250.0,3456,0.530989,0.0659351,0.0,0.469718,0.0395051,0.0,0.367721,0.0372345,0.0,0.0
49,4.6459784859976025,3.285260806173353,6.284598649292192,14.042594545965294,7.120258247076101,45.99863728409832,7077888.0,single_edge,0.0220895418138912,0.4,-1.2,2.233301589585868,0.0,4.6459784859976025,0.0005104573154051,0.0204083813275681,0.3,-1.12,0.3135637472984343,0.0,4374,0.55834,0.106702,0.0,0.478089,0.0834211,0.0,0.361262,0.0828833,0.0,0.0
50,3.3959494245828745,2.3930265141496894,4.602197039146131,14.564361604098767,6.166550876799523,78.24394770782406,7077888.0,single_edge,0.0251548991766318,0.1,0.9,8.941442166429781e-15,100.0,3.3959494245828745,0.0005104573154051,0.025154164800967,0.11,0.6,1.424481673331316e-12,0.0,2916,0.806454,0.0721014,0.0,0.695127,0.0463063,0.0,0.54417,0.0478881,0.0,0.0
52,4.391846107575936,3.813117895851845,5.034750529724,0.8541623998496126,0.1864624757695483,2.843049921145902,7077888.0,inside_out,0.0193823935244172,20.0,-0.7,10.119306604924304,0.0,4.391846107575936,0.0005104573154051,0.0193823935244172,20.0,-0.7,10.119306604924304,0.0,5184,1.78299,0.0401017,0.0,1.62923,0.017907,0.0,1.35314,0.022894,0.0,0.0
54,0.7849785709010645,0.5166936011000565,1.3622994959983088,28.7849469118032,7.062383902069758,163.72756357365685,7077888.0,multi_edge,0.0044836214638063,0.2,-0.3,2.3052728994513503e-05,50.0,0.7254381092922761,0.0005104573154051,0.0035682913736555,0.2,-0.33,2.645481757051473e-05,25.0,139968,0.397093,0.0610077,0.0,0.348128,0.0342903,0.0,0.273578,0.034486,0.0,1.0524379999999997e-78
55,2.2370209163891293,1.5255907735645513,3.1381279875941104,18.644170838296333,7.338913323112993,100.08183553310448,7077888.0,single_edge,0.0125439696274711,0.1,0.9,6.088156834806185e-15,50.0,2.044923614421398,0.0005104573154051,0.012534251391265,0.09,1.2,1.468579201419906e-17,50.0,11664,0.648651,0.066219,0.0,0.572126,0.0394221,0.0,0.448917,0.0379516,0.0,0.0
56,6.2665209258935946,4.409997622528008,8.48451383459358,14.214440910667603,7.889755595200045,28.872150383838257,7077888.0,dual_color,0.0174255595834503,0.2,-0.8,0.0014839136391652,0.0,6.2665209258935946,0.0005104573154051,0.0155649143508964,0.2,-0.76,0.0012254244146232,0.0,7776,0.804347,0.0880079,0.0,0.698455,0.0630462,0.0,0.536569,0.0627248,0.0,0.0
57,2.811922432076321,1.9981542890513764,3.9497322912428254,16.101935315717427,6.779372547171407,71.97071764004194,7077888.0,single_edge,0.0107737187590115,0.2,-0.5,0.0001859737058251,0.0,2.672449828842635,0.0005104573154051,0.0105771323325482,0.26,-0.7,0.0092109356336136,25.0,16605,0.722283,0.0698226,0.0,0.632289,0.0433394,0.0,0.493308,0.0431443,0.0,0.0
59,5.558433385378191,4.0466660616689145,7.326356996615609,12.174356086789718,6.03076886950223,26.990900077738587,7077888.0,dual_color,0.0128623680274962,0.3,-0.8,0.0963988183863676,0.0,5.194072207841353,0.0005104573154051,0.012713950716312,0.27,-0.7,0.0258121765834382,50.0,11664,1.06008,0.0709588,0.0,0.913148,0.0453208,0.0,0.715254,0.046986,0.0,0.0
60,0.2339902942632607,0.1820060092305898,0.3283387256364533,12.149159063974173,4.145676059366763,71.36062802886538,7077888.0,misc,0.0244058948075523,0.5,-0.1,0.0184367831072929,200.0,0.1863197205506687,0.0005104573154051,0.0241511114611913,0.75,-0.4,0.0984242570025649,300.0,3280,0.320393,0.0381701,0.0,0.294595,0.0238984,0.0,0.228231,0.0255394,0.0,0.0
61,1.8251313606270807,1.2987701063869566,2.643431829165933,17.780693095280046,6.78755700621733,59.7335276216919,7077888.0,misc,0.0137366733250821,0.2,-0.3,5.515096934870691e-05,50.0,1.53845962066173,0.0005104573154051,0.0134888830614307,0.25,-0.5,0.0018314995484068,125.0,10368,0.59525,0.0653373,0.0,0.522062,0.0386244,0.0,0.408667,0.0385853,0.0,0.0
62,5.076604090416857,3.6132031267795854,6.847629380818479,13.179401865366682,6.797098483379228,26.327341484002453,7077888.0,misc,0.0208255379049366,0.1,0.5,6.526897194126782e-14,50.0,5.076604090416857,0.0005104573154051,0.0204312712414068,0.09,0.7,2.5281929176105127e-16,0.0,4374,0.848208,0.0797806,0.0,0.738831,0.0536917,0.0,0.574887,0.0538057,0.0,0.0
63,0.9174416221154434,0.6478632867378495,1.433051097015123,17.77498939477385,6.985702784988416,86.92377487103755,7077888.0,multi_edge,0.0082119056635373,0.1,1.0,1.928055385366307e-15,0.0,0.9174416221154434,0.0005104573154051,0.0080993987010015,0.11,0.8,1.9186582524139634e-13,0.0,27648,0.453642,0.0597298,0.0,0.3991,0.0329084,0.0,0.313966,0.0325021,0.0,0.0
