,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,26,27,28,29,30,31,32,33,34,38,39,41,42,43,44,45,46,47,48,49,50,52,54,55,56,57,59,60,61,62,63
0,4.917618320788004,-0.00016328921891328933,-5.399820839012671e-07,0.00015936058687054168,-2.4738866037903042e-05,-6.373691797890147e-05,-5.488690930668513e-05,-3.295131531296383e-05,7.839283304776477e-05,9.731855091684116e-05,0.00023533765568744261,4.038553987257321e-05,3.8329169973736656e-05,-4.836461436708817e-05,-0.00014213224154331261,-7.96752986013812e-05,2.3444723533499984e-05,-2.595964512501227e-06,-8.860129557495693e-05,-1.5837295184125723e-05,-0.00013666296794256815,-1.3768107361423985e-05,-1.3243206471455868e-06,-3.352128347162917e-05,1.5389549290904023e-05,-0.00014142589415494576,-6.266874349491513e-05,1.942365707474768e-05,-7.358403960090989e-05,-0.00010953658217732595,-7.878359422465053e-05,6.049536566554855e-05,-0.00014254697677270708,-8.087707075182746e-05,8.54861802577132e-05,0.0003975396598980706,-2.4647939148710557e-05,0.00021811353270114963,0.00019344304001765535,1.654570444549876e-05,-5.1474519682379185e-06,-4.8696432065241416e-05,-4.122126109492278e-05,-2.033921103503245e-05,-5.282958953069405e-07,-5.654935772363264e-05,-5.722482543822862e-05,0.0001878434557652062,-0.00020776524427641453,-2.314118083201806e-05,-2.3386647562806213e-05,-5.93124949300185e-05,2.1992170025985437e-05,3.4580264320020106e-05
2,-0.00016328921891328933,5.83439563873318,-0.00010450037518174264,0.00014511130923920265,0.00023014089953698645,3.4132782205704435e-05,-6.801987192100904e-05,-8.400554166968832e-06,-1.749555313908379e-05,-0.00012812099000903605,5.322255208418276e-05,-5.9904150398034786e-05,0.00015582476695674566,-0.00015438609672777543,0.0001960405538735671,4.972391339897863e-05,-0.0001042325371916534,-9.923209306835721e-05,-9.382092552096508e-05,4.8503065678975e-05,2.975619608006001e-05,0.00019348319099187812,5.488149084899469e-05,-0.00034751193963713617,2.1786254539483086e-05,-0.0001543141133439829,3.154766027303726e-05,-0.00016767658225939406,0.0003482641155069044,-4.151046211929673e-05,-0.00014779364197805677,9.675237450612613e-06,5.05950541627731e-05,-0.00024919066240959077,-0.00020490497771472044,-0.00029809361887203856,2.454385423057508e-05,-0.00016552921945492145,-3.229776615115535e-05,-3.3338584231428915e-06,-0.0001276161090673833,1.6050036697546627e-05,-5.345094607472626e-05,-5.1841902511284436e-05,0.00024371147700655082,-0.00012063543625447399,5.170802851378841e-05,-3.089916297357854e-05,-3.155905417637392e-05,-3.628135434707638e-05,9.927218885552175e-06,-4.845510728240935e-05,-1.3193097018014423e-05,-2.4731311058096535e-05
3,-5.399820839012671e-07,-0.00010450037518174264,2.4011819500391205,7.459167259855567e-06,-4.258289453548877e-05,1.7657741747552815e-05,-7.451582790463207e-05,-6.991548402149801e-06,-1.363254165645894e-05,-9.789561020996762e-05,-2.1731864633484993e-05,-1.0293753478233336e-05,-0.00015166772367854596,-0.00010773779703492617,5.3855288560933786e-05,-1.2827728559070728e-05,1.0216555779799887e-05,-4.3591195983160585e-05,-7.31042880502461e-05,-3.12011406342852e-06,-9.263951350554163e-05,0.0001086962716968447,4.707319535753145e-05,-3.1599109680788364e-05,4.602165981735316e-05,8.533838788413124e-05,5.718549511182928e-06,6.527766156354695e-05,5.033274266634582e-05,3.728059100250564e-05,0.00015835088602166557,-7.024943887806316e-06,2.2256620217390912e-05,0.0001373532440230482,0.00013190318252790262,3.947161451816408e-05,-2.583039700820668e-05,-6.758881989312993e-06,-3.7974930726786195e-05,4.0536340383906885e-05,-1.873599295562068e-05,-2.656186147489922e-05,0.00012378252937835345,1.3417550106419229e-05,5.601330298055358e-05,3.174391028904899e-05,0.0001238730238737165,-3.508154670402919e-05,-5.870440705401098e-05,-6.222079901470414e-05,-1.8155257068721617e-05,-4.5751440792584016e-05,-0.00017028669673669814,4.194042330103692e-05
4,0.00015936058687054168,0.00014511130923920265,7.459167259855567e-06,8.374958370958096,-0.0005278497198948793,0.00015854594956152306,0.00038406396758043025,-2.2861768035080904e-05,0.00019669936647775946,-0.0001243898791215477,-0.00024379016817278993,0.0002287499023150875,-0.00020379749465174196,0.0003993808925878397,0.0003006783131300838,2.8425501527842124e-05,-0.00030956576233565953,-3.0233058317191947e-05,0.000281571614085883,7.830525489854071e-05,0.0003095470444452538,0.00010237916998045421,4.348511907176193e-05,0.00023448459158671988,7.061300466012778e-05,-6.301869842929277e-05,0.00016047169214004607,-0.00015248547056019153,0.00019310397034607793,-0.00020211385420945528,0.0003184859922931306,0.00013611433760853708,-0.00017850361014235143,-4.026091756061845e-05,5.883616892871939e-05,2.7668823684998887e-05,9.29893320802339e-05,7.404488989999649e-05,0.00015402165829809004,0.0001813519350973333,0.00024463353517110043,-0.0001702991899846146,-0.00024770030721441445,-8.88069844194141e-05,-0.00012798845630233033,0.00010707190578234737,2.0842326940176593e-05,0.00024400858771425477,-5.685120267712496e-05,0.0005196538742143668,3.552408901637062e-05,-3.369145100859702e-05,0.00046771640884883274,0.00014255254051528937
5,-2.4738866037903042e-05,0.00023014089953698645,-4.258289453548877e-05,-0.0005278497198948793,6.427842396415237,4.432194381581668e-05,-0.00019300758867175552,-1.375920486855142e-05,-4.123064187732165e-06,-0.0002070969519980693,-4.159545469435876e-05,-7.607004806220673e-05,-0.00022103653343814023,-3.806619470974801e-05,-0.0004778411852333322,0.00015496448674622582,7.060747785311523e-05,-0.0001410669026761167,-0.00017115435399890573,5.0683678542972545e-05,-0.0002190434765618019,7.775877445976057e-05,-6.678228797472458e-05,0.00016938338489253261,-7.56469010607942e-05,-0.00010318613770471666,0.000127157524453488,-7.910642839956114e-05,2.5151095079050583e-05,-4.632263130543856e-05,0.00011405583382026487,-0.00016635983441546206,-0.000185468091238215,-0.0002120629132098068,-3.893936629505651e-05,0.00018856320199691083,8.476993940500945e-06,-0.00023915196898964495,-8.836225198796154e-05,0.00012906945725255024,0.00020363430352282518,0.0001056165919815896,-0.00011132486549376404,4.72746786700314e-05,5.991640867920845e-06,-3.199507909512553e-05,0.00012673251890625507,0.00018675431949862826,-5.857021874262532e-05,0.00011961875966994604,4.5723004129516854e-05,-0.00011724788047472138,3.712725890499508e-05,9.380749597740046e-05
6,-6.373691797890147e-05,3.4132782205704435e-05,1.7657741747552815e-05,0.00015854594956152306,4.432194381581668e-05,2.9616567971323295,-3.376959160535886e-05,-2.054825196469482e-06,-7.634906127226117e-06,-4.6669805476487074e-05,6.810019576979542e-05,-0.00017432444265743694,2.3682765051460996e-05,-0.000141527576928946,-5.353452875489078e-05,4.4205624180915146e-05,3.6952580841096305e-05,-8.223076436006883e-05,-5.255727447612959e-06,-9.642850516798072e-05,-5.557002640279937e-05,6.876273263131721e-06,3.672013046254708e-05,-1.2569456332600128e-05,-2.634879758752856e-06,1.857359976425499e-05,-2.7924561760369354e-05,2.7902811308229957e-05,1.0940319957044302e-05,5.9088133074042075e-05,-4.926480669732226e-05,7.754989138814762e-05,1.1472623356239796e-05,3.1566788386193706e-05,4.064852269620392e-05,-6.156204287845662e-05,-0.00021500458304719283,-0.0001055980430823053,6.0652971593903315e-05,4.333698985686855e-06,-6.108762398158581e-05,-3.976737524428925e-05,0.00014121771968646067,-6.262408840636862e-07,0.00011202258094679819,-9.40161607380553e-06,-7.123354613775702e-05,6.565815580018458e-05,-4.061699507969636e-05,9.956818049303045e-05,2.322615016808388e-06,-6.028191560332464e-05,7.512898354285543e-05,-4.6350049505180115e-05
7,-5.488690930668513e-05,-6.801987192100904e-05,-7.451582790463207e-05,0.00038406396758043025,-0.00019300758867175552,-3.376959160535886e-05,2.4163887342371915,1.9935577308538393e-06,3.233841704058051e-05,-6.02234673485827e-05,-6.762720633983137e-05,-7.196446499720588e-05,-5.230095997369689e-05,5.838449750982003e-05,-0.000107500566839968,2.0995551515010888e-05,8.311802938932918e-06,-6.48969516267596e-05,-5.0944077873534294e-05,-1.045880850044175e-05,-9.003921552945557e-05,-5.241251262473236e-06,1.9864812808053266e-05,-9.246038398800275e-05,4.709409533582295e-05,-3.46048985713518e-05,4.7920136184517854e-05,6.195288137309338e-05,9.196252765865646e-05,-4.648074829498689e-05,-1.2415371761679865e-05,8.215427363158583e-05,0.00018410105201392219,-0.00012193288356774124,2.060474400341831e-05,-9.113111098750715e-05,-8.679295891139829e-05,-5.9358854618543525e-05,4.79632145493997e-05,5.3581249318764426e-05,-1.8599689210586174e-06,9.54898153512461e-05,-0.0002640407780606206,-0.00012404360167385568,5.9216553072875506e-05,-4.4953426237041134e-05,2.035118286980586e-05,-7.215643193624254e-05,-8.258656010110121e-05,-0.0001493807438686573,2.8049023337419517e-05,-5.3127617818214626e-05,0.00010597515968274153,-2.3057723764900053e-05
8,-3.295131531296383e-05,-8.400554166968832e-06,-6.991548402149801e-06,-2.2861768035080904e-05,-1.375920486855142e-05,-2.054825196469482e-06,1.9935577308538393e-06,0.11379650915430917,-6.490845511771577e-07,6.750628565769471e-09,-2.3182536182754232e-05,9.715051218983423e-06,-1.327252587569508e-05,8.81671125155704e-06,-9.969896353723505e-06,6.223476841197021e-06,4.493644815471148e-05,-6.5693320421127375e-06,1.1365587192853123e-05,2.1725034750543544e-05,-4.782251004309625e-06,-1.1376900236968661e-06,1.5360939555637558e-05,-2.1699544803509303e-05,3.0526619010198275e-06,-1.579558564957434e-05,1.091662705749478e-05,7.739817521380336e-06,6.254545518266738e-06,1.1444752041236162e-05,-1.1467045332878709e-05,-1.571813044471967e-05,-3.75400438055279e-05,3.963215538106234e-05,-1.445830115054016e-06,-1.8081650319585836e-05,-8.809040664374566e-06,-3.331846693934603e-05,-2.5395561670360612e-05,-8.573977170798466e-07,-2.7813150212020278e-05,-3.7736492402766393e-06,-2.958400594830322e-05,1.5953864088097523e-05,-2.389988425433961e-06,3.1017336047865114e-06,-1.365439075028255e-05,1.683664862175768e-05,-5.722624158507112e-06,9.389606387329734e-06,-4.471428352060913e-06,7.233940275612505e-06,1.9293124976767186e-05,-1.1476165058869387e-05
9,7.839283304776477e-05,-1.749555313908379e-05,-1.363254165645894e-05,0.00019669936647775946,-4.123064187732165e-06,-7.634906127226117e-06,3.233841704058051e-05,-6.490845511771577e-07,0.869495585783151,8.52618732514576e-06,4.955664863978313e-05,1.115169886946251e-05,-9.153728583244842e-05,-2.483007443850777e-05,-3.446300249952793e-05,1.8138252951518277e-05,2.3276742703395836e-05,1.3562512671302373e-05,7.403352206484704e-05,-3.926543773735689e-06,-3.9310887968931945e-06,-4.6366221601856334e-05,-1.6726427865554868e-05,0.00011555537366903145,-1.0429244942511518e-05,2.513830540031018e-05,1.0809269294044874e-05,5.207195835868432e-05,-5.750553815305488e-05,2.6428719525331354e-05,-1.6279148320033946e-05,-4.157222306175587e-05,4.492592401189377e-05,-6.800767595808793e-05,-4.499296753531188e-05,8.944216217814402e-05,-1.2885724175345939e-06,9.551105748305666e-05,9.041260189450103e-06,4.967999436939342e-05,4.6147034670109533e-05,-0.00011772394474896038,-1.442467885544495e-05,2.0625810937404697e-05,-8.818863221039748e-05,2.345957879808014e-05,-3.106090841066921e-05,5.2386642620852984e-05,-0.00010802093906877951,-2.42765476243407e-05,1.4904915454460188e-05,-2.364027037913733e-05,-8.039842491201199e-05,1.4631267373577454e-05
