layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,4.0,4.3,20.0,0.2662167151227164,0.0,4.3,20.0,99337.41287547868,0.2662167151227164,0.0,24
3,20050.0,1.3,20.0,0.0886866562012029,0.0,1.37,20.0,99386.83826589727,0.0885707052636922,0.0,234
4,180942.0,0.2,19.0,0.0138552532508478,250.0,0.2,19.0,3.5750397960420566e-05,0.0138552532508478,250.0,9540
5,922650.0,0.9,-0.5,0.0042363263587206,50.0,0.75,-0.4,56647.448281742254,0.0038364707350679317,25.0,129747
6,4185552.0,0.7,-0.9,0.0080575057478092,350.0,0.67,-0.9,36051.719836885226,0.0073860357502261165,275.0,32699
7,17688454.0,0.7,-1.1,0.0097543537251203,50.0,0.6,-1.08,9766.419302586022,0.009391099510282053,0.0,21859
8,72685058.0,0.4,-1.0,0.0149358927415047,25.0,0.41,-1.0,197.72116271177345,0.014935410991784304,100.0,8419
9,295085108.0,1.1,-1.3,0.0907839322850943,350.0,1.02,-1.3,307.62160214987404,0.09077976858204051,300.0,210
