band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,0.0220996033932492,0.0170326675286069,0.0283756170366833,95.88036373007346,55.39784865345414,144.1665409676844,99186.0,0.0027335148576465,0.4,-0.8,0.0012755163592562,200.0,0.012461932369100731,0.004310587703155172,0.002260330623723558,0.33,-0.7,0.0003232683689423343,150.0,376596.0
3,0.2407026454821368,0.2004265693720982,0.2855828454999101,45.29625308229554,36.24118423095234,55.28311849547716,100000.0,0.0142803304985508,0.1,-0.5,4.608566503759445e-13,200.0,0.1485221248753438,0.004293014618329405,0.013651831463804068,0.1,-0.49,4.124394005104984e-13,225.0,10008.0
5,2.0588760170083065,1.8873114278580687,2.23582829745371,8.838965839485661,7.716731416195665,10.068063343472936,100000.0,0.0097910020720345,0.7,-1.2,4.025578489428956,150.0,1.9364140945293538,0.004293014618329405,0.008445938595063818,0.6,-1.18,2.925447425849901,75.0,25000.0
6,1.421824329814394,1.2993210426605526,1.5483864659227449,9.618698751605445,8.517806453453481,10.782415265627863,100000.0,0.008951059423299,0.4,-1.1,0.4278285208085604,0.0,1.313238309759496,0.004293014618329405,0.008911178240486595,0.5,-1.15,1.1035616048399122,100.0,23728.0
8,0.1594642558152211,0.137685334750958,0.1847954125237407,31.080470551647103,19.80035556942748,45.14194590568116,100000.0,0.0041790468205925,0.5,-1.1,0.0924145206007773,75.0,0.1466013092927032,0.004293014618329405,0.0013870222077397854,0.36,-1.0,0.017528976890115275,25.0,961083.0
9,0.0394826833764609,0.0350163180183992,0.0450922434170506,21.74717688875006,11.324563851988556,56.51796692967278,100000.0,0.0030831783470413,0.5,-1.1,0.0274185301225423,0.0,0.0394826833764609,0.004293014618329405,0.0030831783470413,0.5,-1.1,0.0274185301225423,0.0,189843.0
11,0.0103676301355131,0.0082951574814019,0.0131394119228727,77.26139522301789,36.85259391112868,185.36561359106904,100000.0,0.0059459761231443,0.2,-0.9,3.285821246428926e-06,50.0,0.008963822364690155,0.004293014618329405,0.004248557757106086,0.17,-0.8,1.7214904419321588e-07,25.0,100000.0
12,0.0039301071088058,0.0029302302356169,0.0055301303002831,155.46702871532148,53.9538671762161,425.5621736825599,100000.0,0.0038185369651949,0.1,-0.3,2.471483810945997e-15,25.0,0.00316334066015709,0.004293014618329405,0.0016312932219004275,0.11,-0.4,1.3748930559848259e-13,25.0,720810.0
14,0.0002997531490005,0.0002126839399629,0.0005189899877254,364.12898155011766,56.04505154593375,1141.93069456774,100000.0,0.0048984791376279,0.1,0.0,2.210432605668751e-17,150.0,0.00017709350622308599,0.004293014618329405,0.0034406871253173446,0.08,0.4,8.247582955350481e-23,100.0,150000.0
16,6.227513908136197e-05,3.510298568873324e-05,0.0001203486838431,686.0846762249147,138.59241859811445,1817.8672173708533,100000.0,0.006384462672812,0.1,0.1,9.524169383335149e-19,350.0,1.39700247589169e-05,0.004293014618329405,0.004851398429432274,0.08,0.4,6.5061074538964235e-24,250.0,75000.0
