band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,178065156509299.75,178065156509299.75,133340670224868.56,110035434517653.02,94506526990195.44,81636192671531.14,61268885913897.375,46689428111261.94,36479581769996.93,28166130832303.312,20967602757651.008,6115800563622.027,0.0128570908641816,0.0305514631818279,0.048273011761469,0.0656481945828283,0.0823787206320021,0.1145543805784938,0.1433656867881166,0.1691434106011062,0.196048718347319,0.2237759936557704,0.3192496454178088,0.08785169559230288,0.07160642342773371,0.05463310881475536,0.03331640336168806,0.00998604427287686,178065156509299.75,,,,
5,324825565980986.6,324825565980986.6,237077886183118.25,198414204091362.44,174678293226434.56,158165338577234.5,136514396125265.16,125092012448140.69,116526297843519.16,109675100626558.23,103922980438859.05,90708561409645.16,0.0227301658138218,0.017387704795536,0.0116014049943575,0.007941785226269,0.0085987746657597,0.0135850781589642,0.0166739183434051,0.0199357472683113,0.0234748628240699,0.0288398239622005,0.0418178501395054,0.014347323988759153,0.012202771639543865,0.01067566309722376,0.008527565459860876,0.00794178522626908,,0.013927961087047747,0.026176793602097848,0.026176793602097848,
8,58410843451413.41,58410843451413.41,45869482543666.734,41642745005527.41,39107395919029.49,37416149504276.055,35333396066105.52,33811223485758.527,32685011163467.617,31740752029552.875,30896407571991.742,28759774576477.62,0.0076211677076685,0.0076211677076685,0.0071204901660267,0.0045708234466777,0.005158174541475,0.0085085463904498,0.0132337843238981,0.0169639122227499,0.0202081218812769,0.0232044795419456,0.0312222792847521,0.015554033283219748,0.013161623671551048,0.010476316378223993,0.007284586609196286,0.004570823446677747,,0.0070683799564239536,0.012164616807301451,0.031869562486909336,
11,7163443203756.451,7163443203756.451,6929539886577.272,6804530650142.128,6703275502408.127,6614735533207.122,6468046234240.386,6349908009140.46,6245343750250.988,6150118402844.005,6061287331134.416,5824944865597.052,0.0035553998774977,0.0018599933512414,0.0016731938002944,0.0032394326956861,0.0047264020642309,0.0072400122834869,0.0093112889695164,0.0111807262176513,0.0129136386752488,0.0145570821125868,0.0190612965837519,0.0053216249876024,0.004198887867192386,0.002946412923228503,0.001920975917940531,0.0014633160787582145,6804530650142.128,0.0018093070416202867,0.0035319799700891386,,
14,88424916896429.14,88424916896429.14,81629188127063.78,77247730000645.3,73586237008313.56,70428163632340.5,65277635212193.336,61110016749698.82,57582549589256.695,54595313410029.15,51935400996836.55,45342478071807.945,0.0244730677135658,0.022141346765623,0.0224839030188609,0.0194448426184703,0.0211544147979084,0.0178631351581908,0.019058897115052,0.0171265743716208,0.0169528102959327,0.0159601214033341,0.014268238389257,0.013136519195151464,0.013215943092675153,0.012394400258168292,0.012805642048633104,0.01426823838925706,43499140385192.24,0.013857776627798468,0.013395762911147746,0.013928179754796322,0.015446397235106324
17,455299187431104.0,455299187431104.0,446076697711582.9,440214124237457.9,435177169232116.6,430676733950710.06,422832730420815.0,415933739116653.9,409714300849182.8,404023307403364.4,398720526918791.7,384464650042644.2,0.0075441566220219,0.0081093168010553,0.0084985979678754,0.0088920178778985,0.0091585502578125,0.0097659255671607,0.0104584162986142,0.0116158077742618,0.0114110921043618,0.0123955612224451,0.0133612752091017,0.009110244830696265,0.008756242505635892,0.008415961206767741,0.008103324941769463,0.0075441566220219025,,,,,
20,30929274966596.152,30929274966596.152,30098907310492.305,29623897873488.684,29238145616937.703,28901671280891.125,28323184762251.75,27829168091134.742,27388981987609.7,26988363196050.81,26617979787070.445,25646428211104.92,0.0014689268408192,0.0007356684471658,0.0013566296683012,0.0017744381995863,0.0022858280944276,0.0032668447914579,0.0044074905683626,0.0048721189788433,0.0055721725521877,0.0062865861409798,0.0084107625007623,0.002766777854919973,0.0022771886217565346,0.001820202079273709,0.0013566296683012735,0.0007356684471658825,,0.001919362014615067,,,
23,5115721600994.127,5115721600994.127,4981119737903.569,4909231232574.337,4850137337676.616,4798350009628.235,4708592055890.594,4630778287857.591,4561189690928.492,4497741488714.688,4439074520879.225,4283757735878.2666,0.0021118736370004,0.0009388921416284,0.0010898227501904,0.0014285292481569,0.0018232677348417,0.002735709994647,0.0036293801025293,0.0044636575527632,0.0052522010987446,0.0060003362545318,0.0081046975025212,0.002457273350965447,0.002020448134519324,0.0016413722936313851,0.0015556911309691501,0.0009388921416284557,,0.0036201069722202606,,,
26,676791070694.4324,676791070694.4324,643638378649.0183,630336528913.4269,620108103998.3872,611441672974.609,596878835078.112,584566445034.7678,573706926297.167,563905237441.6913,554912907008.9668,531370867534.657,0.0015109846960277,0.001184386680023,0.0015037260972454,0.0021871888592372,0.0027839514934375,0.0038457279304108,0.0047698678981729,0.0056306410661378,0.0064518804792821,0.0072201531364377,0.009389114555019,0.003650673084149965,0.003169195622557866,0.0025721911053759455,0.0019240609703172068,0.0011843866800230543,,0.0013509059391020317,,,
30,55594045509.22258,55594045509.22258,53496548419.46378,52310475799.082085,51340365374.67465,50495412622.21946,49041455407.80954,47793668645.46968,46687652256.724144,45686653734.02526,44769470950.42854,42382395886.20745,0.0035205129557659,0.00268851860683,0.003154018727176,0.0037249112837288,0.0036697759750648,0.0046191929189544,0.0054874581863431,0.0063260170657678,0.0070889387837,0.0078229011997424,0.0099147997288958,0.004604690029576683,0.004163645457099442,0.0036615833313241586,0.003101079489026319,0.0026885186068300593,,0.0032037830464205497,,,
