band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,933618700.0,840202600.0,1032829600.0,13.948828,11.8804245,16.469755,58035773.0,0.02149878772337125,0.1,-0.2,0.0003978688218700013,0.0,9.336187e+08,0.0001782692472486289
5,2284851000.0,2136287400.0,2437953000.0,4.6304107,4.061817,5.2462087,58035773.0,0.03453875009548482,0.2,-0.3,74359.58518518507,25.0,2.2486339e+09,0.0001782692472486289
8,1703496400.0,1595001000.0,1815343600.0,4.384782,3.8605816,4.9296403,58035773.0,0.023857272982346453,0.2,0.1,17923.994612794613,0.0,1.7034964e+09,0.0001782692472486289
11,1330439200.0,1249093800.0,1413363100.0,3.781705,3.4066188,4.176624,58035773.0,0.026377058383632315,0.2,-0.1,23997.82049062045,0.0,1.3304392e+09,0.0001782692472486289
14,353699620.0,323553400.0,385086460.0,9.48768,8.329473,10.714776,58035773.0,0.02042577545483537,0.2,-0.6,34487.8276338041,0.0,3.5369962e+08,0.0001782692472486289
18,69399490.0,63540100.0,75730600.0,9.62286,7.358908,12.719344,58035773.0,0.017086247652883024,0.2,-0.2,1678.9965985854524,0.0,6.939949e+07,0.0001782692472486289
21,29438876.0,26539326.0,32621958.0,13.824453,10.147264,19.83394,58035773.0,0.016624435752227565,0.2,-0.5,1804.4727513227513,50.0,2.7283628e+07,0.0001782692472486289
24,11343240.0,9638629.0,13300311.0,37.196182,26.251995,51.220974,58035773.0,0.006724384393465649,0.2,-0.9,4131.096825396823,25.0,1.0410364e+07,0.0001782692472486289
27,4075887.0,3260587.2,5040078.5,69.57706,46.294106,98.47408,58035773.0,0.012244595895975263,0.3,-1.1,95757.86178793725,500.0,1.5775644e+06,0.0001782692472486289
31,134625.73,101012.08,188023.14,146.75908,58.790752,427.17142,58035773.0,0.033320893972355214,0.3,-1.2,9075.416218616148,100.0,84043.15,0.0001782692472486289
