band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,227143845455815.7,227143845455815.7,176937578927565.34,157298048886947.53,143346352470875.75,131896024658963.69,112310519549647.42,96606856942262.8,84156983349634.61,73751105446088.7,64924737061748.23,43448813895510.56,0.0128375533188535,0.0170131858419664,0.0302951163765976,0.0406235183651265,0.0497206190264456,0.0667221793552277,0.0817926712625052,0.0962080521966534,0.1094708728655926,0.1223179640750429,0.1619657723015951,0.05300040884314838,0.04421772265290058,0.03421948376945283,0.021319060210433838,0.008179385149292562,227143845455815.72,,,,
5,320243564988359.4,320243564988359.4,261808083440765.2,232681913418542.0,211240015697933.2,194925733589444.62,171996346380104.9,156380514535265.9,144746330173470.94,135875266552516.31,129542583168241.72,115896008026075.6,0.0224988053708683,0.0183616505674467,0.0148720443815166,0.0118100534590075,0.0091812360863889,0.0072942138418642,0.0083834293379149,0.0102541915045048,0.013488623055375,0.0145241187829109,0.0198473694977272,0.010191948754722069,0.00921219654042571,0.008167189349025383,0.0077449743862574305,0.007294213841864252,182113826238937.72,0.006790861968026635,0.00895179417489722,0.011477740631471334,0.015928304151474615
8,59707696378885.38,59707696378885.38,49836161540110.7,46284014335248.29,43792463254349.73,41913374445967.42,39199426671722.016,37383408681855.03,36119609703383.64,35165708910546.64,34363990181433.883,32523496907808.527,0.0071037457650414,0.0071037457650414,0.0071037457650414,0.0071037457650414,0.0071037457650414,0.0043179357736275,0.004915165895383,0.0053921315318642,0.0072601669839081,0.0095098488840511,0.0151925160011338,0.010519419651373041,0.009029631428669305,0.007234043838078408,0.0053805800084122946,0.004317935773627509,,0.005425943540776412,0.007196311034290304,0.009471813624889025,0.012043145855631814
11,7168031769071.915,7168031769071.915,7009793408140.997,6917767887746.604,6842421489844.42,6777910858740.895,6669038208180.281,6575306592467.994,6493771427846.337,6420932705931.801,6354763986367.275,6179546724344.783,0.0038061094984115,0.002423948307115,0.0015765208155074,0.0014182913777001,0.002194771065701,0.0036446253636986,0.0052316258078701,0.0066328925010253,0.0079014231596585,0.0090677540253424,0.0122236166924843,0.002503070257893869,0.0020644255556520053,0.0018156055847661058,0.0016033914195584982,0.0014182913777001649,,0.0015694136723790608,0.002409975392088981,0.003758113303352517,
14,91314334616205.48,91314334616205.48,83972905379590.08,79252851108759.61,75386066902222.84,72152742608990.38,66947150312094.9,62716333622519.22,59122568083456.53,56005843798996.26,53249220888480.09,46506154980747.17,0.024672956371392,0.0212642718415506,0.0227249199081918,0.0209600433583843,0.0195609792762753,0.0193581018404004,0.0188703699124607,0.0168319642539676,0.0176312143508487,0.0152003881854557,0.014873759905258,0.012360318670324999,0.011978037069768632,0.012924137869307795,0.01392288244653933,0.01307661231103685,43728445684827.88,0.013446955342063083,0.01399479107205337,0.014147370003961005,0.013807594472718954
17,454890187316740.5,454890187316740.5,445489876212433.9,439621957450356.7,434591571085882.0,430107387820755.8,422267636298045.5,415376116341559.8,409148156442902.8,403439798563445.6,398116702141799.0,383870809442014.8,0.0074422075427893,0.0080279525931269,0.0084078520489578,0.0087045490545773,0.0090966098376509,0.0096684343305014,0.0102243261628563,0.0114832629813906,0.011245965490846,0.0123031574858421,0.0132409846877961,0.00899771105069258,0.008717935481688324,0.008272301225327294,0.008027952593126941,0.007442207542789375,,,,,
20,30974890307465.727,30974890307465.727,30133618210253.28,29654123299929.742,29264394683572.32,28926034013657.41,28344483154821.227,27846801370222.46,27404112586982.52,27001824746038.91,26630133272176.645,25652529344758.63,0.0016437831923415,0.0008532473199824,0.0012012310084721,0.0017075956322266,0.0021331008576459,0.0031219531974241,0.0042671191477221,0.0047423705000272,0.0054394363940389,0.0061821865849875,0.0082966429065525,0.0026195915612285334,0.002156005009621112,0.0017622106004407424,0.0012012310084721922,0.0008532473199824864,,0.0018541925277362759,,,
23,5116659213028.553,5116659213028.553,4981676001852.749,4909762506759.308,4850607362279.592,4798754029432.764,4708850985136.22,4631009181302.933,4561444001809.902,4497984867271.779,4439270792040.183,4283760089191.12,0.0021074619465919,0.0009241202008515,0.001067048650076,0.0014113263049838,0.0018221552742823,0.0027383395435885,0.0036310509623001,0.0044592911974275,0.005243934780731,0.0059934846854102,0.0081005790274013,0.002457096868498418,0.0020236641181219026,0.0016341719906516512,0.0015259667190969939,0.0009241202008515303,,0.0036255258243071964,,,
26,676759847268.3569,676759847268.3569,643624820028.5615,630354482387.1858,620118379713.1294,611448215917.5522,596884041976.7906,584589915359.3558,573743335123.8333,563951353079.379,554960308376.6145,531420332066.7216,0.0014644251135719,0.0011792137235289,0.001519484118537,0.0021920096307318,0.0027800648132886,0.0038364257608292,0.0047586892848797,0.0056290032128149,0.0064498708626196,0.0072178726752554,0.0093870683750987,0.003653046171081302,0.0031712802588387753,0.002573810279963444,0.0019253087730489934,0.0011792137235289504,,0.0013358582358145021,,,
30,55637160689.12362,55637160689.12362,53497027038.34793,52309539987.54646,51340234378.51768,50496981656.566696,49044917933.794846,47797795884.231705,46691467352.37119,45689297003.83971,44770881992.24188,42380664633.49343,0.0035307871291967,0.0026209410447654,0.0031291618093065,0.0036962679685397,0.0036590371724063,0.0045978505256403,0.0054603793471741,0.006293004920823,0.0070566605945499,0.007794857142802,0.0098917472990914,0.004573407300039092,0.004134632971673057,0.0036351878802215534,0.0030762947403118607,0.0026209410447654014,,0.003232443509548877,,,
