band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,75.15226,60.732834,97.02577,81.882385,27.052671,242.90886,14562240.0,0.0026481828017548767,0.2,-0.6,0.005872268847625006,50.0,60.224705,0.0003558797301684068
3,29.10772,24.34782,36.671818,61.74617,21.34402,214.1877,14562240.0,0.002566505391404735,0.3,-0.9,0.583036846287238,75.0,23.39666,0.0003558797301684068
4,17.577112,13.932903,26.527973,176.36232,27.630383,673.5382,14562240.0,0.0033855313678229915,0.3,-1.0,0.47667594966719745,100.0,12.672703,0.0003558797301684068
5,14.257065,10.817461,23.351603,269.0964,40.78654,922.7592,58248960.0,0.005304011255762506,0.1,-0.3,7.942984653414717e-12,75.0,10.166511,0.0001779427271561075
6,4.401598,3.2767203,7.69476,352.8861,42.24724,1139.5686,29124480.0,0.006090325900667715,0.1,-0.2,1.2299446209104869e-12,100.0,2.8861253,0.00025164734159732874
7,1.025518,0.7784113,1.6713085,260.86484,39.63248,905.8516,29124480.0,0.006464334530865257,0.1,0.1,4.9036258446228925e-14,200.0,0.5816522,0.00025164734159732874
8,0.38290453,0.2863003,0.64727926,305.83762,44.35128,1022.17114,29124480.0,0.006465206007171367,0.1,0.3,5.822139705541252e-15,300.0,0.1782366,0.00025164734159732874
9,0.2645141,0.18267952,0.4864876,457.25952,69.39836,1385.6442,29579550.0,0.005671941068167531,0.1,0.0,1.311837118920095e-14,300.0,0.09336352,0.00024970413366130615
