band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,best_augmented_var,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,53.098316,53.098316,47.572685,45.264534,43.57114,42.19947,40.0091,38.261135,36.789963,35.51159,34.377647,31.56099,0.0052287643464136,0.0024955787782394,0.0049131685964279,0.0067853864455129,0.0048550081480444,0.0036629606331132,0.0043523999927802,0.0054912325343831,0.0067302304541095,0.006747864574547,0.0078863126797306,0.0028076140007190706,0.002563889783579132,0.002012860263426914,45.264534,0.0016349463635568218,0.0016747829743988252,0.0018143173343637686,,,
3,25.41185,25.41185,21.812376,20.604443,19.708998,18.983942,17.828491,16.914207,16.15057,15.493662,14.91586,13.50836,0.009069048293757,0.0035128255008802,0.003302483703709,0.0060101152178727,0.004917045526821,0.0032162979971738,0.0048627989452076,0.0065236516294139,0.0069738171329739,0.0074173195225297,0.0077964922076952,0.004551708065061281,0.00460042957157647,0.004133294191330343,18.983942,0.003688110018277565,0.0032162979971738295,0.0032566094071093676,0.0030082276742524616,0.0031075353915872572,0.003069306908883629
4,24.037806,24.037806,20.250238,18.843231,17.7815,16.911814,15.521098,14.416772,13.498625,12.713123,12.02865,10.392639,0.0080191554692454,0.0066274285818747,0.007709325175419,0.008060723797808,0.009506847101448,0.009921645428534,0.0064537220194486,0.0068952032875109,0.0086407119904456,0.0082547368589477,0.0093996015377187,0.0067561599828905305,0.006758270843292943,0.006185972856036979,16.911814,0.005652783044384015,0.005666300097449839,0.005227762650740528,0.004702561217305445,0.004191973281876449,0.003979231062555932
5,12.18026,12.18026,9.971743,9.202026,8.621977,8.146752,7.3850904,6.7821198,6.2821684,5.8551955,5.4837017,4.6005692,0.0159205934647587,0.0142012791573957,0.0116075191170986,0.0082638344552258,0.0091127451564251,0.0092739342529122,0.0075213290462968,0.0085012012993514,0.0088230224183996,0.009707401921295,0.0097581993230653,0.008436177455222738,0.008002837846304418,0.007567456567191351,7.740875,0.007571626297633742,0.00735334714942844,0.0070190618481562606,0.006667831024850329,0.006527593251266341,0.007039546009596331
6,3.2891288,3.2891288,2.6045232,2.3881562,2.2290914,2.1007242,1.8984375,1.740642,1.6110452,1.5014015,1.4067751,1.1837457,0.0217936121238159,0.0175298731895801,0.0138932255060443,0.0122221575657918,0.0141425160678503,0.0094719582459188,0.0110882147461858,0.0077550343190441,0.0084422280409728,0.0088874364513601,0.0108818132439287,0.00857121619720667,0.00845251927934942,0.008442228040972815,1.6729448,0.0080021468946757,0.00759146515047854,0.007495307900795112,0.007838264024122799,0.0076600772123459615,0.0076316815503660596
7,0.8090542,0.8090542,0.67029357,0.61819124,0.5791226,0.54710805,0.4958994,0.45544505,0.42191964,0.39333704,0.36850965,0.30963063,0.0234875191953618,0.0213498676628126,0.0169670318391021,0.0174866365530088,0.0174351249667713,0.0143380847739651,0.0137899641842994,0.0122982179493938,0.0115787263027826,0.0101069358581173,0.0099102480615572,0.01071911120049978,0.010570082524461193,0.01025006076056638,0.3466347,0.010124136377976352,0.009789979904130532,0.009450579507428666,0.009427072692317347,0.008994296428028598,0.008894740895909959
8,0.33572993,0.33572993,0.26931462,0.24624702,0.22877704,0.21450554,0.19179496,0.17404348,0.1595101,0.14729165,0.13679954,0.11242911,0.0300867506931417,0.0261152315372241,0.0219171598033313,0.0242828236055952,0.0207268699285858,0.0209086350031504,0.0178424452199648,0.0163043829664555,0.0168484120013582,0.0129807676831128,0.0110939381258385,0.009884896198577419,0.00978797747887294,0.00948253461802961,0.10600802,0.009927190163858235,0.010465428695401291,0.010350451275173533,0.011997070947481425,0.010992763876007727,0.011459486740487912
9,0.24231838,0.24231838,0.18388574,0.16417785,0.14974202,0.13819811,0.12028557,0.106654584,0.09574955,0.08675121,0.07917985,0.062214497,0.034807107218213,0.0305260251552573,0.0249329385652609,0.0258308344645054,0.0243381773337842,0.0226486659408383,0.0182579655241885,0.0192819370368902,0.0157936886730097,0.0150907947902837,0.0127908655927515,0.009380738224237298,0.009486884951167562,0.008981935386896789,0.05999188,0.008736366625219372,0.010553057793279863,0.009053764282875576,0.010201720920025803,0.011786520065090678,0.01101864399783481
