band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,328718872155623.94,299831119009835.75,360236580262993.9,5.456778050877126,3.5470549081444425,7.383861520095233,2880.0,0.009676250134093123,0.1,10.0,5.55137716327114e-07,0.0,328718872155623.94,0.0252480482623505
5,749109470408735.8,663423791914653.2,841020869562289.2,19.103740041411093,15.580412526525077,23.1793764078858,28800.0,0.01164800727884574,0.1,3.6,0.001605809683329379,350.0,439333225944948.94,0.007996861998123854
8,165211022171338.84,142293952304250.62,191454020123552.62,30.601298349282203,19.383570292384707,44.034593795677694,54720.0,0.012825494011263205,0.1,5.0,3.6451517094991216e-05,500.0,95027471026863.11,0.005802694229214813
11,13272161939526.564,10554849490945.168,18176662042066.805,124.87354314717156,11.245634073280252,323.3924032112625,112320.0,0.0034876475213856395,0.2,8.8,20853.192227087588,200.0,9123938442080.197,0.004050824017412075
14,337120194199711.06,306790109441470.2,370408512181092.94,11.330577615202118,7.83252239261673,16.82744524807009,224640.0,0.024402883255846317,0.1,0.7,2.0946280318928183,0.0,337120194199711.06,0.002864673548188499
17,435387510838118.8,411262082259779.7,461558867251824.1,3.0248220697686987,1.9641594158122455,6.347550079338875,1802880.0,0.004841034208173028,0.1,9.9,7.997769755188212e-07,0.0,435387510838118.8,0.0010113656230693639
20,24687792624515.293,23102136099183.348,26507653926989.605,5.052291681347644,2.6251423619820238,12.373885213063184,3605760.0,0.0011398822007188114,0.1,12.0,8.589702353962678e-09,25.0,23922098159663.58,0.0007151626533607517
23,4746602837399.527,4387324793838.669,5594662676660.532,19.787507478058806,2.4027432928849017,124.46402319138718,28846080.0,0.0010962856670129195,0.2,5.7,56616.10588537487,50.0,4470462072170.851,0.00025285875048633026
26,269802940917.5357,253861137477.29807,286878382498.3313,3.7167033404136873,2.59389537865332,6.257100438425055,14423040.0,0.0005997894810087501,0.2,3.6,17268.756076891153,0.0,269802940917.5357,0.0003575928886806848
30,26489634754.29788,24474811326.36856,28696048317.50342,7.253167595646325,4.953634912474244,13.687178543536572,28846080.0,0.001764436998712482,0.1,4.8,1.36137090045666e-08,0.0,26489634754.29788,0.00025285875048633026
