band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,1822473700.0,1700371300.0,1952435800.0,5.2104263,4.4931355,6.0710907,100000.0,0.03248465550178403,0.2,-0.4,82613.70130550564,25.0,1788677000.0,0.004293014618329405
5,2077597400.0,1957286700.0,2201770000.0,3.2469602,2.777913,3.7653701,100000.0,0.026077161311736374,0.2,0.6,7031.734723114633,0.0,2077597400.0,0.004293014618329405
8,1658434800.0,1562720400.0,1756838000.0,3.2404633,2.8209524,3.6948435,100000.0,0.023649230638210783,0.2,0.5,6903.241824841825,0.0,1658434800.0,0.004293014618329405
11,1349044400.0,1269733600.0,1429591300.0,3.3304858,2.9992988,3.6825438,100000.0,0.03238201179594395,0.2,-0.2,32637.717418735363,0.0,1349044400.0,0.004293014618329405
14,249059360.0,227592300.0,271579040.0,9.845659,8.417545,11.466613,100000.0,0.020169655990947444,0.2,-0.6,24284.776939835763,0.0,249059360.0,0.004293014618329405
18,60631004.0,55454716.0,66288280.0,10.03531,7.303592,14.052322,100000.0,0.018098552276379465,0.2,-0.2,1411.2858254232863,25.0,58333956.0,0.004293014618329405
21,27654232.0,24769062.0,30837306.0,15.86632,11.610803,22.595634,100000.0,0.016266408647536992,0.2,-0.6,2696.45298840593,0.0,27654232.0,0.004293014618329405
24,19492980.0,16795424.0,22450416.0,29.665375,24.574068,35.52033,100000.0,0.006759571609199488,0.2,-1.0,11945.947741147742,75.0,16815788.0,0.004293014618329405
27,5376906.5,4510249.0,6354094.5,42.0025,31.563974,57.026108,100000.0,0.013916021738628048,0.2,-1.0,2114.3922743922744,350.0,2976337.5,0.004293014618329405
31,164567.6,128540.12,218887.53,105.728,48.18379,314.09473,100000.0,0.03450175944569889,0.3,-1.2,7814.921004463238,350.0,72370.3,0.004293014618329405
