layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,35140656.0,0.0,46657070.0,-1.8925973,,,4.0,0.2990333555106946,0.6,20.0,88852.5815111626,0.0,35140656.0,0.6239385421352037,0.2990333555106946,0.6,20.0,88852.5815111626,0.0,19
3,2194723.8,2157541.0,2231273.2,-1.5777732,-1.605638,-1.5440341,20050.0,0.142043331624074,0.9,20.0,64407.78282215654,0.0,2194723.75,0.009582872263187355,0.14173168791289117,0.99,20.0,97942.75456611828,0.0,87
4,178325.16,170864.75,186004.97,0.72104454,0.33647853,1.2570308,180942.0,0.0193749060870388,3.2,20.0,99928.07251046684,0.0,178325.16,0.0031918031669481294,0.0193749060870388,3.2,20.0,99928.07251046684,0.0,4770
5,97229.5,90138.92,104590.195,6.273305,5.5593953,7.0242887,922650.0,0.0063947270903318,0.2,1.7,0.0467081243818799,200.0,87963.234375,0.001413700107204172,0.0061458837205317085,0.19,1.8,0.01449995751255807,175.0,48654
6,33316.914,30328.71,36467.617,10.891587,9.727513,12.124202,4185552.0,0.0083567426811675,1.0,-1.0,47616.9296875,500.0,24491.62109375,0.000663787213541094,0.007918075733781782,0.95,-1.0,46327.61539178879,450.0,31036
7,7128.5874,6485.3955,7798.5454,10.925105,9.5789795,12.388499,17688454.0,0.0086449127810064,0.5,-1.0,3254.74169921875,100.0,6171.02587890625,0.0003229042054228249,0.00714489511526635,0.52,-1.0,3504.2073478101893,175.0,34547
8,719.8787,650.7919,795.55206,12.979091,10.335731,20.882729,72685058.0,0.0055460635301609,0.5,-1.0,311.0787658691406,150.0,599.9874877929688,0.00015929512734900233,0.005398348142036435,0.5,-0.99,291.1995184396082,200.0,63949
9,62.99376,54.916595,72.645584,27.372496,15.878567,56.05747,295085108.0,0.0042269369930261,0.3,-0.8,0.9444010111143052,75.0,62.99375915527344,7.905959132202486e-05,0.0024792677116595163,0.2,-0.52,0.004491415623068138,0.0,288169
