layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,best_augmented_var,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,70756.08,70756.08,13738.998,10861.6875,9182.885,7978.005,6232.104,5059.7783,4198.9165,3538.9436,3031.4382,2003.8562,0.0318339509480463,0.0179278016051643,0.0192748206827962,0.0244324940518613,0.0291707504616522,0.0387682095268889,0.0484795019458075,0.0604009468031088,0.071892251784805,0.0833061058205911,0.1135251483660841,0.03581223522864663,0.03050182619887598,0.025110502001670976,0.019151128344338464,0.017927801605164384,0.033327649054645164,,,,
3,12470.006,12470.006,3732.2578,2980.7866,2624.9956,2381.4053,2043.6307,1811.5751,1635.0696,1494.3475,1376.3978,1112.833,0.0321295519656204,0.0134744070627841,0.0120027726927133,0.0110002775256822,0.0119371721789444,0.0140244385907156,0.0160852751676732,0.0187646322601989,0.0218379803576848,0.0243168352022816,0.0329230338190153,0.017708418145339674,0.015865895381401693,0.013896119125832038,0.011858475274167654,0.010774194173982454,0.011593192954528209,2624.9956,0.01321378915271787,0.02919127785014275,
4,3133.7844,3133.7844,968.94824,788.74695,704.10846,648.24756,576.902,528.5269,491.79224,463.62296,440.22495,386.76193,0.0392817504421678,0.0166565355758767,0.011629050960004,0.0094337303317879,0.0091815324721865,0.0062013430611324,0.0055484226215706,0.0060583347747958,0.006735602125824,0.0074640804970624,0.0097349077009342,0.006922031957689421,0.006467556682051508,0.005987435568563132,0.005472378335505087,0.0051280833368560486,0.0057543340336980164,528.5269,0.005764623429803217,0.007145250832760713,0.007710418421489229
5,394.657,394.657,204.75189,177.0759,162.13797,151.84746,137.73541,128.06204,120.666214,114.76595,109.844696,98.85608,0.0274962044736375,0.0151538210558158,0.0115383287589918,0.0089614068416186,0.0073515219658766,0.0052004902010075,0.0032183468440164,0.0038108599689678,0.0044116552012924,0.0050808849923659,0.0068124479479885,0.004460709990275705,0.004149879602358042,0.003810859968967844,0.003473108657936671,0.003218346844016451,0.00438339522188913,,0.004690775461926422,0.0057280378119632935,0.0071144613463622886
6,126.87778,126.87778,64.57505,57.737396,53.787308,51.018482,47.182083,44.470287,42.387623,40.69625,39.273476,36.002186,0.0256523513370906,0.0099485005065151,0.0074870949589302,0.0051902709356138,0.0038111288034419,0.0022973614117803,0.0029937516527855,0.0036804347186903,0.004445009173488,0.0050537723360094,0.0068108051797373,0.0038295432815450402,0.003397880435349993,0.002992943206007412,0.0026267830466425238,0.0022973614117803853,0.002608336401781375,,0.0035594589607222393,0.005157257969263029,0.006851057917610592
7,44.709316,44.709316,23.958195,21.733244,20.375097,19.3915,17.99717,17.01815,16.263973,15.652168,15.136086,13.936658,0.0228195514252252,0.0082724390309167,0.0055210166662519,0.0037205518673957,0.0026800347745057,0.0021853965141754,0.0029248406471278,0.0035750263006418,0.0043298310472433,0.0049303973655851,0.0068883652017777,0.003945223871372406,0.003470535424039408,0.002960182235881452,0.0025331464024045958,0.002185396514175429,0.0018895683777537808,18.622375,0.002326625401158522,0.003270929510156187,0.004753541485893395
8,13.55153,13.55153,6.858153,6.0073338,5.5260906,5.197854,4.759744,4.4694347,4.256087,4.0882754,3.94945,3.6347651,0.0252713193142025,0.0109463113244733,0.0073745855888277,0.0050619489285942,0.0036180979654545,0.002013434582407,0.0026285685715121,0.0034040565244125,0.0040902932786736,0.0048096198147244,0.0068280790806701,0.0037630887667763346,0.0031800564688636568,0.0026374669390801797,0.002280384608406849,0.0020134345824070012,0.0017860258467190526,4.952874,0.0033992620233124216,0.004947621314387418,0.006762463524131235
9,2.8218355,2.8218355,1.2031094,1.0332091,0.9398547,0.87777704,0.7966816,0.74314785,0.7034587,0.6718725,0.6456159,0.585793,0.0330610395996968,0.0147654071108584,0.0118070285909476,0.0089369816336744,0.0072392880414728,0.0056324158646144,0.0038972164587809,0.004050117295658,0.0046978036884629,0.0053594501256045,0.0072530611073178,0.004819690623305117,0.00444689277510979,0.004040159372806107,0.0036297908146173397,0.0038399570638504854,0.004020385791768,0.7220321,0.0051629260625631335,0.006163846926619643,0.006727677511284003
10,0.34531063,0.34531063,0.09814584,0.08252873,0.07438154,0.06911478,0.062349353,0.05789827,0.054574057,0.051909663,0.04967893,0.04455078,0.0425503688203824,0.019534649315513,0.0153631586112672,0.0132764525326316,0.0117840324022428,0.0098690867115484,0.0083880272199671,0.0068029530031538,0.0066383508779587,0.0065963955413595,0.008084597666586,0.007999232736167008,0.007634966186513263,0.007313452422029212,0.006933134995881007,0.006543905638293202,0.006196988278653955,0.051909663,0.005834113237520054,0.006477074446031739,0.006802953003153839
