layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,best_augmented_var,kstest_stat_minus75,kstest_stat_minus100
2,181300.62,181300.62,53445.76,45005.45,39764.797,35826.734,29935.514,25676.97,22347.328,19796.238,17737.55,13339.284,0.0248832315885639,0.0138157924073468,0.0137464791361733,0.0146143970294028,0.0164008428189562,0.0215710591555007,0.0268862203475926,0.0327764253498328,0.0379231816391914,0.0436051637334307,0.0585758859273677,0.024536631367757786,0.02167728877948849,0.018723282471199296,0.0157188069734277,0.013746479136173329,0.013815792407346872,0.025843857612806165,,,
3,38789.977,38789.977,16658.688,13901.542,12451.003,11435.937,10024.462,9036.481,8276.509,7653.4688,7134.8447,5996.5884,0.0284243596222889,0.0143042789624546,0.0104956412860266,0.0095591969646291,0.0095069688929909,0.0090303926089313,0.0100306343220038,0.0114042975989585,0.0126425009237874,0.0142208930848254,0.0184270028797809,0.01256933738972683,0.011748126428637724,0.010710757349672976,0.009754725552852457,0.009030392608931348,0.008750612450706075,0.009090205287358266,10664.006,0.009559196964629146,0.010742253943532676
4,9777.212,9777.212,5205.546,4225.3687,3702.0625,3371.921,2965.602,2685.471,2475.1118,2312.4192,2181.5403,1889.1407,0.0344607668588613,0.0226709918355028,0.0190869512195076,0.0165931977430638,0.0154686210709757,0.0118213986900368,0.0115436327388082,0.0089839075631881,0.0076278410408724,0.0069646057756864,0.0087262013186737,0.008021963876705174,0.007682781300286136,0.007261880681055856,0.006935938422753418,0.006964605775686472,0.0067413836060266075,0.007627841040872441,2243.4812,0.007974212581742246,0.008456966066704541
5,1796.3158,1796.3158,877.9273,739.4632,660.9323,608.94403,539.71326,493.0189,457.91284,429.70898,406.28223,353.6095,0.0335846634063187,0.0191721533167394,0.0161589696744353,0.0152339384460716,0.0134794162369247,0.0114283338267718,0.0084311862851784,0.0080113596744322,0.0059123032860831,0.0061636264582908,0.0079631378460997,0.006840396898591283,0.006445844608936824,0.006110049726806066,0.005922395122458957,0.005912303286083165,0.006236027054904558,0.006750952001484678,,0.008010878353992945,0.008431186285178416
6,385.11697,385.11697,184.44392,155.67401,139.58296,128.89084,114.92986,105.545555,98.49664,92.85376,88.19705,77.90948,0.0314345420328185,0.0190081481297321,0.0140893778743403,0.0117289902848927,0.0105375130677589,0.0084098940310217,0.0059719327393316,0.004299079505978,0.0048178783508668,0.005444358199807,0.0070796727366707,0.005408154763723028,0.005074133483818022,0.004793434282366227,0.004436314005498043,0.004299079505978076,0.004704462657462827,0.005430482930141478,,0.006677872019873465,0.007166897863029709
7,101.06582,101.06582,43.042274,37.106045,33.80117,31.58786,28.652582,26.685877,25.226458,24.069267,23.11148,20.952288,0.031796126201862,0.012867109441232,0.0093120025758133,0.0069571266887061,0.0051060714992122,0.0030675110331882,0.0030748792329716,0.0037445414723965,0.0043765393716871,0.0049469734959961,0.0067630003114357,0.003704569071472874,0.003396167834394337,0.0030748792329716723,0.002767474944029402,0.002949627840197755,0.0038930641064448546,0.0051060714992122724,27.586119,0.006317225050372355,0.00849944531696345
8,34.40266,34.40266,18.636578,15.866291,14.410324,13.484938,12.334513,11.597518,11.04939,10.608252,10.236454,9.369349,0.0229718983377238,0.0095365361444084,0.0064954700261394,0.0037081651222982,0.0030299999999999,0.0030299999999998,0.0034079852028247,0.0040720258563808,0.0050036381234213,0.00561673890094,0.0074403381200002,0.0038764898632938083,0.0032412212597447976,0.0030299999999965355,0.003029999999999755,0.003029999999999755,0.0033163505283975575,0.005150103401108039,12.334513,0.009286142275459458,0.020231569324513456
9,9.889628,9.889628,5.496773,4.6405263,4.1987376,3.9225564,3.5744288,3.344842,3.1710358,3.029906,2.910432,2.6311245,0.0244513798882331,0.0135879183151639,0.0092277666319197,0.0069548156363802,0.0068307622553698,0.0059799999999998,0.0059799999999999,0.0059799999999905,0.0059799999999908,0.006152873143744,0.0079536491273281,0.005979999999982444,0.005979999999982666,0.005979999999982888,0.0059799999999957665,0.005979999999994046,0.005979999999999819,0.00597999999999993,3.1710358,0.006382137743509472,0.00905131938381841
10,1.4365472,1.4365472,0.74990654,0.6381468,0.57833797,0.5394436,0.48890162,0.45518756,0.42966205,0.40904057,0.39167765,0.3512307,0.0284846717417723,0.0251799999999868,0.0251799999999897,0.0251799999999891,0.0251799999999887,0.0251799999999873,0.0251799999999835,0.0251799999999829,0.0251799999999822,0.0251799999999817,0.0251799999999807,0.025179999999979774,0.025179999999983882,0.025179999999984548,0.025179999999984215,0.02517999999998688,0.032388871517353535,,0.51112795,,
