layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,best_augmented_var,kstest_stat_minus75,kstest_stat_minus100
2,181299.02,181299.02,53445.133,45005.016,39764.375,35826.56,29935.412,25676.896,22347.352,19796.291,17737.582,13339.328,0.0249577929836621,0.013862231720138,0.0137929671477093,0.0146572455668103,0.0164010083660895,0.0215686327060367,0.026885084165086,0.0327783235940419,0.0379259597773178,0.0436108837481764,0.058570773140779,0.02453884216067132,0.021679528341171046,0.018725589877029165,0.015721370913069063,0.01379296714770939,0.013862231720138007,0.025856872516427987,,,
3,38790.293,38790.293,16658.701,13901.428,12450.913,11435.818,10024.355,9036.394,8276.482,7653.456,7134.823,5996.537,0.0284259245245689,0.0142673068696177,0.0104591293189677,0.0095164683120321,0.00946924240785,0.009005929363847,0.0100225943323831,0.0113961357006727,0.01263412900067,0.0142130909406142,0.0184172564029025,0.012566386841601652,0.011743627653549377,0.010701316438742118,0.00974687602282458,0.009005929363847032,0.00876565091864201,0.009062864873722265,10663.848,0.009516468312032178,0.010704987304500091
4,9777.153,9777.153,5205.436,4225.316,3701.9956,3371.8606,2965.561,2685.4507,2475.1116,2312.4143,2181.5383,1889.1481,0.0344547658715783,0.0226685995068699,0.0190849821906053,0.0166124278010051,0.0154635377514885,0.0118594868574122,0.0115384414892052,0.0089783853136216,0.0076678933516427,0.0070046289742188,0.0087678314016235,0.008025285014543027,0.007682006892306997,0.007264212441912998,0.0069512630673809195,0.006980924463103277,0.0067817141130445124,0.007667893351642752,2243.477,0.007967345595773612,0.008495705757304073
5,1796.3098,1796.3098,877.92346,739.45465,660.92633,608.93274,539.6978,493.00073,457.8984,429.70148,406.27594,353.60678,0.0335988895073286,0.0191754712790531,0.0161541926087014,0.0152407129259929,0.0134682302592469,0.0114275692823687,0.0084297845391155,0.0080050003631079,0.0059047689993557,0.0061696335306814,0.0079678095992474,0.006840499119230681,0.006448836054447682,0.006116290244931544,0.0059360317783729855,0.0059047689993557695,0.006229954356214651,0.006757126906912991,,0.008009564371885158,0.008429784539115581
6,385.14337,385.14337,184.44238,155.67375,139.58505,128.89122,114.93168,105.54671,98.497536,92.85435,88.19806,77.91054,0.0314303117620867,0.0190210069984017,0.0140788289095802,0.011719167483555,0.0105357870827921,0.0083979761710203,0.0059739009486859,0.0042977021045417,0.0048190809382431,0.0054373420924209,0.0070790165821315,0.005410439032099257,0.005075173037623393,0.004794641114463261,0.00443705531177474,0.004297702104541723,0.004692754486213591,0.0054330562871814925,,0.006670352984268435,0.007157930604846208
7,101.0854,101.0854,43.044163,37.106823,33.80222,31.588554,28.653296,26.686485,25.22697,24.069933,23.112175,20.952991,0.0317969023815994,0.0128608367740964,0.0092953687542984,0.0069560136690485,0.0051041730403912,0.0030623937503934,0.0030741624243011,0.0037422148139699,0.0043780882059297,0.0049374979576854,0.0067671603303173,0.0037041596268619914,0.003394056406871848,0.003074162424301141,0.0027671138777638493,0.0029488414159533627,0.0038937987780939265,0.0051041730403912355,27.586803,0.006307765463493875,0.00849345833660553
8,34.40324,34.40324,18.637098,15.867031,14.410744,13.485414,12.3350115,11.598041,11.049903,10.6087475,10.236945,9.369852,0.0229378600893296,0.0095252216587009,0.0064470160374623,0.00368851696299,0.0025042915722614,0.0027435019307652,0.0034044694175645,0.0040677322383244,0.0050013278111901,0.0056162084091286,0.0074339427002534,0.003872629163175434,0.0032357192918975874,0.002598743098473355,0.0023712114782054594,0.0023399337425851208,0.003296804535346781,0.005142759391490892,13.485414,0.009276501414071797,0.020218818856791193
9,9.8905525,9.8905525,5.497751,4.6415477,4.1995296,3.923208,3.5750124,3.3454201,3.1715782,3.0304377,2.9109538,2.6316082,0.0244067366600553,0.0134492780040635,0.0090812300550698,0.0068057378859565,0.0067584302526458,0.0046896963948466,0.0044294462488208,0.0048346901120175,0.0057308142417379,0.0061391014870505,0.0078818488189211,0.006193681181883903,0.005761544684355302,0.005383223016636185,0.004905553869669066,0.004392367414819853,0.004008845341671452,0.004534110577763428,3.4508598,0.005234113412103558,0.005398186211485134
10,1.4373621,1.4373621,0.750728,0.63890994,0.5790363,0.5400915,0.48952162,0.4557626,0.43024194,0.40959314,0.39217314,0.35172412,0.0281459788683292,0.015702829456101,0.0132570350376634,0.0108822249656401,0.0102319187227887,0.0084812284727171,0.0061473243368176,0.0061706486011773,0.0064154439983969,0.0066044200130861,0.0083913454785996,0.006246798361506253,0.005831167229332419,0.005884859156615463,0.006021043335984522,0.005881268292265873,0.006320732434865417,0.00717133760513694,0.41943502,0.00786524618121337,0.00869761507042588
