band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,404638243245545.06,336253012725346.8,486435511942763.3,4.984684973724091,1.6310699871176657,7.899402161956441,672.0,0.008600268834469182,0.1,9.9,7.432926813614709e-07,0.0,404638243245545.06,0.05213510010839711
5,726207661379183.4,636713056543821.6,820541568026204.0,22.10809253310215,18.62389354443278,25.66394381849692,6720.0,0.01331940279253134,0.1,3.4,0.0019225505087846885,100.0,364032834741092.7,0.016542093247376977
8,172758414241920.12,150075738333051.4,198175745468764.72,27.01176192119095,19.469442540916244,35.71810339698956,12768.0,0.012796791945246189,0.1,5.7,1.2127764463075314e-05,200.0,82666606646476.02,0.012005908138065957
11,10312080979158.943,9508736097454.166,11358675360067.783,9.955516014727444,2.822414952588954,25.242558644620317,26208.0,0.0025443389139859227,0.2,11.0,8211.088727498303,75.0,9155396294397.037,0.008382693774930963
14,260933144697245.03,233019821798603.84,291781709601379.94,17.159369120197628,12.404441724209333,23.441854243580725,52416.0,0.019397234709530406,0.1,0.2,13.537230235583065,0.0,260933144697245.03,0.005928786431602758
17,457678001431811.4,431513034473207.7,485727832408669.25,3.20827882676528,2.227048321932714,5.5374203079602085,420672.0,0.0069610848161414385,0.1,8.3,3.5894484158487455e-06,0.0,457678001431811.44,0.002093520611263876
20,32651372957986.49,30598049681151.703,34992619860966.43,4.674552026045136,2.5958506999627886,11.092676954205947,841344.0,0.0012655783665843322,0.1,12.0,1.1203505408495395e-08,50.0,31201471840371.617,0.0014804248264702498
23,6188052517692.42,5718660319790.063,7074987051918.105,14.056033300452466,2.92409321613622,80.21366040548564,6730752.0,0.0012820783697433669,0.1,12.0,2.0906977612441568e-09,50.0,5822539013077.352,0.0005234545393228718
26,500443663659.6297,461222190841.5031,552013707924.8633,9.796255103993774,4.317053752656631,34.08307004617414,3365376.0,0.001022514301023722,0.1,6.7,2.056632492769106e-08,25.0,479646338917.86725,0.0007402619940850865
30,46221654377.40374,42041114936.68208,51257826503.66432,12.660879573883085,7.226661632758306,32.38076783471244,6730752.0,0.002675906192421529,0.1,3.8,1.1003637951818827e-07,50.0,42932311743.581184,0.0005234545393228718
