band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,404638243245545.06,404638243245545.06,256186760808637.75,208700294502583.0,172821458008082.38,146255091893575.38,107598399638172.48,78492020299518.31,57460037970130.055,42690339576368.91,30495941605158.566,7941976947057.724,0.0086002688344691,0.0319929368471965,0.0525537005810259,0.0709472758265663,0.0861521714013479,0.11299287881002,0.1465386855337896,0.1759412507009089,0.2014179216546737,0.2347085628856667,0.336078847483785,0.0893313828286898,0.07532104244074389,0.05839861665384005,0.038484854521737,0.008600268834469182,,,,,
5,726207661379183.4,726207661379183.4,561056230913459.0,471712161402702.3,410415544176414.06,364032834741092.7,299433924404853.6,254677215201675.7,221561885923650.4,195857768430772.4,174851370481485.84,133546010789318.52,0.0275847754453901,0.0211144078406796,0.018157555437093,0.0151827782026845,0.0133194027925313,0.0167835374003567,0.0196298838858457,0.0224994497151728,0.0251995257305478,0.0286928887363167,0.0405337651685439,0.01961826247350451,0.01825737006734074,0.016746851448039952,0.015156410433750156,0.013312247193186945,364032834741092.7,0.014766548018166084,0.017693573314588526,0.01842796701731697,0.01842796701731697
8,172758414241920.12,172758414241920.12,143044342362685.5,129494696356488.3,118927731571084.94,109632069489708.28,94358491822896.16,82666606646476.02,73549913405324.86,66473256421382.84,60553857465059.52,48638503145797.27,0.0189982404416211,0.0189982404416211,0.0189982404416211,0.0189982404416211,0.0189982404416211,0.0164472062697546,0.0127967919452461,0.0134908787063995,0.0149450221301266,0.0164999003300285,0.0213018397002404,0.014952662625764047,0.014175642420886253,0.013506447448488803,0.012764765525807749,0.012796791945246189,77835703524406.72,0.014509425178140245,0.0160696686284853,0.01824925565094926,0.01983791721319525
11,10312080979158.943,10312080979158.943,9626042929944.797,9357041019730.203,9155396294397.035,8982127956418.07,8702765696813.316,8478481496077.522,8287803609060.082,8117065858734.291,7961523409172.796,7567598325240.481,0.0071733152685197,0.0042193007233974,0.0027774778706023,0.0025443389139859,0.0027684614766356,0.003802721360094,0.0049316738475439,0.0061630336773017,0.0075815289457445,0.0095357342926003,0.0145877064719661,0.005810066654353907,0.004306400629840668,0.00331592287246929,0.0027684614766356015,0.002414320067729483,9155396294397.037,0.0028487047901462614,0.0042608733179525515,0.007530796192848799,
14,260933144697245.03,260933144697245.03,247378746976699.4,238926245187777.28,232236840463583.72,226499505731510.28,216687468634454.0,208457821404263.2,201101299025762.9,194620111992423.1,188851652686084.2,174259727307264.66,0.0193972347095304,0.0214843978911557,0.0208329133701035,0.0215195765189681,0.0225037060907218,0.0227621218027828,0.0235955446100256,0.0250037630787358,0.0243580485149672,0.0255508973391659,0.0269914199878409,0.020563459616631155,0.021431829232060454,0.02030741744369796,0.019855516782159577,0.01910168057807815,260933144697245.03,,,,
17,457678001431811.4,457678001431811.4,448116437027835.1,442180643754749.3,437100477812645.5,432630156664152.2,424788983704113.1,417935859989625.5,411760479315938.1,406084385123039.4,400772706449223.2,386579903799355.1,0.0069610848161414,0.0074781416122009,0.0079164453595048,0.008257875221098,0.008582339849905,0.0094428860545154,0.0103106483471443,0.0106262425212506,0.0109935384478533,0.0117014028768845,0.012899065944677,0.008457576515232088,0.008172199651621512,0.00786369241239726,0.007478141612200978,0.0069610848161414385,,,,,
20,32651372957986.49,32651372957986.49,31708542410574.785,31201471840371.617,30789595635736.08,30433357926343.2,29820849642617.168,29293465780166.0,28824032799450.848,28398439808160.32,28004855833133.062,26966534176687.32,0.0023641997944974,0.0017633890936108,0.0012655783665843,0.00185467512704,0.0022625279008909,0.0031541340536876,0.0041669641832861,0.0048257056011987,0.0054901783715906,0.0062215879828682,0.0083026525334189,0.0031648774410170874,0.002678232174851844,0.00232425069802104,0.001854675127040073,0.0012655783665843322,,0.0017633890936108454,0.0017742855443474426,,
23,6188052517692.42,6188052517692.42,5925920848529.542,5822539013077.352,5739776500805.797,5668402120584.084,5546388386601.366,5442026211712.4375,5349713239080.015,5266176783842.806,5189433017815.074,4988756353662.233,0.0031725970478226,0.0019163225167351,0.0012820783697433,0.0014583302084399,0.0018400511194751,0.002543012585628,0.0032977109766423,0.0041345625609156,0.004941351711752,0.0057134009983691,0.0078627682041386,0.002733919278422526,0.00237857964612229,0.0020725587468172837,0.0014583302084399934,0.0012820783697433669,,0.0030414197783198427,0.004377366911256564,,
26,500443663659.6297,500443663659.6297,479646338917.8673,469649354136.6051,461753998885.10736,455006583363.1414,443525354182.3277,433760574775.3368,425132113098.5642,417340757057.7178,410199149192.2368,391606918863.8497,0.0015599358069313,0.0010225143010237,0.0014454374684358,0.0019691740730673,0.0024868798680898,0.0034983398455513,0.0044040636905024,0.0052522921236482,0.0060552119309689,0.0068091701975795,0.0089452566499281,0.003295356686410164,0.0028166556600822887,0.002256449216692897,0.0016751865716786267,0.001022514301023722,,0.001513340684141773,,,
30,46221654377.40374,46221654377.40374,44088444524.42378,42932311743.581184,42003912730.34358,41205692551.43031,39847621222.44424,38697900390.803856,37686426992.17832,36779911229.17177,35954022888.07404,33828476050.826115,0.0040632645029535,0.0034481538966787,0.0026759061924215,0.0031916545562737,0.0037023004394138,0.0041387953627789,0.0050093540118828,0.0058336097948432,0.0066196657579522,0.0073911949177168,0.0095483304150502,0.0045296400410631335,0.004134366222652546,0.0036329618655054144,0.0031239570171603392,0.002675906192421529,,0.0032183388334361407,0.0040632645029535785,,
