band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,1822488400.0,1700372200.0,1952446000.0,5.210349,4.492886,6.0711346,57390260.0,0.03247047915807745,0.2,-0.4,82614.46394596116,25.0,1788693500.0,0.0001792689942398067
5,2078663600.0,1958257500.0,2202910200.0,3.2462797,2.77701,3.765562,57390260.0,0.025664056321090922,0.2,0.6,7035.343033668351,0.0,2078663600.0,0.0001792689942398067
8,1657425500.0,1561775600.0,1755770000.0,3.241509,2.821768,3.6960778,57390260.0,0.023286579725715684,0.2,0.5,6899.040692640692,0.0,1657425500.0,0.0001792689942398067
11,1358281200.0,1278466000.0,1439367400.0,3.3253546,2.994547,3.6758451,57390260.0,0.0322329044395836,0.2,-0.2,32861.18683738002,0.0,1358281200.0,0.0001792689942398067
14,248553000.0,227111460.0,271037570.0,9.865507,8.433444,11.491579,57390260.0,0.020075569279001157,0.2,-0.6,24235.40303182656,0.0,248553000.0,0.0001792689942398067
18,60670964.0,55490890.0,66323070.0,10.023994,7.3002524,14.030677,57390260.0,0.017818521492188655,0.2,-0.2,1412.279198751025,25.0,58375016.0,0.0001792689942398067
21,27571328.0,24696126.0,30742820.0,15.852201,11.615492,22.426954,57390260.0,0.016118656479304716,0.2,-0.6,2688.3693526517054,0.0,27571328.0,0.0001792689942398067
24,19422758.0,16734777.0,22371064.0,29.68145,24.580843,35.559555,57390260.0,0.006710168341043366,0.2,-1.0,11902.415806415807,75.0,16754510.0,0.0001792689942398067
27,5368814.5,4503685.5,6343471.0,41.978233,31.542048,57.036312,57390260.0,0.013686050529491345,0.2,-1.0,2111.6607836607836,350.0,2972492.5,0.0001792689942398067
31,156066.89,122312.52,206662.12,102.471054,46.86819,299.14786,57390260.0,0.03307667648821511,0.3,-1.2,7506.387039955582,350.0,69513.11,0.0001792689942398067
