band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,0.0283075158046389,0.0229905899653975,0.0346632751952485,61.312623045524376,37.83538250826292,93.143808079158,100000.0,0.0030101581407064,0.3,-0.6,0.0001587531682927,200.0,0.017603320484581172,0.004293014618329405,0.0027026799060050344,0.3,-0.62,0.00017408681465749318,175.0,253125
3,0.4651788234922701,0.4106588933601705,0.5239624874285576,20.291024017309315,17.139798011854687,23.690719647402545,100000.0,0.0149866623890449,0.2,-1.0,0.0003304633666722,0.0,0.42955366362142006,0.004293014618329405,0.013645105228736389,0.25,-1.1,0.006235392042070504,50.0,10008
5,2.0546879673610423,1.9018394253059965,2.2121823017987237,6.662685575905655,5.765407977289399,7.6744420229247,100000.0,0.007504886014655,0.7,-1.1,3.035913405857789,75.0,2.0546879673610423,0.004293014618329405,0.004583565964292588,0.8,-1.15,4.590332762306572,0.0,84375
6,1.4411454156686152,1.3278300719141496,1.5578876027262485,7.673074716113337,6.76266367066508,8.657274065661813,100000.0,0.0092436228246583,0.7,-1.2,2.9315858638052297,100.0,1.4112394141806373,0.004293014618329405,0.008526640789056295,0.66,-1.2,2.784246829567566,25.0,25000
8,0.119059559869416,0.104959302892784,0.1354627755722532,22.719706969562395,14.181013901746484,38.698902465571486,100000.0,0.0032839873502102,0.5,-1.1,0.0826802499093167,0.0,0.11117048791614828,0.004293014618329405,0.0020696205095088738,0.5,-1.09,0.074491080083187,25.0,427147
9,0.0386899384849369,0.0341664914986472,0.0443926453589802,23.432595601335063,12.30717893553752,61.115652984276,100000.0,0.0028187951546142,0.5,-1.1,0.0250572301054013,25.0,0.038689938484936966,0.004293014618329405,0.0018850884256808587,0.49,-1.1,0.025197871075899145,0.0,506250
11,0.0176788361064111,0.0145498398763702,0.0213769350214638,52.743853122140024,33.994199666449475,94.05244653173678,100000.0,0.0068646791386778,0.1,-0.4,2.3678025291383394e-14,25.0,0.01767883610641111,0.004293014618329405,0.004915524872729976,0.1,-0.42,3.0170862451271455e-14,0.0,75000
12,0.0050199637992026,0.0039811671706978,0.0065993960252946,93.8773504064587,41.09665535763616,280.321251755252,100000.0,0.0045515608968121,0.1,-0.4,6.456972322238463e-15,25.0,0.0043290291362199,0.004293014618329405,0.0045515608968121,0.1,-0.4,6.456972322238463e-15,25.0,90099
14,0.0003732423451495,0.0002667337680488,0.0007503547135906,620.0085133136596,46.07785733333385,1725.1900217543075,100000.0,0.0076360349763326,0.1,-0.1,4.2441233932471803e-17,250.0,0.0002093236266232701,0.004293014618329405,0.0063002453137857226,0.08,0.2,3.004171773490871e-22,150.0,47460
16,8.947893123131835e-05,5.777679697985764e-05,0.0001470492432173,358.27805812122585,111.1411495183505,987.716850429806,100000.0,0.009201892342539,0.1,-0.1,3.545036785218598e-18,500.0,1.5390651659628426e-05,0.004293014618329405,0.007851551464561173,0.1,-0.1,3.7071733698016265e-18,475.0,31639
