layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,0.0,,,,,,,,,,-1
3,564.0,1.2,4.7,0.016968576525246,0.0,1.18,4.4,100000.0,0.016692766188877856,0.0,6421
4,22538.0,0.5,-0.5,0.0076779047510604,0.0,0.6,-0.66,100000.0,0.006549432817656672,0.0,42786
5,296776.0,0.1,8.6,0.0011299610430014,0.0,0.1,8.6,1.9947859721502542e-16,0.0011299610430014,0.0,1502428
6,2880648.0,0.1,4.2,0.0049062220975445,250.0,0.1,4.1,7.897025939359376e-15,0.004629300931736302,225.0,90020
7,25362406.0,0.1,2.2,0.002870912440859,25.0,0.1,2.2,2.5592600980387883e-14,0.002870912440859,25.0,222910
8,213093688.0,0.1,2.7,0.0026355196936136,25.0,0.1,2.7,1.8338709947337474e-16,0.0026355196936136,25.0,263374
