layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,3208.0,0.3,5.3,0.0511889544964336,0.0,0.3,5.3,557.7066570570498,0.0511889544964336,0.0,675
3,12832.0,0.4,0.8,0.0316898411248578,0.0,0.38,0.9,27850.94443109809,0.03168544655256844,0.0,1804
4,51328.0,0.4,-0.2,0.023988022199041,25.0,0.46,-0.4,100000.0,0.023186148830845688,0.0,3609
5,205312.0,0.5,-0.8,0.0187998917081176,200.0,0.5,-0.85,62237.583612040136,0.01867416693029611,100.0,5413
6,821248.0,0.5,-1.0,0.0254596072677524,50.0,0.5,-1.0,17003.787109375,0.0254596072677524,50.0,2706
7,3284992.0,0.8,-1.2,0.0372999999999292,100.0,1.2,-1.24,27185.819943122682,0.03729999999976563,0.0,1353
8,13139968.0,0.5,-1.2,0.0370199999999364,0.0,0.9,-1.25,3954.7464444569423,0.03701999999966016,50.0,1353
9,52559872.0,0.8,-1.3,0.0656899999968245,0.0,0.66,-1.3,811.7262492214819,0.06568999999633435,0.0,424
