band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,best_augmented_var,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,0.0132479409823304,0.0132479409823304,0.0116792355536794,0.0108815590140089,0.0103147778384783,0.0098787679254433,0.0092376924431009,0.0087662971380271,0.008387789549323,0.0080731851392852,0.0078013530987992,0.0071466197602332,0.0057619456748874,0.0040147323077088,0.0055343966292292,0.0065710858901755,0.0045446081566051,0.0022888098767978,0.0029991013690081,0.0039727907465093,0.0053818184713619,0.0057773999692802,0.0072463466487301,0.003757239212497413,0.0034110987751896846,0.0029605842550132523,0.0026801055265943674,0.0022888098767978185,0.0019050454701994455,0.009878767925443318,0.0015753936027622425,0.0018127064363669954,0.0019189073178778049
3,0.2178781532324668,0.2178781532324668,0.2012740987527863,0.1895046169183034,0.1797169243691634,0.1713120385235902,0.1570147788971813,0.1450362056142682,0.1349710474450058,0.1264174387709751,0.1189592135848905,0.1009809274606425,0.0243145839840911,0.0203711186437839,0.0173915392948964,0.0163685365131295,0.0177106692939879,0.0203996829394384,0.0191991876035254,0.015484423288834,0.015478248721515,0.0163634937479857,0.0174114253203344,0.015554162851806996,0.01594729197803217,0.015790781153091737,0.015397577340293088,0.01494844349471135,0.014788378307693528,0.14503620561426822,0.014675753718844838,0.014408236241772676,0.014108189615110261
5,2.12507231307953,2.12507231307953,2.0779604251650747,2.0399223408065974,2.0058273548235546,1.9744475548235996,1.9175253624847275,1.866353054408688,1.8195745433700488,1.7762132454878112,1.7357851230761243,1.628279000409105,0.0118698509616962,0.0123513363521544,0.011525567739424,0.0107842543410843,0.0104111113883865,0.0117510665883838,0.012992039847335,0.0134720709615451,0.0124081765841058,0.0131644437125012,0.0138873130680574,0.01056780307070826,0.011151330805548754,0.011028692548304755,0.010728115391919715,0.010411111388386532,0.010070677792705582,2.12507231307953,0.009858405091488387,0.009705683116185207,0.009129496448979438
6,1.6060981823861695,1.6060981823861695,1.5741116977454817,1.546596457581238,1.521500153824333,1.4981864128365805,1.455530016676617,1.4171759555027312,1.381937283169738,1.349207864088077,1.3184905225252643,1.2360444148339134,0.0112412987457642,0.0114968367755056,0.0117237315806142,0.011935171570286,0.0121360564525397,0.0130090095618948,0.0140536361631887,0.0131440855219278,0.0129186478281948,0.0137868926074193,0.0150784681246944,0.01098811401588462,0.011153229063976644,0.010953313517543584,0.011105362536630414,0.011241298745764294,,1.5465964575812379,,,
8,0.1530443556291901,0.1530443556291901,0.1413678875924664,0.1347503099709636,0.1296412898367969,0.1254139512788866,0.1185566855600783,0.1130403765124686,0.1083886490937509,0.1043473593916764,0.1007568372874216,0.0919351907415832,0.0038452052048983,0.00589913358767,0.0056079579762046,0.0039796808377147,0.0051543487598522,0.0081059274581245,0.006677033579311,0.0045312946150386,0.0061143128750567,0.0077492972684247,0.0088788824607455,0.0036418410411065416,0.003979680837714716,0.00301691276973072,0.00194345123537909,0.002355551476492135,,0.14136788759246646,,,
9,0.0369760145067688,0.0369760145067688,0.034425149781486,0.0331764229909287,0.0322248690742758,0.031432909241409,0.0301333907377458,0.0290637098311143,0.028139953900818,0.027320416663587,0.0265795540976377,0.0246920784276549,0.0040588769847472,0.0053534297301728,0.0031500770261079,0.0034679814436391,0.0039492132106304,0.0057664315216263,0.0053741857477563,0.0061601055202012,0.0073055417676558,0.0078685471557251,0.0095034002485712,0.0042639256993382,0.0038681331262304594,0.003263334400469685,0.003149336375002143,0.003150077026107978,0.002553606840756756,0.034425149781486,0.0027122500973153496,,
11,0.0239798040843881,0.0239798040843881,0.0220121225626906,0.0208075768780467,0.0198424919687214,0.0190207526090919,0.0176516330698024,0.0165263544994804,0.0155642097174269,0.0147238626206564,0.0139773701981047,0.0121429911685646,0.008884710742148,0.0086971628660349,0.0095239857139205,0.0102647633630793,0.0109637642431737,0.0123132370700017,0.0136441188103622,0.0149546792075608,0.0128275422586151,0.0116414722360997,0.011315180611592,0.007590573305238855,0.007645543341578076,0.007316691623317384,0.007250404524562361,0.00606299546274509,0.006909825296349037,0.022012122562690677,,,
12,0.0108555346486583,0.0108555346486583,0.0097060716393286,0.0090632205817025,0.0085601781815323,0.008138208714098,0.0074457997102596,0.0068869790426387,0.0064166447123229,0.0060105845266087,0.0056540142098837,0.0047937366057047,0.01351683192798,0.0103455456665405,0.0084149679145729,0.0093140294575214,0.0101464394375512,0.010898830370818,0.0112402837962732,0.0124533969266417,0.013003234684679,0.013175460288568,0.0154774506925118,0.00952313449423936,0.008635940371456208,0.00929872206554742,0.008726171196181423,0.008133353060900461,0.007697560281084821,0.009706071639328654,0.007799738914079535,,
14,0.0006189628967442,0.0006189628967442,0.0005433994293961,0.0005066729188843,0.0004781578313303,0.0004543381298497,0.0004154162412456,0.0003840551124703,0.0003576510399756,0.0003348731931205,0.000314896778918,0.000266731438098,0.0195727413916106,0.0126382565266798,0.0125390780474518,0.0144084404172396,0.0149206112422092,0.0099295965611569,0.0096860467698783,0.0120808890595692,0.0105843023521019,0.0115662248544566,0.0134066315812423,0.01049589636600276,0.010178914013498248,0.00985085420207268,0.009108794439271595,0.009150430594627015,0.008831607766680794,0.00045433812984978824,0.00878040080203879,0.008795510427900374,0.008512622782263057
16,0.0001565203382001,0.0001565203382001,0.0001194504934274,0.0001033036408657,9.189927034690172e-05,8.304921787195931e-05,6.98436275819403e-05,6.02265796749183e-05,5.2790929627226e-05,4.682637421807467e-05,4.193646813123515e-05,3.145218661857404e-05,0.0355545939807233,0.0281485183181338,0.0324795482662582,0.0267791411168563,0.0219073006204469,0.0263996547186852,0.0202395229918033,0.0195655341768731,0.0203585936936843,0.0144600779158691,0.0109226293146826,0.010432255463239545,0.010108649294843784,0.00993708200431398,0.010686689498329405,0.010922629314682686,0.011711138102240726,2.8890261088923586e-05,0.010458372379698766,0.011683630871537676,0.013034325794902935
