band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.0132479409823304,0.0110091200744516,0.0160086280608606,50.6867981816504,24.662480912152883,80.69133295972868,196286.0,0.0022888098767978,0.4,-0.8,0.0010247350285079,150.0,0.0098787679254433,0.0030645460132105,0.0015753936027622,0.38,-0.8,0.0008308356880553,100.0,745272,0.0516597,0.0570775,0.0,0.0448531,0.030492,5.530359999999997e-159,0.0354267,0.0325443,4.7423999999999974e-181,0.71399534
3,0.2178781532324668,0.182872327836784,0.2568556288713766,41.42804821016583,32.65904504340082,52.12011675526008,218560.0,0.015478248721515,0.1,-0.5,3.771163822220067e-13,300.0,0.1450362056142682,0.0029042351922868,0.0141081896151102,0.1,-0.54,5.793229508553436e-13,200.0,9723,0.0599417,0.0841162,0.0,0.0544937,0.0617006,0.0,0.0407511,0.056619,0.0,3.2329862000000003e-38
5,2.12507231307953,1.9561265060117463,2.2989650767515792,7.871349377402591,6.856902982148087,8.984187486191205,2164722.0,0.0104111113883865,0.7,-1.2,4.307018332430959,100.0,2.12507231307953,0.0009229836449083,0.0091294964489794,0.65,-1.2,4.077603479753379,0.0,21402,0.561633,0.0903515,0.0,0.478992,0.0658969,0.0,0.370918,0.0670644,0.0,3.833189799999998e-157
6,1.6060981823861695,1.4781970847513897,1.737453449024325,7.848420845113933,6.962206264973239,8.786269623939312,1093482.0,0.0112412987457642,0.6,-1.2,2.6301688499724185,0.0,1.546596457581238,0.0012985972828317,0.0109533135175435,0.62,-1.2,2.709786307417275,50.0,16213,0.462174,0.0899432,0.0,0.398981,0.0652278,0.0,0.306429,0.065205,0.0,2.2241418999999986e-114
8,0.1530443556291901,0.1331586015499501,0.176189338852175,27.85321090863223,17.169533861085508,43.2551781187598,7087436.0,0.0038452052048983,0.3,-0.9,0.0038138135535619,0.0,0.1413678875924664,0.00051011337832,0.001943451235379,0.4,-1.03,0.032285779349848,25.0,498334,0.154512,0.0722465,0.0,0.133254,0.0463985,0.0,0.104302,0.0479952,0.0,1.1193843000000001e-23
9,0.0369760145067688,0.0327020778735456,0.0423516876627281,22.96829240142577,11.510381611983416,58.3503823405476,10634258.0,0.0031500770261079,0.6,-1.1,0.0377316519774356,50.0,0.034425149781486,0.0004164485653945,0.0025536068407567,0.5,-1.06,0.0208082385042831,25.0,280395,0.0844928,0.0702577,0.0,0.0725086,0.0448754,0.0,0.0567543,0.046804,0.0,1.1694298999999999e-60
11,0.0239798040843881,0.020239421191774,0.0282268733807316,38.85340129336057,27.311376285345144,60.45532116974847,13475972.0,0.0086971628660349,0.2,-1.0,1.5637427505962962e-05,25.0,0.0220121225626906,0.0003699446427616,0.006062995462745,0.17,-0.9,7.687892162716835e-07,25.0,52640,0.0297254,0.0894473,0.0,0.0259819,0.0655166,0.0,0.0196077,0.0639722,0.0,0.0
12,0.0108555346486583,0.008917236131078,0.0132480391033099,56.9080615295007,35.399686434763325,112.46837363543644,44379050.0,0.0084149679145729,0.1,-0.5,2.703653064229307e-14,50.0,0.0097060716393286,0.000203861075995,0.0076975602810848,0.1,-0.52,3.3466990642766605e-14,25.0,32503,0.0157497,0.0853795,0.0,0.0139632,0.0617481,0.0,0.0104799,0.0589718,0.0,0.0
14,0.0006189628967442,0.0004992014313885,0.0008036533223481,83.30020708750237,35.92371228949913,272.9759799775969,24986510.0,0.0096860467698783,0.1,-0.3,3.0005810153067763e-16,200.0,0.0004543381298497,0.0002716863693342,0.008512622782263,0.08,0.0,2.2514753374141618e-21,100.0,24400,0.00437474,0.0783575,0.0,0.00391622,0.054162,0.0,0.00296989,0.0504761,0.0,0.0
16,0.0001565203382001,0.000108245143247,0.0002292292907322,217.46313346708703,92.12791159000128,521.2753029822525,16339162.0,0.0109226293146826,0.1,-0.3,2.45732528986612e-17,500.0,2.8890261088923582e-05,0.0003359721178577,0.0099370820043139,0.09,-0.1,8.295930834412883e-20,550.0,17950,0.00120785,0.0776455,0.0,0.0010823,0.0532056,0.0,0.000825882,0.0492499,0.0,0.0
