band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,361354271985990.2,320798738387083.44,406107622654272.75,9.142670917849498,6.224052234485699,11.80554561200713,2688.0,0.008432937314127253,0.1,14.0,2.5270425613981507e-08,25.0,268853096264367.44,0.026132054631401096
5,755779683027149.8,667715845985644.8,849226484750315.9,19.873395552696017,16.942109893351347,22.943186694780135,8064.0,0.015471354366955375,0.1,3.3,0.0022679607701673347,150.0,355395219067431.2,0.015102800942052543
8,180852878610569.2,157654028596631.47,206359231815582.3,25.475584141179606,19.418336130875034,32.40262705102779,22848.0,0.011988097552344534,0.1,5.2,2.537247964405115e-05,350.0,87884854809281.3,0.008977446809593306
11,10579923578931.871,9763951020942.707,11608797400861.787,9.40412830529492,3.364547285029867,22.641049572436675,63168.0,0.0025767399610441277,0.2,10.0,12513.436045668315,150.0,9318537242809.846,0.005400948657243423
14,159597475678128.6,132169963277983.28,191867093287758.4,50.64115644327266,31.101517083003532,83.56528243401,174720.0,0.025456757323077173,0.1,0.1,6.387581585228644,500.0,75767425027172.05,0.0032481214875871803
17,399360220538642.75,372088920576059.94,428998493437714.2,5.592850121550612,3.742510988428031,9.274131236787213,485184.0,0.01240894458214331,0.1,4.3,0.0004437714975977741,0.0,399360220538642.75,0.0019494023240896414
20,126341034973569.2,116791879852107.77,137240330448133.94,7.696340562570194,4.559319152027396,17.831332959834647,1346688.0,0.0015407837901349128,0.1,6.0,1.2157346340364151e-05,25.0,121807015035378.28,0.0011701778190289069
23,13958546446719.416,13064071545181.982,15007627462823.148,5.143166710432267,2.566482911135922,14.589870985564254,3740352.0,0.0008845650919526715,0.1,12.0,4.857939768594166e-09,25.0,13529236195760.729,0.0007021784679013375
26,3500124268000.5537,3256699904306.3716,3775107148003.366,6.2791092397074255,3.885506393888764,13.78279590611988,10379712.0,0.0012054034654216395,0.1,7.5,5.995924111658011e-08,25.0,3389740885383.7754,0.0004215238144443439
30,43210000253.40086,39037677186.32568,48204436938.56588,14.699234895974444,8.259990459473135,36.812460548264816,7803264.0,0.003856908174824411,0.1,3.6,1.3926230371192538e-07,100.0,38100752397.65249,0.0004861542418018896
