layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,18950.691,18034.914,19884.934,0.55505085,0.36105868,0.7702634,7072,0.0493070237032837,4.5,-0.3,35417.58893291316,0.0,18950.691,0.0161257775072161,0.0493070237032837,4.5,-0.3,35417.58893291316,0.0,745,112.753,0.0508508,2.47707e-16,127.259,0.0485309,6.49157e-15,97.0327,0.0499402,9.09071e-16,2.2141325e-15
3,4388.5615,4176.722,4603.7246,1.5552163,1.2926258,1.8435738,28288,0.0387697148721769,0.2,2.9,0.0005274991988169,50.0,4081.3984375,0.0080688542119711,0.0387693405462097,0.22,2.6,0.0045810018329089,75.0,1255,50.0821,0.0464609,1.6747399999999998e-53,51.89,0.0388866,1.3262600000000001e-37,38.0992,0.0391813,3.6047600000000006e-38,2.2209981000000004e-37
4,1007.04407,950.2357,1065.6443,2.9100027,2.3949275,3.5977478,113152,0.0308123465977989,0.9,-0.6,897.7676591623247,150.0,952.6739501953124,0.0040359092726554,0.0307883925924251,1.0,-0.64,1107.760407203852,125.0,1989,22.3038,0.0502989,3.11936e-249,19.1165,0.0308471,5.653769999999997e-94,15.75,0.0343746,1.3452499999999993e-116,1.2827331999999992e-93
5,229.10472,214.61365,244.35306,4.434873,3.4855626,6.8281875,452608,0.0181095363859946,0.4,-0.4,9.98014485914045,75.0,211.66647338867188,0.002018324026021,0.0180950680206457,0.47,-0.5,26.912685082870293,150.0,5661,9.97121,0.0519793,0.0,8.56892,0.0259451,4.159849999999999e-265,6.94621,0.0307698,0.0,3.657991099999998e-129
6,50.963154,47.393555,54.79156,5.817626,4.4352617,10.859207,1810432,0.0090901090803188,0.5,-0.7,11.595779198866625,75.0,48.23844,0.0010092542162957,0.0090901090803188,0.5,-0.7,11.595779198866625,75.0,21216,4.44582,0.0539499,0.0,3.8578,0.026939,0.0,3.0872,0.0301723,0.0,2.295282599999999e-130
7,11.331628,10.483869,12.258407,7.224944,5.307698,14.322908,7241728,0.0063925094069422,0.5,-0.8,3.2782787368411115,25.0,11.33162784576416,0.0005046501409454,0.0051047063704852,0.48,-0.8,2.883176924318174,0.0,71604,1.97232,0.0566358,0.0,1.7151,0.029623,0.0,1.36182,0.0318727,0.0,2.468004499999999e-164
8,2.5346262,2.3310552,2.771307,9.098009,5.9570007,24.061966,28966912,0.0056777953275131,0.5,-0.9,0.9600856990525216,0.0,2.534626245498657,0.0002523308264179,0.0038911008385307,0.5,-0.88,0.9125238499059108,0.0,127296,0.89495,0.058433,0.0,0.778798,0.0313706,0.0,0.618868,0.033391,0.0,0.0
9,0.6009948,0.5484076,0.6718575,12.860447,6.7389584,48.073174,115867648,0.0053992785943259,0.4,-0.8,0.0666682132247849,0.0,0.6009948253631592,0.0001261668519135,0.0052943203682711,0.4,-0.81,0.0684987686768845,0.0,63648,0.414524,0.0609584,0.0,0.361696,0.0337437,0.0,0.287143,0.0350552,0.0,0.0
10,0.14660835,0.13184373,0.16958246,20.812674,8.569079,91.79867,463470592,0.0052279483005672,0.4,-0.8,0.0144597434295492,100.0,0.1466083526611328,6.30837855989912e-05,0.0035734238469729,0.3,-0.65,0.0015815169906,0.0,143208,0.194434,0.0594513,0.0,0.170582,0.0324533,0.0,0.134314,0.0326708,0.0,0.0
