band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1177774300.0,1085649200.0,1276238700.0,7.8881035,6.7814355,9.279733,57824238.0,0.0323954377333863,0.1,0.2,5.859411988545563e-05,50.0,1177774336.0,0.0001785950202555,0.0315796708283622,0.11,0.0,0.005939101315047,0.0,1764,10943.1,0.098109,0.0,9670.84,0.07338,0.0,7364.45,0.0708872,0.0,0.0
5,2880509200.0,2718592800.0,3046499000.0,2.9157014,2.5259113,3.3335457,57824238.0,0.0268984756793537,0.2,0.7,7808.101587301588,50.0,2813727488.0,0.0001785950202555,0.0266803618675762,0.22,0.5,56776.54450135199,50.0,2646,35763.6,0.0571231,0.0,30479.5,0.0329839,0.0,24849.3,0.0382091,0.0,0.0
8,1827356300.0,1720742100.0,1937364500.0,3.3882952,2.9265642,3.872236,57824238.0,0.0196165897613573,0.2,0.8,4189.690188310844,0.0,1827356288.0,0.0001785950202555,0.019446611523617,0.23,0.5,72231.53448887933,0.0,5022,28807.1,0.0509084,0.0,24805.7,0.0251387,0.0,20300.2,0.0306334,0.0,0.0
11,1390923600.0,1312384900.0,1470517000.0,2.917553,2.61294,3.2383475,57824238.0,0.0295788357024006,0.2,0.2,11011.240182297171,100.0,1376875008.0,0.0001785950202555,0.0282833610033779,0.22,0.0,82336.77013038255,25.0,2232,21767.1,0.0723549,0.0,18747.1,0.0459805,0.0,14954.5,0.0489251,0.0,0.0
14,292119680.0,267472940.0,317873820.0,9.318104,8.03501,10.718221,57824238.0,0.0179148443170505,0.2,-0.4,12864.646341481017,50.0,292119680.0,0.0001785950202555,0.0166719728602927,0.2,-0.43,14984.694164125696,0.0,6696,7572.17,0.0753596,0.0,6534.18,0.0491567,0.0,5142.21,0.0509427,0.0,0.0
18,54150656.0,49803116.0,58887572.0,8.531016,6.306366,12.651335,57824238.0,0.0149949051459708,0.2,-0.1,976.7434343434328,0.0,54150656.0,0.0001785950202555,0.0133628010925092,0.25,-0.4,48122.21312221312,0.0,10587,4010.0,0.0624713,0.0,3472.97,0.0360732,0.0,2731.27,0.0379269,0.0,0.0
21,23956060.0,21429948.0,26787198.0,16.482788,11.398751,25.385132,57824238.0,0.0111610149248436,0.2,-0.5,1584.3955026455026,0.0,23956060.0,0.0001785950202555,0.0088946046549464,0.24,-0.7,35566.3744049471,0.0,23821,2048.28,0.0721492,0.0,1775.64,0.0463649,0.0,1381.24,0.0471517,0.0,0.0
24,18260452.0,15712404.0,21068972.0,30.356003,24.83296,36.771297,57824238.0,0.0096607343766903,0.2,-1.0,11621.91905871906,50.0,16359667.0,0.0001785950202555,0.0077661693556248,0.17,-0.9,571.3731393043063,50.0,31762,823.678,0.0893911,0.0,723.81,0.0650874,0.0,548.394,0.0631939,0.0,0.0
27,8273984.0,6927880.5,9753366.0,42.051674,34.199646,51.28966,57824238.0,0.0141687155014075,0.2,-1.0,2638.9008325008326,500.0,4055516.5,0.0001785950202555,0.0121869086468133,0.23,-1.1,26689.11449832985,425.0,11910,391.774,0.0878655,0.0,343.604,0.0639839,0.0,258.682,0.0622667,0.0,0.0
31,240011.61,191638.56,302283.75,75.99342,46.090584,178.93135,57824238.0,0.0376684738620474,0.3,-1.2,9607.331911747233,500.0,79009.8125,0.0001785950202555,0.0338691827385503,0.6,-1.27,100000.0,600.0,1674,70.2967,0.0787724,0.0,60.842,0.0568884,0.0,44.3158,0.0564388,0.0,0.0
