layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,946814.56,946814.56,928173.2,913768.6,900756.0,888535.4,866120.75,846006.3,827568.4,810429.25,794359.25,750930.4,0.0589635579668404,0.0604283234701153,0.0615890252503194,0.0626600521389526,0.0636860043061678,0.065620571682464,0.0672580989181943,0.0689579471679813,0.070587615043708,0.0721654142819242,0.0771512589856332,0.06355847994489117,0.06253313602874977,0.0614776613492537,0.06033264144761219,0.05888375223093356,946814.56,,,,
4,391889.44,391889.44,388954.7,386605.66,384513.4,382566.0,378974.66,375686.22,372644.8,369794.72,367107.38,359815.28,0.0227410355334115,0.0233384849939304,0.0238212650361102,0.0242547427347987,0.0246611888909574,0.0254195082897392,0.0261230923323709,0.0267815247789174,0.0274265427579323,0.0280665521886109,0.0298360914089068,0.02464544786664985,0.024246841715116763,0.023813377589125218,0.02333848499393043,0.022741035533411502,,,,,
5,115589.14,115589.14,114269.53,113251.87,112340.4,111501.195,109969.68,108590.3,107322.41,106135.08,105015.945,101965.62,0.0036475164688985,0.0042912676368632,0.0047886104868795,0.0052346934311488,0.0056870804611288,0.0065037844295097,0.0071999284597294,0.0079106467134053,0.0085996737487036,0.0092220449251346,0.0110756129425819,0.005621774576893009,0.0052066895969049565,0.004733482057376004,0.004213496045471159,0.0035944355426869024,115589.14,,,,
6,35460.496,35460.496,34778.38,34214.81,33699.215,33215.758,32322.928,31503.262,30741.357,30027.885,29355.307,27546.096,0.0069684613551181,0.0061246135115088,0.0064622204114097,0.0072591981330948,0.006578880268805,0.0068477987763232,0.0058826566209753,0.0053093859733263,0.0056405948342957,0.0063145011178714,0.0074603860729209,0.006084064357030794,0.005862476580818348,0.005640594834295727,0.00542781082786324,0.005209954202721075,31503.262,0.0049932110865112955,0.004780680335559697,0.004861322210102048,0.00501522381563034
7,6775.734,6775.734,6603.064,6463.2305,6336.884,6220.148,6008.111,5817.1963,5642.824,5482.103,5332.7793,4938.2656,0.0071695353598889,0.0057210910951365,0.005412541911196,0.006859687498597,0.0060072622579581,0.0041476242732463,0.0059836522656797,0.0059421410476787,0.0055016247786592,0.005860444569246,0.007257384029166,0.0048359652640977,0.004633338850067835,0.004445521893638964,0.004293694336374387,0.004147624273246331,,0.0043845406538843,0.0047964167980393685,0.004877030523746884,0.004978436890666071
8,735.1625,735.1625,707.42413,689.66425,674.0502,659.83954,634.4102,611.9399,591.7052,573.28326,556.37415,512.68695,0.0045709403099859,0.0049515933565461,0.0045309636323836,0.0059265077262126,0.0046925563999404,0.0052997047314777,0.006709779530908,0.005230516978431,0.0051647846917692,0.0055979726439219,0.0072351262884904,0.0035011886969050776,0.0032276333450848606,0.003260330262269462,0.0034433994736518675,0.003943554931642113,646.6894,0.003745851483119997,0.00418876323659384,,
9,65.5812,65.5812,61.20077,58.81232,56.822147,55.09294,52.176086,49.769226,47.71981,45.932415,44.345726,40.430233,0.0056724642967745,0.0053161754582506,0.0030186476377523,0.0030654470366083,0.0039727288380279,0.0063162551076859,0.0054915968841374,0.0047645195423035,0.0052353412992312,0.0059896755939196,0.007688466084729,0.003364083527609276,0.0029319920391702725,0.002551078784645666,0.002579908825924182,0.003018647637752392,61.20077,0.002199366736833963,0.0027242719319108266,,
