band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,48.463345,40.44395,63.40705,76.0642,17.662512,301.27078,6140340.0,0.0013727271929323,0.4,-1.0,8.312677699785898,50.0,42.69791793823242,0.0005480416806852,0.0012220101035158,0.38,-1.0,6.803256836725076,25.0,1295226,2.72478,0.0692582,0.0,2.34739,0.0437266,0.0,1.83346,0.0453545,0.0,2.1687849e-08
3,24.175514,20.064938,31.891972,81.14292,21.337494,322.5341,7277440.0,0.0027190401839315,0.3,-1.0,0.9093471528270376,0.0,21.300710678100582,0.000503410459925,0.0019554736649995,0.32,-1.0,1.2505405177335545,25.0,485707,1.66514,0.0754154,0.0,1.43304,0.0501951,0.0,1.11326,0.0513839,0.0,1.3469074000000002e-24
4,13.88035,10.790673,21.286125,197.51549,32.45042,719.8819,8869380.0,0.0046624235324236,0.2,-0.8,0.002401840780747,75.0,11.569307327270508,0.0004560020367145,0.0024066672281743,0.2,-0.84,0.0033449195989946,25.0,311814,0.969871,0.0798721,0.0,0.838792,0.0547783,0.0,0.646309,0.0550924,0.0,4.7785524e-45
5,6.61117,4.914546,10.853975,282.85303,43.987755,937.74133,10461320.0,0.0027609501793698,0.1,-0.2,2.817401128866242e-12,0.0,4.820132732391357,0.0004198765195787,0.0018982066081411,0.14,-0.5,3.456956974720936e-07,50.0,490374,0.625355,0.0744437,0.0,0.54486,0.0489887,0.0,0.420472,0.0489276,0.0,3.629074100000001e-33
6,6.02943,3.952171,14.778006,1256.4669,49.978546,2758.7346,12508100.0,0.003943706669564,0.2,-0.7,0.0004067409960996,200.0,3.33642053604126,0.0003839905784907,0.0026052811639484,0.15,-0.5,1.162371404221812e-06,100.0,278269,0.558294,0.0716553,0.0,0.485229,0.0461154,0.0,0.37555,0.046505,0.0,3.616480399999999e-74
7,2.346058,1.6899105,3.9415417,322.60492,47.77111,1021.15216,15009720.0,0.0036867082175314,0.1,0.0,2.5521560920916456e-13,25.0,1.5265958309173584,0.0003505348963987,0.0024904168540623,0.12,-0.2,3.59723287965927e-10,75.0,296820,0.379271,0.0699619,0.0,0.330956,0.0443928,0.0,0.255659,0.0443721,0.0,2.7594348999999986e-81
8,0.5912807,0.42706445,0.9922396,318.41013,46.70298,1011.7516,17966180.0,0.0030897194846835,0.1,0.2,2.0144289744758217e-14,75.0,0.4181540608406067,0.0003203987880007,0.0025335018750131,0.08,0.6,6.94462709181165e-20,50.0,280721,0.203173,0.065417,0.0,0.178882,0.0395161,0.0,0.138339,0.0386187,0.0,1.368042199999999e-100
9,0.17340828,0.10824025,0.42809775,1302.0565,68.202896,2892.2961,28882340.0,0.004169313930859,0.2,-0.6,6.054849713409176e-06,250.0,0.0620972141623497,0.0002526999799663,0.00416929592177,0.2,-0.61,6.305839425185438e-06,250.0,107089,0.0946056,0.0643963,0.0,0.0830841,0.0385225,0.0,0.0642622,0.0380711,0.0,0.0
