band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,48.463345,40.53437,63.377956,76.0642,17.661707,300.99423,100000.0,0.0013727271929323,0.4,-1.0,8.312677699785898,50.0,42.69791793823242,0.004293014618329405,0.0012220101035158581,0.38,-1.0,6.803256836725076,25.0,1281444
3,24.175514,20.03734,31.872187,81.14292,21.316635,321.27505,100000.0,0.0027190401839315,0.3,-1.0,0.9093471528270376,0.0,21.300710678100586,0.004293014618329405,0.001955473664999541,0.32,-1.0,1.2505405177335545,25.0,506250
4,13.88035,10.810873,21.289444,197.51549,32.572506,720.738,100000.0,0.0046624235324236,0.2,-0.8,0.002401840780747,75.0,11.569307327270508,0.004293014618329405,0.0024066672281743973,0.2,-0.84,0.0033449195989946894,25.0,337500
5,6.61117,4.8952827,10.873568,282.85303,43.971054,940.7749,100000.0,0.0027609501793698,0.1,-0.2,2.817401128866242e-12,0.0,4.820132732391357,0.004293014618329405,0.0018982066081411342,0.14,-0.5,3.4569569747209354e-07,50.0,506250
6,6.02943,3.9326386,14.737901,1256.4669,50.17657,2768.307,100000.0,0.003943706669564,0.2,-0.7,0.0004067409960996,200.0,3.3364205360412598,0.004293014618329405,0.002605281163948474,0.15,-0.5,1.162371404221812e-06,100.0,284764
7,2.346058,1.6940182,3.9475684,322.60492,47.83669,1017.35675,100000.0,0.0036867082175314,0.1,0.0,2.5521560920916456e-13,25.0,1.5265958309173584,0.004293014618329405,0.002490416854062344,0.12,-0.2,3.59723287965927e-10,75.0,284764
8,0.5912807,0.42845434,0.99221474,318.41013,46.491558,1016.9368,100000.0,0.0030897194846835,0.1,0.2,2.0144289744758217e-14,75.0,0.4181540608406067,0.004293014618329405,0.002533501875013111,0.08,0.6,6.94462709181165e-20,50.0,284764
9,0.17340828,0.108384416,0.4272093,1302.0565,68.21745,2895.1025,100000.0,0.004169313930859,0.2,-0.6,6.054849713409176e-06,250.0,0.0620972141623497,0.004293014618329405,0.0041692959217700665,0.2,-0.61,6.305839425185438e-06,250.0,106785
