band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,232.90454,162.11453,339.1701,41.432636,3.8111916,67.74964,1936.0,0.015908930032478064,0.1,3.7,7.117349956090086e-16,0.0,232.90454,0.030778420570179734
7,411.60992,362.87738,468.11087,12.073417,6.8569956,20.417501,5808.0,0.013592605529286317,1.2,-1.0,716.2093887403729,25.0,305.12646,0.017791462992411876
11,25.455986,13.670766,45.623543,121.32997,18.839497,191.87726,1936.0,0.017940645096455654,1.2,-0.3,6.693166868573319,25.0,6.2959666,0.030778420570179734
16,26.201517,19.135315,35.715782,56.64782,18.11463,87.31862,3872.0,0.014500901756731067,0.4,0.1,0.2570537668626927,25.0,12.333666,0.02178194290533237
20,97.35567,77.18977,124.084015,15.014645,3.2387779,24.531052,1936.0,0.012320555184778037,0.1,5.2,2.810671631022208e-17,0.0,97.35567,0.030778420570179734
23,9.735077,7.354701,12.54041,39.059242,26.552275,51.53159,3872.0,0.011102638553016853,0.7,-0.5,2.0925010608781163,25.0,4.1567764,0.02178194290533237
26,12.941311,9.822509,16.96417,54.67561,22.441498,81.43293,4840.0,0.00841409109780511,0.1,1.0,2.7196895736321643e-14,0.0,12.941311,0.019486513147937458
29,152.03807,134.32904,171.3986,15.353937,11.14488,19.546694,7744.0,0.02467954624857814,0.4,-1.1,45.748424415800685,0.0,152.03807,0.015411245499559557
32,4.6955585,3.6371517,6.0389977,45.400753,20.940344,68.9964,4840.0,0.007754246563593581,0.1,1.3,3.714780676955941e-15,0.0,4.6955585,0.019486513147937458
35,7.1557374,5.607568,9.320236,57.182716,13.195077,99.45977,5808.0,0.011195619417048552,0.1,1.1,1.074156164106393e-14,0.0,7.1557374,0.017791462992411876
38,69.772705,60.47646,80.73282,19.48745,11.611683,28.392937,6776.0,0.023077677287082876,2.1,-1.2,170.48487382544727,75.0,37.675667,0.01647369969021179
41,97.09404,84.69685,110.857445,24.575432,17.568161,32.627636,9680.0,0.02605476417202554,0.1,-0.2,4.137737576261173e-11,0.0,97.09404,0.013786299947101946
44,1.9368098,1.5603001,2.4155622,26.372587,10.58912,43.02039,3872.0,0.011343820073012822,0.2,2.8,1.6006962446724817e-07,25.0,1.1368523,0.02178194290533237
47,1.7432816,1.4507148,2.1093082,29.025627,12.628968,50.816208,5808.0,0.007417732314631484,0.2,2.9,1.4077198110332817e-07,25.0,1.1111977,0.017791462992411876
50,1.3662819,1.1308482,1.6708695,32.299706,11.631307,56.695156,5808.0,0.01232653370809167,0.1,10.0,1.4887268019449135e-21,25.0,0.8815337,0.017791462992411876
53,0.7821364,0.66272783,0.92478436,14.4364605,5.9437513,21.820505,3872.0,0.00977775208497611,0.2,9.0,1.089031308535608e-09,25.0,0.5227468,0.02178194290533237
56,0.55372274,0.47528943,0.64314735,8.02688,4.711393,11.836911,2904.0,0.012506946685730824,9.4,0.4,0.5793579946732872,25.0,0.3707308,0.02514374587310714
59,0.42981556,0.3813053,0.48441482,6.4300575,3.9294448,8.747514,3872.0,0.010477675952398409,1.4,0.6,0.2548591388130227,25.0,0.31934583,0.02178194290533237
62,0.37438095,0.32671028,0.42737356,8.66083,5.3595943,12.158939,3872.0,0.012620075296398636,0.2,6.8,1.701631282323135e-09,25.0,0.26434016,0.02178194290533237
