layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,,,,,,,0.0,,,,,,,,,,,,,-1,,,,,,,,,,
3,1177849.4,996756.25,1369789.6,0.13333106,-0.29679778,0.62972444,564.0,0.0180386467406246,0.6,5.3,19644.41594005924,0.0,1177849.375,0.0568820832907503,0.0180369587354203,0.64,4.9,30913.88540064244,0.0,5416,1043.29,0.0196098,0.978885,913.358,0.0265857,0.810005,742.211,0.032906,0.563164,0.99148212
4,554423.94,530262.94,578791.25,0.88764095,0.7291121,1.0606415,22538.0,0.0303879445745179,0.5,0.0,46201.99479166666,0.0,554423.9375,0.0090389255084191,0.0294684846300457,0.55,-0.1,78916.71074965945,0.0,2112,575.072,0.0553424,1.9360299999999995e-60,508.574,0.0290894,5.30098e-17,422.154,0.0344933,9.85179e-24,1.9477063e-17
5,85635.75,80896.88,90572.98,2.7905874,2.2095904,3.6190648,296776.0,0.0020952071712836,0.7,0.0,25037.24221253973,25.0,85635.75,0.0024924069574146,0.0019331798646739,0.55,0.3,8111.061468810159,0.0,500809,242.956,0.0250845,1.1749799999999994e-162,214.895,0.00603975,7.86858e-10,170.368,0.011226,6.473280000000002e-33,0.21704753
6,17209.758,15558.705,18968.463,12.881204,10.923777,14.954548,2880648.0,0.0055029346705676,0.1,3.3,8.733964062171439e-14,250.0,13931.5830078125,0.0008001194016298,0.0052060419386362,0.1,3.2,1.0782051989263633e-13,225.0,67515,78.5052,0.0348483,0.0,70.0449,0.0130121,0.0,54.6052,0.00749238,6.944369999999996e-141,3.0580910999999998e-68
7,1438.6345,1291.2733,1598.2092,15.234228,12.3203945,18.880985,25362406.0,0.0036436223780786,0.1,1.8,2.436106620449666e-13,75.0,1300.7767333984375,0.0002696655722402,0.0035123422232911,0.09,2.2,4.2979881298944364e-16,75.0,148606,19.9861,0.0453139,0.0,17.8434,0.0200006,0.0,13.738,0.0180204,0.0,3.4037517999999994e-272
8,55.83345,46.389084,80.71121,133.44908,13.199213,557.1978,213093688.0,0.0026044400844745,0.1,1.7,1.192197982131798e-14,25.0,55.83345031738281,9.303414483735194e-05,0.0019315750902819,0.08,2.1,2.7710223965409983e-20,0.0,499996,3.76004,0.0494991,0.0,3.32729,0.0230061,0.0,2.61078,0.0216704,0.0,0.0
