layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,19441260.0,17273964.0,21768022.0,1.1983652,0.47394556,2.0498893,1604,0.0162440036044709,0.4,3.6,29120.261666978862,0.0,19441260.0,0.033804382765303224,0.01622852692968378,0.43,3.2,65347.812778793625,0.0,6849
3,4688396.5,4386525.5,4998034.0,2.1272082,1.6845958,2.5953758,6416,0.0090672315406835,0.4,0.9,40087.7335419241,0.0,4688396.5,0.016928848255368546,0.008634479973741851,0.44,0.7,93247.45232916878,0.0,24360
4,998722.25,938965.0,1060139.6,3.4862933,2.9387426,4.1032944,25664,0.0098669529335856,0.4,-0.1,27659.204656211263,0.0,998722.25,0.008471003560381446,0.008756941511181005,0.47,-0.3,91865.52730093805,0.0,24360
5,196466.64,182880.58,210705.25,5.6600227,4.755314,6.740086,102656,0.0096751202490439,0.5,-0.8,56321.18210565477,50.0,196466.640625,0.004237135996393022,0.008512261214642547,0.5,-0.83,62656.793157609376,0.0,25664
6,35475.86,32475.93,38640.24,9.517805,7.861723,11.440639,410624,0.0108326990316888,0.5,-1.0,15185.5185546875,200.0,32342.275390625,0.002118975219285392,0.010820285134158517,0.4,-0.93,5244.55804293544,100.0,16240
7,6216.24,5591.8037,6895.085,14.43741,11.702306,18.18381,1642496,0.0190656365549046,0.5,-1.1,3406.991577148438,250.0,4671.74755859375,0.0010595892481240078,0.017745611900013003,0.6,-1.13,5872.75117073868,325.0,6088
8,1162.6064,1020.6827,1318.852,22.518257,17.539236,28.702457,6569984,0.0066682159837351,0.2,-0.7,0.1514622733706519,75.0,1162.6064453125,0.0005298200128246353,0.00520178634067181,0.17,-0.6,0.00796992900096061,0.0,64962
9,247.93588,213.63171,285.7319,30.058044,22.701,40.46672,26279936,0.0121642079042822,0.1,0.0,3.250075911052111e-11,25.0,247.93588256835938,0.0002649163509945643,0.012091682201733955,0.1,-0.03,4.0824469016657294e-11,0.0,12832
