layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50
2,5645.1323,5645.1323,4149.1206,3377.1812,2826.0571,2418.4043,1830.3021,1389.689,1046.409,778.5219,571.5312,199.29736,0.0151343309219971,0.0289381305550998,0.0456278260235149,0.06399866025248,0.0803476854175479,0.1065328167120296,0.1286108329527334,0.1535581987440119,0.1795034148740097,0.2010721698717752,0.2913342101024738,0.0852268985252587,0.0714342990589248,0.05465195931384752,0.0342319192448593,0.015128834789745527,5645.1323,,
3,1308.6263,1308.6263,1124.0173,1013.7454,933.1688,865.9276,756.9885,670.99805,599.6366,539.1057,487.04425,370.83194,0.0134320247032871,0.0167911431753,0.0169847468201352,0.0200233616544616,0.0221327618169133,0.0300509737848184,0.0381855632562784,0.0466311919121031,0.0552905014282568,0.0638141416694612,0.0863758848006015,0.02332445185127996,0.019827360182624765,0.016678665298381357,0.015129796151923669,0.013432024703287193,,,
4,287.8198,287.8198,269.8077,257.4075,247.43877,238.68515,223.82286,211.26155,200.31476,190.62518,181.98178,160.19525,0.0283493734217389,0.0282979984821857,0.0282595614907813,0.0283208321697452,0.0282918959053053,0.028301788844127,0.0282981753771149,0.028286426516038,0.0282791719130919,0.0282840902319712,0.0317737896664804,0.028257237180423056,0.02824861080762575,0.028240102535093237,0.028232530308484605,0.02760523780042723,287.8198,0.02760535467756131,0.02760136410816738
5,56.66755,56.66755,55.214443,54.12734,53.167557,52.292286,50.713467,49.30374,48.024986,46.832752,45.734604,42.83609,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.0643799999999998,0.06437999999999977,0.06437999999999977,0.06437999999999977,0.06437999999999977,0.06437999999999977,52.292286,,
6,10.462353,10.462353,10.0902195,9.803177,9.556592,9.338049,8.957129,8.624648,8.328682,8.060733,7.815353,7.182648,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.1102799999999997,0.11027999999999977,0.11027999999999977,0.11027999999999977,0.11027999999999977,0.11027999999999977,,,
7,1.8803737,1.8803737,1.7924123,1.7284476,1.6738056,1.625565,1.5421607,1.4708766,1.4083656,1.3524648,1.3019974,1.1736363,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,0.1520999999999998,,,
8,0.3903889,0.3903889,0.36722592,0.35094813,0.33754084,0.32596928,0.30646732,0.29020903,0.27618954,0.26385233,0.25283894,0.22557186,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,0.1884699999999998,,,
9,0.11997557,0.11997557,0.113174744,0.10838334,0.10451026,0.10122796,0.09581155,0.09139873,0.08766204,0.08442444,0.08157284,0.07463993,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,0.2238699999999998,,,
