layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,best_augmented_var,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,16011.664,16011.664,13439.777,11998.3,10896.994,10004.384,8505.458,7344.717,6425.7964,5653.3364,4987.2007,3457.6917,0.0556255711587485,0.0558424885770007,0.0559212028984884,0.0559809242230261,0.0560143007558849,0.0566692319521924,0.0669209913973902,0.0789481369593921,0.0913490266848381,0.1025760044475078,0.1369935102658803,0.05604114687575501,0.055935781678208785,0.05585850743079329,0.05575832814519016,0.055625571158748555,,,,,
3,3712.3643,3712.3643,3440.5693,3258.8247,3116.4775,2992.8684,2782.827,2607.932,2459.568,2328.8218,2212.2976,1919.3379,0.0411100583556861,0.041093470506601,0.0413696194531884,0.0419338050726313,0.0419510780682049,0.042011402249872,0.042042012935499,0.0420472548977725,0.0420715816277923,0.0420891941727684,0.0451637774125135,0.041382026439800046,0.04138639008572209,0.04132752233915843,0.04120820735128006,0.04109347050660106,0.04100552737451213,3712.3643,,,
4,915.2284,915.2284,888.7434,869.128,852.02716,836.6453,809.4724,785.457,763.73004,744.1384,726.0465,678.7322,0.0286880666935709,0.0286117367887794,0.0285532480057329,0.0287194471813104,0.0286723760333856,0.0285863713843706,0.0286634976148895,0.0285904258543347,0.0285843189309579,0.0285882928785686,0.0286083141632442,0.028558157518577876,0.02855005044725739,0.02855074338157948,0.02853931656044617,0.028539963597525864,0.028528256774925154,915.2284,0.028527739440062427,,
5,218.39336,218.39336,213.39386,209.58461,206.2402,203.24461,197.92714,193.19954,188.90698,184.95844,181.26962,171.39806,0.0194564207846794,0.0194793304221647,0.0194656667053024,0.0194533617627186,0.019442085138297,0.0194514827596903,0.0194551113755818,0.0194377822139212,0.0194385522633283,0.0194363230071635,0.0194274146925247,0.020018535010328353,0.019755896042958354,0.01949018942042169,0.019425005629206904,0.01942741469252479,0.019429067548818735,169.89865,0.01942975533307212,0.019436944072278528,0.01944421938712204
6,50.53737,50.53737,49.233616,48.24277,47.37288,46.581955,45.179317,43.940582,42.82507,41.79987,40.849335,38.332214,0.0231967756841396,0.0231729822126411,0.0231549827486722,0.02313872127954,0.0231235459156769,0.0230992654784977,0.0230792131386504,0.0230625384841167,0.0230483220055011,0.0230356356207742,0.0230055191078473,0.02281999999999984,0.02281999999999984,0.02281999999999984,0.02281999999999984,0.02281999999999984,0.02281999999999984,36.859734,0.02281999999999984,0.02281999999999984,0.02281999999999984
7,11.684985,11.684985,11.347979,11.093084,10.871653,10.670891,10.313503,9.998406,9.714281,9.454196,9.213422,8.580347,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.0423399999999998,0.04233999999999977,0.04233999999999977,0.04233999999999977,0.04233999999999977,0.04233999999999977,,10.670891,,,
8,2.6944726,2.6944726,2.607773,2.5432858,2.4873848,2.4370365,2.3478425,2.269664,2.199485,2.1355577,2.0766098,1.9227139,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.0741899999999998,0.07418999999999976,0.07418999999999976,0.07418999999999976,0.07418999999999976,0.07418999999999976,,2.4370365,,,
9,0.660582,0.660582,0.6371149,0.61957777,0.60451216,0.5910681,0.56747544,0.5469745,0.528702,0.5121437,0.4969509,0.45753977,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.1129399999999997,0.11293999999999976,0.11293999999999976,0.11293999999999976,0.11293999999999976,0.11293999999999976,,,,,
10,0.17840211,0.17840211,0.1714466,0.16611272,0.1615401,0.15747972,0.15042667,0.14438091,0.13905506,0.1342805,0.12994452,0.118874155,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,0.1554399999999998,,,,,
