layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,8170.624,7603.631,8790.542,5.929228,3.575073,10.276577,13604.0,0.0124518713623791,2.5,-1.0,25188.19041061179,0.0,8170.624,0.011631562532897,0.0124518713623791,2.5,-1.0,25188.19041061179,0.0,11478,65.3759,0.0401671,1.65394e-19,53.7114,0.0245532,1.47748e-07,45.5199,0.0284941,4.98195e-10,0.02919348
3,1199.229,1082.8085,1330.0981,14.136646,9.365142,21.132668,54416.0,0.222067039106145,0.3,-1.3,270.64958461165105,0.0,1199.229,0.0058188717266508,0.222067039106145,0.3,-1.3,270.64958461165105,0.0,34,1.94466,0.222067,0.0,1.46413,0.222067,0.0,1.05392,0.222067,0.0,0.0
4,498.48883,450.3754,553.1197,13.649828,8.367245,26.79482,166649.0,0.1326899999999997,1.1,-1.3,2650.1780292084186,0.0,498.48883,0.003325823185857,0.1326899999999997,1.1,-1.3,2650.1780292084186,0.0,100,5.32553,0.146686,0.0,3.95465,0.136276,0.0,3.0696,0.137662,0.0,0.0
5,131.81825,119.40736,146.13567,13.324366,8.178824,30.260353,574769.0,0.0741699999999997,1.4,-1.2,537.4926547137842,0.0,131.81825,0.0017910770744051,0.0741699999999997,1.4,-1.2,537.4926547137842,0.0,315,3.91887,0.111234,0.0,3.00617,0.0988778,0.0,2.40098,0.101488,0.0,0.0
6,30.274773,27.387175,33.932415,15.115324,7.801616,46.193558,2125625.0,0.0085906000857615,1.3,-1.2,119.459464900036,0.0,30.27477264404297,0.0009314325575636,0.0084882036092036,1.29,-1.2,119.01312608291764,0.0,24909,2.67843,0.0719359,0.0,2.15107,0.0539689,0.0,1.73104,0.0576338,0.0,1.878439799999999e-133
7,6.84355,6.0505795,8.027263,27.543734,10.875002,106.76924,8502500.0,0.0093959694154977,0.6,-1.1,6.376840993807732,150.0,5.9888596534729,0.0004657358950323,0.0085298590006269,0.56,-1.1,5.74852093590333,75.0,24909,1.10761,0.0772683,0.0,0.935818,0.053157,0.0,0.738856,0.0560069,0.0,0.0
8,1.4957647,1.2613254,2.054993,94.25957,14.907044,424.21826,34010000.0,0.0068314621027065,0.2,-0.3,4.206622640291844e-05,50.0,1.2720826864242554,0.0002328728498073,0.0065406885107341,0.2,-0.29,4.073430667758679e-05,50.0,42033,0.539382,0.0629304,0.0,0.473935,0.035743,0.0,0.375139,0.0352393,0.0,0.0
9,0.26680335,0.21636896,0.45252532,294.65146,12.190354,1032.5277,136040000.0,0.0083237431410743,0.4,-0.3,0.0065828350386816,350.0,0.1769696176052093,0.000116437650255,0.0082866103067867,0.4,-0.32,0.0070004443236486,300.0,28021,0.284076,0.0451016,0.0,0.250247,0.0179653,0.0,0.197982,0.0187243,0.0,0.0
