filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
0,"(2.0, 0.5, 0.044)",49240.44,38882.65,60244.746,4.773906,2.8015614,11.781327,65536000.0,"(2.0, 0.5, 0.044)",0.010135146501411,0.8,-1.0,69880.49417486331,100.0,49240.44140625,0.00016775858896935606,0.006353637863748901,0.9,-1.05,97535.71489609858,0.0,48000
1,"(2.0, 0.5, 0.065)",17537.885,13703.031,22308.498,6.268736,3.6368756,14.473557,65536000.0,"(2.0, 0.5, 0.065)",0.0067082594955825,0.8,-1.1,32485.832004262003,50.0,17537.884765625,0.00016775858896935606,0.005706512750005055,0.77,-1.1,31982.063760868674,0.0,54000
2,"(2.0, 0.5, 0.096)",6263.6475,4817.5923,8065.3906,8.682725,4.491842,22.594627,65536000.0,"(2.0, 0.5, 0.096)",0.0077298541541014,0.6,-1.1,6773.259732248865,50.0,5955.54443359375,0.00016775858896935606,0.007467383940079453,0.61,-1.1,7034.449454155821,50.0,32000
3,"(2.0, 0.5, 0.141)",2366.954,1740.6023,3189.223,11.592262,5.991223,32.2453,65536000.0,"(2.0, 0.5, 0.141)",0.0081079295814525,0.5,-1.1,1546.7234293619797,50.0,2366.9541015625,0.00016775858896935606,0.007010594748050658,0.4,-1.04,561.1278689496244,0.0,36000
4,"(2.0, 0.5, 0.208)",947.27313,670.4914,1259.5748,13.660814,7.5809073,37.590374,65536000.0,"(2.0, 0.5, 0.208)",0.0098553809669871,0.3,-0.9,22.044240809610688,50.0,884.6123657226562,0.00016775858896935606,0.006268607572286422,0.4,-1.06,226.41142172828435,50.0,48000
5,"(2.0, 0.5, 0.306)",332.079,220.95845,459.92392,18.274677,8.888781,51.722927,65536000.0,"(2.0, 0.5, 0.306)",0.0081800457453037,0.3,-1.0,10.89170910802103,100.0,275.9718017578125,0.00016775858896935606,0.008173164549305945,0.4,-1.09,79.65626673808791,150.0,27000
6,"(2.0, 0.5, 0.45)",206.10092,141.26283,293.74957,18.116974,9.422618,55.211193,65536000.0,"(2.0, 0.5, 0.45)",0.0104241613715064,0.4,-1.1,49.51584535552936,200.0,171.7593536376953,0.00016775858896935606,0.010412524262425948,0.39,-1.1,46.08722341148153,150.0,18000
7,"(2.0, 1.0, 0.044)",69678.76,56125.305,86983.69,5.7447987,3.1338263,17.97694,65536000.0,"(2.0, 1.0, 0.044)",0.0067211100338887,0.8,-1.0,100000.0,0.0,68023.5234375,0.00016775858896935606,0.003916461205386967,0.8,-0.99,100000.0,25.0,121500
8,"(2.0, 1.0, 0.065)",24894.465,19084.355,32298.969,8.052679,3.9124165,27.09439,65536000.0,"(2.0, 1.0, 0.065)",0.0047562295293652,1.2,-1.1,62584.75245254716,200.0,22874.41015625,0.00016775858896935606,0.00371976883556413,0.9,-1.08,48709.028108832186,100.0,128000
9,"(2.0, 1.0, 0.096)",9170.179,6941.103,12031.187,10.351774,5.0993953,37.49296,65536000.0,"(2.0, 1.0, 0.096)",0.0058924835487165,0.7,-1.1,12959.207077170486,100.0,9170.1787109375,0.00016775858896935606,0.004593988155711548,0.5,-1.04,5191.450810086902,0.0,91125
10,"(2.0, 1.0, 0.141)",3411.786,2526.9001,4644.9126,13.050295,6.190512,36.505287,65536000.0,"(2.0, 1.0, 0.141)",0.0065355308681186,0.4,-1.0,699.1768672424157,0.0,3411.785888671875,0.00016775858896935606,0.004505158524183497,0.4,-1.01,724.4664990589425,0.0,96000
11,"(2.0, 1.0, 0.208)",1237.6008,843.8459,1762.8108,17.070915,7.522876,61.775856,65536000.0,"(2.0, 1.0, 0.208)",0.0071001074800405,0.3,-0.9,30.84059389349494,0.0,1237.600830078125,0.00016775858896935606,0.0037614624252953477,0.35,-1.0,126.22200880292279,0.0,128000
12,"(2.0, 1.0, 0.306)",476.75684,316.2686,679.16846,21.40844,9.080053,73.41201,65536000.0,"(2.0, 1.0, 0.306)",0.0064702579191266,0.3,-1.0,17.93291623019828,0.0,419.09088134765625,0.00016775858896935606,0.00545365884400828,0.32,-1.0,24.604349388057297,75.0,64000
13,"(2.0, 1.0, 0.45)",219.55444,147.09595,325.56738,28.212692,10.931027,111.60081,65536000.0,"(2.0, 1.0, 0.45)",0.0095313390542065,0.4,-1.1,49.261854441041415,200.0,177.4874725341797,0.00016775858896935606,0.009512188111218012,0.38,-1.1,42.14263099795652,125.0,20250
14,"(3.0, 0.5, 0.044)",46275.812,36950.574,58183.97,6.175399,3.5315266,16.70926,65536000.0,"(3.0, 0.5, 0.044)",0.0057268238106247,0.9,-1.1,100000.0,0.0,46275.8125,0.00016775858896935606,0.004438416094378138,0.8,-1.08,84552.56506416206,0.0,96000
15,"(3.0, 0.5, 0.065)",16272.881,12276.133,21326.924,8.80988,4.700518,30.205154,65536000.0,"(3.0, 0.5, 0.065)",0.007171757017501,0.6,-1.1,18507.199447755236,0.0,15450.3828125,0.00016775858896935606,0.00671861376863403,0.6,-1.09,17019.66986154845,50.0,40500
16,"(3.0, 0.5, 0.096)",5788.9126,4354.2285,7633.593,11.399204,5.873713,34.65229,65536000.0,"(3.0, 0.5, 0.096)",0.0096676369912287,0.5,-1.1,3781.560601128473,50.0,5788.91259765625,0.00016775858896935606,0.007979853259154512,0.4,-1.04,1372.3629821609843,0.0,30375
17,"(3.0, 0.5, 0.141)",2220.192,1562.5822,3166.1675,16.395851,7.7858744,68.72452,65536000.0,"(3.0, 0.5, 0.141)",0.0113110953969076,0.3,-1.0,83.51115759316258,0.0,2220.19189453125,0.00016775858896935606,0.007340249554151634,0.3,-0.97,73.36256968539526,0.0,36000
18,"(3.0, 0.5, 0.208)",881.74634,585.4638,1301.3792,20.031414,9.631454,62.973854,65536000.0,"(3.0, 0.5, 0.208)",0.0085715047514333,0.3,-1.0,30.25629310585868,50.0,881.746337890625,0.00016775858896935606,0.006585973458178684,0.24,-0.9,3.012945470981513,0.0,40500
19,"(3.0, 0.5, 0.306)",324.85986,221.35338,481.7626,26.403109,11.599088,95.434364,65536000.0,"(3.0, 0.5, 0.306)",0.007095510737492,0.3,-1.0,9.217128481841051,200.0,273.2037658691406,0.00016775858896935606,0.005205481701366699,0.3,-1.02,11.240079354631185,100.0,72000
20,"(3.0, 0.5, 0.45)",165.35185,103.10966,263.7806,30.837643,13.163085,105.322914,65536000.0,"(3.0, 0.5, 0.45)",0.0092321953996033,0.2,-0.9,0.0582765125093005,50.0,165.3518524169922,0.00016775858896935606,0.008162920266691853,0.2,-0.92,0.07329076879089313,0.0,27000
21,"(3.0, 1.0, 0.044)",55034.55,42025.25,74627.88,9.970236,4.8933525,37.20221,65536000.0,"(3.0, 1.0, 0.044)",0.0060170137595525,0.6,-1.0,42365.43684245604,100.0,55034.55078125,0.00016775858896935606,0.003983498887734749,0.55,-1.0,36997.00032255674,0.0,121500
22,"(3.0, 1.0, 0.065)",19405.799,13921.153,26041.613,12.417876,5.8479905,39.839397,65536000.0,"(3.0, 1.0, 0.065)",0.0080140257119043,0.4,-1.0,3976.827993818424,0.0,19405.798828125,0.00016775858896935606,0.005689977621525177,0.43,-1.0,5494.098795364856,0.0,57663
23,"(3.0, 1.0, 0.096)",7223.4434,5309.8843,10514.193,17.546509,7.7107053,68.50664,65536000.0,"(3.0, 1.0, 0.096)",0.0091333903628039,0.3,-0.9,165.50098797271534,50.0,7223.443359375,0.00016775858896935606,0.00704042343819522,0.3,-0.93,202.49137771667586,0.0,36000
24,"(3.0, 1.0, 0.141)",2550.4194,1661.4971,3981.0115,24.598967,8.834908,104.69675,65536000.0,"(3.0, 1.0, 0.141)",0.0078779920277381,0.2,-0.7,0.3795267014276414,0.0,2550.41943359375,0.00016775858896935606,0.0072961322988562005,0.22,-0.8,2.0768755567312986,0.0,36000
25,"(3.0, 1.0, 0.208)",993.3363,633.7603,1633.4347,31.054768,11.348736,107.73789,65536000.0,"(3.0, 1.0, 0.208)",0.00804603319474,0.2,-0.7,0.1211823872157505,100.0,919.7606201171875,0.00016775858896935606,0.00601470931524184,0.2,-0.75,0.17166296669938313,25.0,54000
26,"(3.0, 1.0, 0.306)",378.0453,234.21837,628.02026,41.498684,12.359602,164.8259,65536000.0,"(3.0, 1.0, 0.306)",0.0050978532346684,0.2,-0.8,0.0770618704212453,50.0,344.2458801269531,0.00016775858896935606,0.004256340320688667,0.2,-0.81,0.08562038092671671,25.0,102514
27,"(3.0, 1.0, 0.45)",170.64552,96.54619,309.00766,50.812786,13.77339,234.17853,65536000.0,"(3.0, 1.0, 0.45)",0.008807342468845,0.2,-0.9,0.0570316678001766,50.0,136.20692443847656,0.00016775858896935606,0.006599753448978951,0.2,-0.88,0.04851714940734438,75.0,40500
28,"(4.0, 0.5, 0.044)",44368.473,35484.73,57855.49,6.1984997,2.9570506,17.601723,65536000.0,"(4.0, 0.5, 0.044)",0.0073783946229879,0.7,-1.0,52956.08956786218,0.0,44368.47265625,0.00016775858896935606,0.003935105505244896,0.9,-1.06,89982.1355236206,0.0,121500
29,"(4.0, 0.5, 0.065)",15727.403,11851.442,20459.543,9.174206,4.365182,34.63236,65536000.0,"(4.0, 0.5, 0.065)",0.0073876053190579,0.7,-1.1,24512.432511846477,0.0,15727.4033203125,0.00016775858896935606,0.006024841899643862,0.6,-1.07,16285.538303391779,0.0,51256
30,"(4.0, 0.5, 0.096)",5532.0737,4053.0696,7290.9604,12.628299,5.7675776,42.785892,65536000.0,"(4.0, 0.5, 0.096)",0.0101397349447959,0.5,-1.1,3841.717868381077,0.0,5532.07373046875,0.00016775858896935606,0.00878253476484836,0.4,-1.03,1263.422088642164,0.0,24000
31,"(4.0, 0.5, 0.141)",2144.1028,1490.8142,3144.4675,16.705568,7.1042776,64.96422,65536000.0,"(4.0, 0.5, 0.141)",0.0110211302714217,0.5,-1.1,1204.0046691894534,200.0,1876.5714111328125,0.00016775858896935606,0.008949910464786326,0.4,-1.05,462.0919564216152,100.0,24000
32,"(4.0, 0.5, 0.208)",836.75854,559.1907,1239.915,24.691063,9.02965,109.62764,65536000.0,"(4.0, 0.5, 0.208)",0.0088162404140769,0.3,-1.0,28.26455115332567,50.0,836.758544921875,0.00016775858896935606,0.006472808424535237,0.24,-0.9,2.859221252065094,0.0,45562
33,"(4.0, 0.5, 0.306)",344.8192,223.53467,575.18097,30.857086,10.182063,170.76544,65536000.0,"(4.0, 0.5, 0.306)",0.0053857794701058,0.2,-0.8,0.0816532714970214,0.0,344.8192138671875,0.00016775858896935606,0.004286275039544929,0.23,-0.9,0.7475226886136837,0.0,96000
34,"(4.0, 0.5, 0.45)",138.96523,84.56438,221.75099,34.556896,13.164586,177.37627,65536000.0,"(4.0, 0.5, 0.45)",0.0134056313897358,0.2,-0.9,0.0401136368040054,200.0,113.86150360107422,0.00016775858896935606,0.011343772467375945,0.2,-0.92,0.05046812002786013,100.0,14412
35,"(4.0, 1.0, 0.044)",49227.17,37042.25,64137.438,10.679563,5.1848,26.76137,65536000.0,"(4.0, 1.0, 0.044)",0.0030571833793734,0.6,-1.0,37701.48661621224,100.0,49227.171875,0.00016775858896935606,0.002761230092635847,0.5,-0.96,21913.805143785612,0.0,256000
36,"(4.0, 1.0, 0.065)",18242.844,13405.164,27752.904,16.709593,6.6533904,68.95216,65536000.0,"(4.0, 1.0, 0.065)",0.0058157818123602,0.4,-1.0,3738.50375109063,0.0,16783.474609375,0.00016775858896935606,0.004084776217450806,0.4,-0.97,3101.8022754105223,50.0,108000
37,"(4.0, 1.0, 0.096)",6475.4277,4393.49,9397.356,20.228577,7.7205524,84.47235,65536000.0,"(4.0, 1.0, 0.096)",0.0067146200732297,0.3,-0.9,147.25542743291314,50.0,6125.83935546875,0.00016775858896935606,0.006065235968209293,0.3,-0.92,165.03117057015456,25.0,48000
38,"(4.0, 1.0, 0.141)",2418.4358,1571.5974,3615.196,27.456026,10.46529,120.29275,65536000.0,"(4.0, 1.0, 0.141)",0.0077814896938723,0.2,-0.7,0.321661631266276,50.0,2418.435791015625,0.00016775858896935606,0.00564762957363929,0.2,-0.75,0.4513738179014624,0.0,60750
39,"(4.0, 1.0, 0.208)",964.7728,579.5291,1770.6132,48.065624,12.390966,229.6456,65536000.0,"(4.0, 1.0, 0.208)",0.0052968140803018,0.1,0.0,1.3555880913229508e-10,0.0,964.7728271484375,0.00016775858896935606,0.003971218191467174,0.13,-0.4,6.265340875620219e-06,0.0,121500
40,"(4.0, 1.0, 0.306)",374.26288,207.30313,769.36,61.159447,14.507723,301.47974,65536000.0,"(4.0, 1.0, 0.306)",0.0039440185392498,0.2,-0.8,0.0741460290288415,50.0,374.26287841796875,0.00016775858896935606,0.002789841621505307,0.15,-0.6,0.00021664553109482983,0.0,243000
41,"(4.0, 1.0, 0.45)",161.1464,89.84698,351.18423,72.57379,17.403723,301.5477,65536000.0,"(4.0, 1.0, 0.45)",0.0098898361531594,0.1,-0.4,2.4035823403824515e-10,0.0,161.14639282226562,0.00016775858896935606,0.007788812181372284,0.12,-0.6,3.6380153882648296e-07,0.0,32000
