band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,409699152231640.4,348006953132915.25,481480672618040.5,9.640336156937057,5.704445515882331,12.87519470158866,1440.0,0.0107106330220528,0.1,5.9,4.641721933548535e-05,0.0,409699152231640.4,0.0356711674760886,0.0107106330220528,0.1,5.9,4.641721933548535e-05,0.0,16402,1000000.0,0.425352,6.436439999999999e-237,1000000.0,0.390705,1.6443299999999995e-198,1000000.0,0.368011,2.082199999999999e-175,0.9959321
5,914469442114363.2,801064427345791.9,1037220437071860.4,19.908323422492128,17.018914627920807,22.889980505484868,4320.0,0.0149611340038207,0.1,3.2,0.0034196946329657,75.0,441861713224654.2,0.020623821110128,0.0149611340038207,0.1,3.2,0.0034196946329657,75.0,8200,1000000.0,0.409596,0.0,1000000.0,0.371703,0.0,1000000.0,0.348045,0.0,0.28544749
8,187586356018590.44,162804875685153.5,214868827160553.7,26.98387298321561,19.902998761281463,37.3603187776164,12240.0,0.0104547846498779,0.1,4.5,8.039013794200707e-05,150.0,99194175181033.05,0.0122618370593477,0.0104547846498779,0.1,4.5,8.039013794200707e-05,150.0,17425,1000000.0,0.348654,0.0,1000000.0,0.304158,0.0,1000000.0,0.280102,0.0,0.13671121
11,14502054247124.256,11560761160300.264,19344921849415.4,108.8134794125483,12.728176686328792,279.1422415821502,33840.0,0.0040932154769313,0.2,7.7,38693.93763342538,150.0,9672489019309.271,0.007377771632076,0.0040347218351189,0.2,8.2,29507.56668413612,175.0,114210,1000000.0,0.221645,0.0,1000000.0,0.177671,0.0,1000000.0,0.152616,0.0,0.63876319
14,415428583880585.0,378769981623031.4,456264874117445.2,11.157687219279936,7.504376165632283,17.22871779415657,93600.0,0.0183638630219277,0.1,1.3,0.3286565507144528,0.0,415428583880585.0,0.0044372995560441,0.0183638630219277,0.1,1.3,0.3286565507144528,0.0,5551,1000000.0,0.337993,0.0,1000000.0,0.295818,0.0,1000000.0,0.27196,0.0,7.5305925e-28
17,388000856616634.1,365872331680583.1,411746883889334.5,3.2785964398792435,2.2770599274394354,5.465319432520094,259920.0,0.0019163041520537,0.1,10.0,6.55252642060498e-07,0.0,388000856616634.1,0.0026632183123324,0.0019163041520537,0.1,10.0,6.55252642060498e-07,0.0,493441,1000000.0,0.424586,0.0,1000000.0,0.39123,0.0,1000000.0,0.368349,0.0,0.29512755
20,73347687206759.22,67197974359933.97,81073501612177.81,10.797266414179656,5.088602735082679,31.2363202591408,721440.0,0.0023636524398766,0.1,8.0,6.957884891201637e-07,100.0,65901787145563.75,0.0015987052472733,0.0023636524398766,0.1,8.0,6.957884891201637e-07,100.0,342400,1000000.0,0.341296,0.0,1000000.0,0.296032,0.0,1000000.0,0.271973,0.0,0.00063012373
23,11111633183672.066,10443840672968.422,11861485937512.607,4.108979878949088,2.450015278244382,9.551923459243028,2003760.0,0.000832518075732,0.1,12.0,3.887755630913541e-09,25.0,10827298547846.72,0.0009593361084363,0.000832518075732,0.1,12.0,3.887755630913541e-09,25.0,2536008,1000000.0,0.216063,0.0,1000000.0,0.171698,0.0,1000000.0,0.146716,0.0,0.12428158
26,3111673715826.633,2883549227954.538,3372770457394.043,7.133874646554375,4.1888784085926,16.750527905916694,5560560.0,0.0005981659432234,0.1,6.3,2.1433322128414805e-07,0.0,3111673715826.633,0.0005759031306141,0.0005981659432234,0.1,6.3,2.1433322128414805e-07,0.0,5278186,1000000.0,0.0711479,0.0,1000000.0,0.0302414,0.0,968955.0,0.00803481,,0.037387353
30,35571392264.8697,32594744082.29343,38965352871.89368,9.747887149272708,6.122534669946474,21.791949190589143,4180320.0,0.002212616341142,0.1,3.4,1.8786162063002842e-07,0.0,35571392264.8697,0.000664202449716,0.002212616341142,0.1,3.4,1.8786162063002842e-07,0.0,391905,126930.0,0.0382852,0.0,111155.0,0.0119122,0.0,90562.9,0.0097798,0.0,3.3443099000000005e-18
