band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,45.55451,37.352398,63.50042,112.799515,19.034304,452.1877,100000.0,0.003986771401122913,0.4,-1.0,7.6311082415890805,50.0,37.237656,0.004293014618329405
3,28.48444,22.741035,40.786587,139.26091,24.975668,526.71783,100000.0,0.004611379824684458,0.5,-1.1,13.38457266489665,150.0,19.273785,0.004293014618329405
4,28.724295,23.068872,41.090195,134.64442,29.907997,528.80615,100000.0,0.004501098844243118,0.2,-0.9,0.008774131441873214,75.0,22.110811,0.004293014618329405
5,17.777086,14.448174,22.818459,76.15928,32.268612,245.01735,100000.0,0.007402164158578972,0.1,-0.4,2.651544961366536e-11,0.0,17.777086,0.004293014618329405
6,15.274871,12.01377,23.130976,178.10693,33.386543,676.8024,100000.0,0.007779692492724585,0.1,-0.4,1.8195293324165235e-11,50.0,12.198899,0.004293014618329405
7,6.1220956,4.7754927,8.954196,156.16032,37.999245,567.7531,100000.0,0.007540981581643048,0.1,-0.3,3.3365831086502143e-12,100.0,4.2706122,0.004293014618329405
8,1.5916492,1.0305609,4.688995,2268.1782,35.242657,3710.9326,100000.0,0.007841517342808357,0.1,-0.1,2.0511267865891106e-13,150.0,0.85154307,0.004293014618329405
9,0.3675018,0.283494,0.5391164,165.24855,45.06081,589.15393,100000.0,0.00789385526648372,0.1,-0.1,4.2225796508151145e-14,300.0,0.17530406,0.004293014618329405
