,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,pass,failure_category,failure_type,which_ones,github_plot
184,65536000.0,coco,outdoor,gabor,,gray,16,0.0039635152089955,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_16.jpg
185,65536000.0,coco,outdoor,gabor,,gray,17,0.0048224243353472,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_17.jpg
186,65536000.0,coco,outdoor,gabor,,gray,18,0.0033638288285845,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_18.jpg
187,65536000.0,coco,outdoor,gabor,,gray,19,0.0045120924505832,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_19.jpg
188,65536000.0,coco,outdoor,gabor,,gray,20,0.0075906319199607,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_20.jpg
189,65536000.0,coco,outdoor,gabor,,gray,21,0.0027991512768894,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_21.jpg
190,65536000.0,coco,outdoor,gabor,,gray,22,0.0026066278590979,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_22.jpg
191,65536000.0,coco,outdoor,gabor,,gray,23,0.002697901492073,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_23.jpg
192,65536000.0,coco,outdoor,gabor,,gray,24,0.0026186451440129,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_24.jpg
193,65536000.0,coco,outdoor,gabor,,gray,25,0.0026991106957534,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_25.jpg
194,65536000.0,coco,outdoor,gabor,,gray,26,0.0026436263697805,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_26.jpg
195,65536000.0,coco,outdoor,gabor,,gray,27,0.0067674830941044,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_27.jpg
196,65536000.0,coco,outdoor,gabor,,gray,28,0.0024476459458441,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_28.jpg
197,65536000.0,coco,outdoor,gabor,,gray,29,0.0036847825920055,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_29.jpg
198,65536000.0,coco,outdoor,gabor,,gray,30,0.0047950485345424,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_30.jpg
199,65536000.0,coco,outdoor,gabor,,gray,31,0.0044389704822284,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_31.jpg
200,65536000.0,coco,outdoor,gabor,,gray,32,0.0028033010427003,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_32.jpg
201,65536000.0,coco,outdoor,gabor,,gray,33,0.0049497958378411,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_33.jpg
202,65536000.0,coco,outdoor,gabor,,gray,34,0.0103619338096079,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_34.jpg
203,65536000.0,coco,outdoor,gabor,,gray,35,0.0019092263483904,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_35.jpg
204,65536000.0,coco,outdoor,gabor,,gray,36,0.0024864132646868,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_36.jpg
205,65536000.0,coco,outdoor,gabor,,gray,37,0.0032806022988717,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_37.jpg
206,65536000.0,coco,outdoor,gabor,,gray,38,0.0021971516569342,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_38.jpg
207,65536000.0,coco,outdoor,gabor,,gray,39,0.003249578531337,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_39.jpg
208,65536000.0,coco,outdoor,gabor,,gray,40,0.0029320227651122,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_40.jpg
209,65536000.0,coco,outdoor,gabor,,gray,41,0.0095224144267723,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_41.jpg
210,65536000.0,coco,outdoor,gabor,,green,0,0.0057433359315615,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_0.jpg
211,65536000.0,coco,outdoor,gabor,,green,1,0.0032599550516622,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_1.jpg
212,65536000.0,coco,outdoor,gabor,,green,2,0.0039340789684473,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_2.jpg
213,65536000.0,coco,outdoor,gabor,,green,3,0.0035364618282377,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_3.jpg
214,65536000.0,coco,outdoor,gabor,,green,4,0.0036674764296923,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_4.jpg
215,65536000.0,coco,outdoor,gabor,,green,5,0.0092540335448244,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_5.jpg
216,65536000.0,coco,outdoor,gabor,,green,6,0.0119517156665321,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_6.jpg
217,65536000.0,coco,outdoor,gabor,,green,7,0.0040901234266159,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_7.jpg
218,65536000.0,coco,outdoor,gabor,,green,8,0.0022378758805031,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_8.jpg
219,65536000.0,coco,outdoor,gabor,,green,9,0.0027269351328989,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_9.jpg
220,65536000.0,coco,outdoor,gabor,,green,10,0.0027974833206566,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_10.jpg
221,65536000.0,coco,outdoor,gabor,,green,11,0.0036027707216912,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_11.jpg
222,65536000.0,coco,outdoor,gabor,,green,12,0.0073012057540284,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_12.jpg
223,65536000.0,coco,outdoor,gabor,,green,13,0.0098092088938721,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_13.jpg
224,65536000.0,coco,outdoor,gabor,,green,14,0.0039024457093479,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_14.jpg
225,65536000.0,coco,outdoor,gabor,,green,15,0.0037057909287955,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_15.jpg
226,65536000.0,coco,outdoor,gabor,,green,16,0.0054176702384519,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_16.jpg
227,65536000.0,coco,outdoor,gabor,,green,17,0.0043267457417509,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_17.jpg
228,65536000.0,coco,outdoor,gabor,,green,18,0.0036729332250401,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_18.jpg
229,65536000.0,coco,outdoor,gabor,,green,19,0.0054231404486036,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_19.jpg
230,65536000.0,coco,outdoor,gabor,,green,20,0.0082824305403787,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_20.jpg
231,65536000.0,coco,outdoor,gabor,,green,21,0.0035121384467815,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_21.jpg
232,65536000.0,coco,outdoor,gabor,,green,22,0.0025757587624466,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_22.jpg
233,65536000.0,coco,outdoor,gabor,,green,23,0.0034096336193906,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_23.jpg
234,65536000.0,coco,outdoor,gabor,,green,24,0.0030697972127188,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_24.jpg
235,65536000.0,coco,outdoor,gabor,,green,25,0.0045811293661791,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_25.jpg
236,65536000.0,coco,outdoor,gabor,,green,26,0.0039071216870621,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_26.jpg
237,65536000.0,coco,outdoor,gabor,,green,27,0.0064908516898474,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_27.jpg
238,65536000.0,coco,outdoor,gabor,,green,28,0.0022899127686041,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_28.jpg
239,65536000.0,coco,outdoor,gabor,,green,29,0.0032575182155675,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_29.jpg
240,65536000.0,coco,outdoor,gabor,,green,30,0.0054342802966922,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_30.jpg
241,65536000.0,coco,outdoor,gabor,,green,31,0.0046992983898824,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_31.jpg
242,65536000.0,coco,outdoor,gabor,,green,32,0.0035870312536179,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_32.jpg
243,65536000.0,coco,outdoor,gabor,,green,33,0.0041213428267509,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_33.jpg
244,65536000.0,coco,outdoor,gabor,,green,34,0.0108632409644477,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_34.jpg
245,65536000.0,coco,outdoor,gabor,,green,35,0.0019072586149398,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_35.jpg
246,65536000.0,coco,outdoor,gabor,,green,36,0.0027020270424039,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_36.jpg
247,65536000.0,coco,outdoor,gabor,,green,37,0.0030592043681328,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_37.jpg
248,65536000.0,coco,outdoor,gabor,,green,38,0.002537558105665,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_38.jpg
249,65536000.0,coco,outdoor,gabor,,green,39,0.00306003027157,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_39.jpg
250,65536000.0,coco,outdoor,gabor,,green,40,0.0026562002573212,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_40.jpg
251,65536000.0,coco,outdoor,gabor,,green,41,0.0086810890962212,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_41.jpg
252,65536000.0,coco,outdoor,gabor,,red,0,0.0072355661007059,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_0.jpg
253,65536000.0,coco,outdoor,gabor,,red,1,0.0039869126366373,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_1.jpg
254,65536000.0,coco,outdoor,gabor,,red,2,0.0035353542974742,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_2.jpg
255,65536000.0,coco,outdoor,gabor,,red,3,0.0038469341106134,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_3.jpg
256,65536000.0,coco,outdoor,gabor,,red,4,0.0036788753739743,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_4.jpg
257,65536000.0,coco,outdoor,gabor,,red,5,0.0075972745466522,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_5.jpg
258,65536000.0,coco,outdoor,gabor,,red,6,0.0120320803585511,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_6.jpg
259,65536000.0,coco,outdoor,gabor,,red,7,0.0044483229359577,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_7.jpg
260,65536000.0,coco,outdoor,gabor,,red,8,0.0022452763416103,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_8.jpg
261,65536000.0,coco,outdoor,gabor,,red,9,0.0022088743851829,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_9.jpg
262,65536000.0,coco,outdoor,gabor,,red,10,0.002146736749513,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_10.jpg
263,65536000.0,coco,outdoor,gabor,,red,11,0.0027760047695953,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_11.jpg
264,65536000.0,coco,outdoor,gabor,,red,12,0.006458440153985,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_12.jpg
265,65536000.0,coco,outdoor,gabor,,red,13,0.0099971231365187,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_13.jpg
266,65536000.0,coco,outdoor,gabor,,red,14,0.003970172049734,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_14.jpg
267,65536000.0,coco,outdoor,gabor,,red,15,0.0038222401609221,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_15.jpg
268,65536000.0,coco,outdoor,gabor,,red,16,0.0050772550337448,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_16.jpg
269,65536000.0,coco,outdoor,gabor,,red,17,0.0048051447414911,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_17.jpg
270,65536000.0,coco,outdoor,gabor,,red,18,0.0040198993226593,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_18.jpg
271,65536000.0,coco,outdoor,gabor,,red,19,0.0049223784908647,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_19.jpg
272,65536000.0,coco,outdoor,gabor,,red,20,0.0086835844433347,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_20.jpg
273,65536000.0,coco,outdoor,gabor,,red,21,0.0027534043154824,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_21.jpg
274,65536000.0,coco,outdoor,gabor,,red,22,0.0038093366623423,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_22.jpg
275,65536000.0,coco,outdoor,gabor,,red,23,0.0036258567863757,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_23.jpg
276,65536000.0,coco,outdoor,gabor,,red,24,0.0033654261373472,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_24.jpg
277,65536000.0,coco,outdoor,gabor,,red,25,0.0023420066802099,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_25.jpg
278,65536000.0,coco,outdoor,gabor,,red,26,0.002724713176775,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_26.jpg
279,65536000.0,coco,outdoor,gabor,,red,27,0.00700561655032,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_27.jpg
280,65536000.0,coco,outdoor,gabor,,red,28,0.0019006938162668,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_28.jpg
281,65536000.0,coco,outdoor,gabor,,red,29,0.0048517349205078,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_29.jpg
282,65536000.0,coco,outdoor,gabor,,red,30,0.0047683353933005,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_30.jpg
283,65536000.0,coco,outdoor,gabor,,red,31,0.0044095841066124,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_31.jpg
284,65536000.0,coco,outdoor,gabor,,red,32,0.0035142204864395,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_32.jpg
285,65536000.0,coco,outdoor,gabor,,red,33,0.0040596324737499,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_33.jpg
286,65536000.0,coco,outdoor,gabor,,red,34,0.0104299542560557,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_34.jpg
287,65536000.0,coco,outdoor,gabor,,red,35,0.0015721830215269,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_35.jpg
288,65536000.0,coco,outdoor,gabor,,red,36,0.0022324358824636,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_36.jpg
289,65536000.0,coco,outdoor,gabor,,red,37,0.0028304760395279,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_37.jpg
290,65536000.0,coco,outdoor,gabor,,red,38,0.0028859328470359,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_38.jpg
291,65536000.0,coco,outdoor,gabor,,red,39,0.0011701678186266,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_39.jpg
292,65536000.0,coco,outdoor,gabor,,red,40,0.0024454489742777,0.0001677585889693,1,False,,,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_40.jpg
