,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,failure_category,failure_type,which_ones,github_plot
204,904666.0,spaceNet,full,fourier,,red,11,0.0061168592311029,0.0014276807376072,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_11.jpg
205,2727602.0,spaceNet,full,fourier,,red,14,0.0049188323282234,0.0008222587962986,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_14.jpg
206,8298440.0,spaceNet,full,fourier,,red,17,0.0035504214154989,0.0004714271372994,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_17.jpg
207,25140192.0,spaceNet,full,fourier,,red,20,0.0014385864950204,0.0002708547073073,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_20.jpg
208,65734528.0,spaceNet,full,fourier,,red,23,0.0016261524969501,0.0001675050733668,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/fourier/red/plots/compare_cdf_pdf_layer_23.jpg
209,27208.0,spaceNet,full,wavelet,horizVert,green,2,0.0138545503689498,0.0082273201196278,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_2.jpg
210,108832.0,spaceNet,full,wavelet,horizVert,green,3,0.1329799999999997,0.0041152012481055,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_3.jpg
211,333298.0,spaceNet,full,wavelet,horizVert,green,4,0.0777599999999997,0.0023519198649528,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_4.jpg
212,1149538.0,spaceNet,full,wavelet,horizVert,green,5,0.0429899999999996,0.0012665428950382,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_5.jpg
213,4251250.0,spaceNet,full,wavelet,horizVert,green,6,0.0109817822778482,0.000658638529926,1,borderline,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_6.jpg
214,17005000.0,spaceNet,full,wavelet,horizVert,green,7,0.0109976895231731,0.000329329071013,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_7.jpg
215,68020000.0,spaceNet,full,wavelet,horizVert,green,8,0.0097887378387757,0.0001646669863926,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_8.jpg
216,272080000.0,spaceNet,full,wavelet,horizVert,green,9,0.0071723347265272,8.233410583957582e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/green/plots/compare_cdf_pdf_layer_9.jpg
217,27208.0,spaceNet,full,wavelet,horizVert,gray,2,0.0135350950103254,0.0082273201196278,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_2.jpg
218,108832.0,spaceNet,full,wavelet,horizVert,gray,3,0.1329499999999998,0.0041152012481055,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_3.jpg
219,333298.0,spaceNet,full,wavelet,horizVert,gray,4,0.0767599999999997,0.0023519198649528,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_4.jpg
220,1149538.0,spaceNet,full,wavelet,horizVert,gray,5,0.0423199999999999,0.0012665428950382,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_5.jpg
221,4251250.0,spaceNet,full,wavelet,horizVert,gray,6,0.0125508252111012,0.000658638529926,1,borderline,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_6.jpg
222,17005000.0,spaceNet,full,wavelet,horizVert,gray,7,0.0118253348295163,0.000329329071013,1,borderline,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_7.jpg
223,68020000.0,spaceNet,full,wavelet,horizVert,gray,8,0.0096661967477644,0.0001646669863926,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_8.jpg
224,272080000.0,spaceNet,full,wavelet,horizVert,gray,9,0.0065739530086839,8.233410583957582e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/gray/plots/compare_cdf_pdf_layer_9.jpg
225,27208.0,spaceNet,full,wavelet,horizVert,blue,2,0.0119327577143865,0.0082273201196278,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_2.jpg
226,108832.0,spaceNet,full,wavelet,horizVert,blue,3,0.1315999999999997,0.0041152012481055,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_3.jpg
227,333298.0,spaceNet,full,wavelet,horizVert,blue,4,0.0764399999999997,0.0023519198649528,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_4.jpg
228,1149538.0,spaceNet,full,wavelet,horizVert,blue,5,0.0400299999999997,0.0012665428950382,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_5.jpg
229,4251250.0,spaceNet,full,wavelet,horizVert,blue,6,0.0109371660098547,0.000658638529926,1,borderline,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_6.jpg
230,17005000.0,spaceNet,full,wavelet,horizVert,blue,7,0.013067696676412,0.000329329071013,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_7.jpg
231,68020000.0,spaceNet,full,wavelet,horizVert,blue,8,0.0099733939362016,0.0001646669863926,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_8.jpg
232,272080000.0,spaceNet,full,wavelet,horizVert,blue,9,0.0069416375649243,8.233410583957582e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/blue/plots/compare_cdf_pdf_layer_9.jpg
233,27208.0,spaceNet,full,wavelet,horizVert,red,2,0.0146665201581814,0.0082273201196278,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_2.jpg
234,108832.0,spaceNet,full,wavelet,horizVert,red,3,0.1319399999999997,0.0041152012481055,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_3.jpg
235,333298.0,spaceNet,full,wavelet,horizVert,red,4,0.0750099999999997,0.0023519198649528,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_4.jpg
236,1149538.0,spaceNet,full,wavelet,horizVert,red,5,0.0396699999999998,0.0012665428950382,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_5.jpg
237,4251250.0,spaceNet,full,wavelet,horizVert,red,6,0.0112996020164656,0.000658638529926,1,borderline,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_6.jpg
238,17005000.0,spaceNet,full,wavelet,horizVert,red,7,0.011795361480627,0.000329329071013,1,borderline,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_7.jpg
239,68020000.0,spaceNet,full,wavelet,horizVert,red,8,0.0099468105397047,0.0001646669863926,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_8.jpg
240,272080000.0,spaceNet,full,wavelet,horizVert,red,9,0.0063950317335418,8.233410583957582e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_9.jpg
241,13604.0,spaceNet,full,wavelet,diagonal,green,2,0.0109800184040788,0.011631562532897,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg
242,54416.0,spaceNet,full,wavelet,diagonal,green,3,0.2215524845633635,0.0058188717266508,0,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg
243,166649.0,spaceNet,full,wavelet,diagonal,green,4,0.1335499999999997,0.003325823185857,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg
244,574769.0,spaceNet,full,wavelet,diagonal,green,5,0.0740899999999998,0.0017910770744051,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg
245,2125625.0,spaceNet,full,wavelet,diagonal,green,6,0.0082474054130979,0.0009314325575636,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg
246,8502500.0,spaceNet,full,wavelet,diagonal,green,7,0.008404815668965,0.0004657358950323,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg
247,34010000.0,spaceNet,full,wavelet,diagonal,green,8,0.0063511810747522,0.0002328728498073,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_8.jpg
248,136040000.0,spaceNet,full,wavelet,diagonal,green,9,0.0086318604614275,0.000116437650255,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_9.jpg
249,13604.0,spaceNet,full,wavelet,diagonal,gray,2,0.0105892765481125,0.011631562532897,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg
250,54416.0,spaceNet,full,wavelet,diagonal,gray,3,0.2213503381358421,0.0058188717266508,0,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg
251,166649.0,spaceNet,full,wavelet,diagonal,gray,4,0.1331699999999998,0.003325823185857,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg
252,574769.0,spaceNet,full,wavelet,diagonal,gray,5,0.0742699999999997,0.0017910770744051,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg
253,2125625.0,spaceNet,full,wavelet,diagonal,gray,6,0.008867791232757,0.0009314325575636,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg
254,8502500.0,spaceNet,full,wavelet,diagonal,gray,7,0.0082575808189051,0.0004657358950323,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg
255,34010000.0,spaceNet,full,wavelet,diagonal,gray,8,0.0067128649051499,0.0002328728498073,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg
256,136040000.0,spaceNet,full,wavelet,diagonal,gray,9,0.0087935899294365,0.000116437650255,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_9.jpg
257,13604.0,spaceNet,full,wavelet,diagonal,blue,2,0.0094116978325846,0.011631562532897,1,actually_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg
258,54416.0,spaceNet,full,wavelet,diagonal,blue,3,0.221460599823581,0.0058188717266508,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg
259,166649.0,spaceNet,full,wavelet,diagonal,blue,4,0.1334999999999997,0.003325823185857,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg
260,574769.0,spaceNet,full,wavelet,diagonal,blue,5,0.0743499999999997,0.0017910770744051,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg
261,2125625.0,spaceNet,full,wavelet,diagonal,blue,6,0.0090919548391009,0.0009314325575636,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg
262,8502500.0,spaceNet,full,wavelet,diagonal,blue,7,0.0083787890975329,0.0004657358950323,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg
263,34010000.0,spaceNet,full,wavelet,diagonal,blue,8,0.0064484253804946,0.0002328728498073,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg
264,136040000.0,spaceNet,full,wavelet,diagonal,blue,9,0.0083775335401256,0.000116437650255,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_9.jpg
265,13604.0,spaceNet,full,wavelet,diagonal,red,2,0.0124518713623791,0.011631562532897,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_2.jpg
266,54416.0,spaceNet,full,wavelet,diagonal,red,3,0.222067039106145,0.0058188717266508,0,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_3.jpg
267,166649.0,spaceNet,full,wavelet,diagonal,red,4,0.1326899999999997,0.003325823185857,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg
268,574769.0,spaceNet,full,wavelet,diagonal,red,5,0.0741699999999997,0.0017910770744051,1,trivial_failure,spike-and-slab,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg
269,2125625.0,spaceNet,full,wavelet,diagonal,red,6,0.0084882036092036,0.0009314325575636,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_6.jpg
270,8502500.0,spaceNet,full,wavelet,diagonal,red,7,0.0085298590006269,0.0004657358950323,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_7.jpg
271,34010000.0,spaceNet,full,wavelet,diagonal,red,8,0.0065406885107341,0.0002328728498073,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_8.jpg
272,136040000.0,spaceNet,full,wavelet,diagonal,red,9,0.0082866103067867,0.000116437650255,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/spaceNet/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_9.jpg
273,196608000.0,coco,indoor,learned,dual_color,,0,0.007169704186136,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_0.jpg
274,196608000.0,coco,indoor,learned,misc,,1,0.039430017865521,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_1.jpg
275,196608000.0,coco,indoor,learned,dual_color,,2,0.0053671654313596,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_2.jpg
276,196608000.0,coco,indoor,learned,single_edge,,3,0.0073499204279148,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_3.jpg
277,196608000.0,coco,indoor,learned,dual_color,,4,0.0116085331408131,9.685608715247528e-05,1,borderline,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_4.jpg
278,196608000.0,coco,indoor,learned,dual_color,,5,0.0091201576150293,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_5.jpg
279,196608000.0,coco,indoor,learned,single_edge,,6,0.0082366650062774,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_6.jpg
280,196608000.0,coco,indoor,learned,inside_out,,7,0.0189618977236151,9.685608715247528e-05,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_7.jpg
281,196608000.0,coco,indoor,learned,misc,,8,0.0514460145816996,9.685608715247528e-05,0,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_8.jpg
282,196608000.0,coco,indoor,learned,multi_edge,,9,0.0099868014436749,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_9.jpg
283,196608000.0,coco,indoor,learned,single_edge,,10,0.0087902025349232,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_10.jpg
284,196608000.0,coco,indoor,learned,single_edge,,11,0.0085509410683686,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_11.jpg
285,196608000.0,coco,indoor,learned,single_edge,,12,0.0057746593114679,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_12.jpg
286,196608000.0,coco,indoor,learned,single_edge,,13,0.0083526112982335,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_13.jpg
287,196608000.0,coco,indoor,learned,single_edge,,14,0.0090432867353525,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_14.jpg
288,196608000.0,coco,indoor,learned,inside_out,,15,0.0761265739768246,9.685608715247528e-05,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_15.jpg
289,196608000.0,coco,indoor,learned,multi_edge,,16,0.0066287347640465,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_16.jpg
290,196608000.0,coco,indoor,learned,dual_color,,17,0.016871972871252,9.685608715247528e-05,1,interesting_failure,large peak,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_17.jpg
291,196608000.0,coco,indoor,learned,multi_edge,,18,0.0066814623909333,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_18.jpg
292,196608000.0,coco,indoor,learned,inside_out,,19,0.0964250990612769,9.685608715247528e-05,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_19.jpg
293,196608000.0,coco,indoor,learned,dual_color,,20,0.0062672049430357,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_20.jpg
294,196608000.0,coco,indoor,learned,eye,,21,0.0177609505184016,9.685608715247528e-05,1,trivial_failure,double inflection,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_21.jpg
295,196608000.0,coco,indoor,learned,multi_edge,,22,0.0081569351483244,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_22.jpg
296,196608000.0,coco,indoor,learned,single_edge,,23,0.0093756947500684,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_23.jpg
297,196608000.0,coco,indoor,learned,single_edge,,24,0.0068660266786297,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_24.jpg
298,196608000.0,coco,indoor,learned,multi_edge,,25,0.0077513808756812,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_25.jpg
299,196608000.0,coco,indoor,learned,dual_color,,26,0.0081079218926281,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_26.jpg
300,196608000.0,coco,indoor,learned,multi_edge,,27,0.010596037622469,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_27.jpg
301,196608000.0,coco,indoor,learned,single_edge,,28,0.0075232429425843,9.685608715247528e-05,1,practically_pass,pass,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_28.jpg
302,196608000.0,coco,indoor,learned,single_edge,,29,0.0166819565121366,9.685608715247528e-05,1,trivial_failure,asymmetric,,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_29.jpg
