band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,400631716371793.0,400631716371793.0,335558496567082.9,305590768889036.6,284385592359134.44,267836364475262.0,245186975104793.72,227983681452511.2,213703496184143.9,201589157529164.47,191098425819524.97,165756003212077.6,0.0103914243858009,0.0075344203543402,0.006903771906857,0.0123169826751458,0.0130288330411635,0.0193451248066681,0.0242655951397809,0.0286403538117393,0.0327098060632486,0.0366129202070273,0.0488878846520951,0.019539073417473518,0.016773505422095963,0.013399829878582618,0.009642105261155054,0.006640832106870054,305590768889036.6,0.01247823349291588,0.024364200429859068,,
5,946126933927359.2,946126933927359.2,848323941050042.4,774152878424655.0,716817459489561.4,668771996033659.9,588470451205728.6,527101400245893.0,479528110183246.3,439141000768260.3,404647361848062.3,329248790119841.3,0.0292193270813723,0.0274619127261628,0.0255907603156066,0.0231123225338504,0.0223847183651358,0.0197691652775922,0.0174299306525174,0.015959592792562,0.0140087094081284,0.0157180684607104,0.0202768466810714,0.017324358625499255,0.01652579304789845,0.01564514172045428,0.01473832258129204,0.014008709408128484,,0.0143930017465983,0.015535678221791416,0.016595148922220998,0.017400570543986693
8,193453683221031.44,193453683221031.44,179736213927637.94,170617938791616.06,163313653335855.97,156894550138648.03,146276356753516.8,137944122365370.66,131265330313885.14,125444854736696.48,120165738126798.2,106853061628552.84,0.0209640837470197,0.0209640837470197,0.0209640837470197,0.0209640837470197,0.0209640837470197,0.0208435267777207,0.0199870890528744,0.018648731859002,0.0174217473535762,0.0161791772263674,0.0132175640163343,0.011736949501334026,0.011900704878083479,0.012374132557633755,0.012570278579026484,0.013217564016334352,99522160210911.44,0.013872734918647864,0.014077840833855104,0.014077840833855104,0.014077840833855104
11,14493559833486.1,14493559833486.1,11907583500681.822,11153488309810.074,10803395612512.611,10549291535699.744,10161486692934.678,9871975891301.938,9634454329869.012,9425925561673.062,9238148879317.703,8784452285347.476,0.0072887150981312,0.0072887150981312,0.0072887150981312,0.0072887150981312,0.0065687791742206,0.0052246834073902,0.0040883241589834,0.0038796910890101,0.0042462408717267,0.0046150003493721,0.0057313539548462,0.005137503066205196,0.004428959158686907,0.004247025723698394,0.004051693368010034,0.0038796910890101263,9748405877693.21,0.0037078002248763994,0.0038344026784115693,0.0038344026784115693,0.0038344026784115693
14,412690923047634.2,412690923047634.2,395730924337021.3,385827135367033.25,377823825176576.4,370937559504106.9,359227700363119.8,349067927277747.3,340045726117147.7,331898048503979.8,324401964326025.25,304963712608436.25,0.0186720936426964,0.0192139245310167,0.0207784920585397,0.0201713562628081,0.0213114405504883,0.0215846828365117,0.0222122897140297,0.0233439147624776,0.0234874589720142,0.0240179735380573,0.0258759277538157,0.01993456460507681,0.01993485523435172,0.019553344333807884,0.01917614151029544,0.018672093642696466,,,,,
17,388133374041298.1,388133374041298.1,379647682818912.0,374388887476770.4,370009029904392.8,366129268090229.75,359323092864215.0,353318669828307.06,347908995130902.9,342960493377172.7,338373671540128.44,326156367081591.0,0.0020005222667649,0.0028626155569243,0.0031754400226938,0.0037286850486939,0.0037236560574192,0.0045819605217137,0.0053852176099636,0.0063016072522362,0.007283418365957,0.008272294986414,0.0115201193193965,0.0035817917794265866,0.003375995092676387,0.0028061511101369063,0.0023326540937053247,0.002000522266764976,,,,,
20,73429198237742.34,73429198237742.34,69940383805332.48,68280789258964.57,66977080407975.15,65873214228012.41,64014052553253.38,62454810399071.06,61098278096544.67,59881975034604.53,58776931665398.01,55946352742772.67,0.00558417245431,0.0040462631074054,0.0033541403994197,0.0026559035968132,0.0023225721127223,0.0029906355858206,0.0037337034431648,0.0044542155198492,0.0052451337608019,0.0060060208136935,0.0081047429311522,0.0037242044706442302,0.0033656246071263225,0.0029906355858206023,0.0026869509229754396,0.002322572112722354,,0.002655903596813225,0.003204698633539532,0.003908810806022178,0.005327054104595552
23,11116922398292.648,11116922398292.648,10822147542187.893,10656684479670.703,10520762290160.33,10401411687063.855,10194921426945.123,10016466283279.86,9856984723182.018,9712078287385.309,9578428435393.98,9226034195815.502,0.0016808254500093,0.0008035035168924,0.001214031458595,0.0015797647087107,0.0020549670638443,0.0028773426756958,0.0037638819665286,0.0045921737569226,0.0053803857018205,0.0061298738761594,0.0082582478584922,0.0026084619960739103,0.002095028943767084,0.001623989975358571,0.0019853914813361406,0.000803503516892401,,0.0028494727405690146,,,
26,3114404060230.091,3114404060230.091,3005855284204.569,2945053944709.1465,2895881427377.284,2853402905746.02,2780954576477.718,2719340591936.6626,2665130530676.8403,2616352774817.514,2571733506473.8267,2455848957940.4336,0.0006167308804146,0.0009962321067163,0.0017110696710778,0.0023818095498908,0.0029660714774108,0.0039898087673567,0.0049036664335301,0.005785621127266,0.0064593492505724,0.0069851317075172,0.0091869438043843,0.0028582598086265357,0.002227190843958511,0.0016346005716761092,0.0008199259855364502,0.0006167308804146954,,,,,
30,35580630023.82042,35580630023.82042,34207064085.19562,33423716943.777,32781114533.35291,32221194121.879814,31260866579.998264,30439701607.30231,29713863724.077103,29057234635.750683,28455396552.09298,26891443339.335445,0.0022175934838853,0.0032850222021817,0.0031296759283871,0.0036760514007304,0.0041685965439503,0.0052423783154617,0.006195281816625,0.006980993705986,0.0077188450033736,0.0085010279304941,0.010579897031612,0.005043769292200913,0.0044517479099101046,0.003992725099663939,0.0031686252758678715,0.00221759348388538,,,,,
