band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,initial_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r_eta0,best_scale_eta0,kstest_stat_eta0,best_r,best_eta,best_scale,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,210803680.0,196060540.0,226624820.0,5.938156,4.3116508,8.405163,47614.0,0.27,0.5,69902.52120382006,0.0128313685082646,0.0062204080553092,0.36,199.2973164973953,0.259214738865409,0.274,0.47,87190.83028855306,0.0127963795963238,0.274,0.47,0.0127963795963238,11903,10620.5,0.0345215,9.809909999999998e-50,8891.14,0.0130304,1.8835e-07,7462.83,0.0172358,1.02152e-12,3.3497509e-07
5,84666650.0,77489040.0,92838180.0,10.238721,6.227642,16.210068,102030.0,0.27,0.1,56426.32968235103,0.01317173295688,0.0042501094782857,0.36,199.2973164973953,0.1823456385300321,0.28,0.04,94300.47449554568,0.0130753143723519,0.28,0.04,0.0130753143723519,10759,6275.79,0.0382549,3.5898899999999984e-130,5253.4,0.0152079,6.296090000000001e-21,4357.11,0.0184004,1.94221e-30,1.3980442e-15
8,24417996.0,22310984.0,26840112.0,10.654583,6.3185396,24.114672,326496.0,0.3,-0.1,71274.40931077074,0.0111737562791916,0.0023762874939549,0.36,199.2973164973953,0.0788187984034682,0.302,-0.108,77064.91905306996,0.0110881903018723,0.302,-0.108,0.0110881903018723,15304,3324.47,0.0380982,0.0,2835.02,0.013518,2.96963e-52,2302.66,0.0162805,1.3330999999999998e-75,2.6913879e-35
11,6095848.0,5591611.0,6651503.0,9.48183,6.0362844,16.780165,904666.0,0.35,-0.3,95217.01611826674,0.0101392103505166,0.0014276807376072,0.39,352.4241258715334,0.0132925907175703,0.349,-0.31,95067.01941673036,0.009938246289265,0.349,-0.31,0.009938246289265,17887,1663.76,0.0384879,0.0,1425.2,0.0137818,1.0983299999999996e-149,1146.03,0.0164498,4.5069599999999986e-213,4.849324699999998e-78
14,1795078.9,1641329.1,1980498.8,11.123091,6.3032494,29.718306,2727602.0,0.4,-0.5,99427.95340575742,0.0075514478941911,0.0008222587962986,0.5,1451.4848333333332,0.0148474748144609,0.399,-0.506,99192.08104376456,0.0073546590589913,0.399,-0.506,0.0073546590589913,35958,875.199,0.0411273,0.0,766.911,0.0145758,0.0,601.775,0.0172016,0.0,1.4072571999999992e-128
17,441578.16,395581.88,549940.75,38.0401,6.9555607,230.06932,8298440.0,0.54,-0.6,100000.0,0.004528827431295,0.0004714271372994,0.78,6933.601867118747,0.0193700874662478,0.537,-0.6,100000.0,0.0036174907315777,0.537,-0.6,0.0036174907315777,145870,428.413,0.0400881,0.0,378.102,0.0132103,0.0,295.803,0.0156918,0.0,9.445871899999995e-95
20,73193.055,62645.906,122698.06,212.9469,7.1355968,983.5887,25140192.0,0.06,6.2,2.0004614736299347e-31,0.0023596654878596,0.0002708547073073,6.0,29682.030507748063,0.0706157691130697,0.059,6.29,3.1149916301722756e-32,0.002093250134489,0.059,6.29,0.002093250134489,441916,174.73,0.0368696,0.0,154.155,0.0108809,0.0,122.931,0.00976702,0.0,4.164335999999997e-96
23,17417.818,15789.036,22048.383,38.076736,4.8791695,234.75398,65734528.0,0.07,7.4,7.356094543604515e-27,0.0020912456736703,0.0001675050733668,6.0,29682.030507748063,0.1759917869351912,0.07,7.41,7.244687970954889e-27,0.0020554462116563,0.07,7.41,0.0020554462116563,433306,96.1868,0.0308777,0.0,83.447,0.00663716,0.0,68.1502,0.00512682,0.0,1.1930855999999998e-241
