band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,1142.2483,671.4693,1944.989,473.18463,99.004295,1019.8701,45000.0,0.0082095055450042,0.1,2.6,8.526863959355866e-15,150.0,317.8477478027344,0.0063984224173442,0.0081171700772693,0.09,3.0,1.4727583896065e-17,150.0,28476,10.8622,0.0464049,1.1973599999999995e-84,9.67312,0.0209995,1.1403e-17,7.65887,0.0180834,3.26044e-13,0.0052881732
5,758.16223,365.14816,2692.9504,2945.4336,101.46221,5367.835,117000.0,0.0055914141140801,0.1,2.1,1.4353130787677016e-14,350.0,166.15976,0.0039690102483117,0.0055914141140801,0.1,2.1,1.4353130787677016e-14,350.0,58500,7.58903,0.0450415,1.0595899999999997e-206,6.73951,0.0200227,3.54313e-41,5.31864,0.0154563,1.0408900000000001e-24,0.0013249603
8,241.40501,134.15619,529.0408,918.95044,93.30223,2766.5867,189000.0,0.0051440190667091,0.1,2.6,1.793794744430695e-15,300.0,66.86557,0.0031230403979095,0.0051440190667091,0.1,2.6,1.793794744430695e-15,300.0,70875,5.03773,0.0408071,6.612169999999999e-274,4.4887,0.0158362,1.33188e-41,3.53533,0.0124733,5.69521e-26,9.0282979e-05
11,139.54498,56.528194,599.4603,6517.1216,80.00292,6412.924,495000.0,0.003739003164514,0.1,2.7,7.406790259453676e-16,200.0,33.17947769165039,0.0019299803152697,0.003509800233569,0.11,2.4,1.0351234724604265e-13,225.0,156619,3.65914,0.0381849,0.0,3.24812,0.0129655,1.0421999999999998e-72,2.57974,0.0108059,1.2366999999999998e-50,1.0082278e-05
14,45.20216,23.660954,126.89979,1856.4797,73.76143,4089.5234,1134000.0,0.0026551511115235,0.1,3.1,1.3999045055362335e-16,200.0,15.396127700805664,0.0012751894232635,0.00242405125106,0.09,3.5,2.4433976438825136e-19,175.0,318937,2.5369,0.038303,0.0,2.23925,0.0119677,1.671049999999999e-141,1.79904,0.0110816,2.190089999999999e-121,3.2550843e-06
17,29.421543,11.309689,173.46356,9698.964,65.2629,7472.824,2574000.0,0.0020408949448707,0.1,2.9,1.1198402435664507e-16,150.0,7.923803,0.0008464353782179,0.0020408949448707,0.1,2.9,1.1198402435664507e-16,150.0,458115,1.8069,0.0392253,0.0,1.59307,0.0129169,0.0,1.2797,0.0112267,3.212189999999999e-282,9.7271339e-10
20,16.877602,6.5359554,89.35799,8663.62,69.64134,7133.971,5967000.0,0.0033613042945208,0.1,2.6,1.127197940956684e-16,200.0,4.201748,0.0005559445407404,0.0033613042945208,0.1,2.6,1.127197940956684e-16,200.0,157332,1.27843,0.0421527,0.0,1.12887,0.0163803,0.0,0.902541,0.0129437,0.0,5.521890399999999e-59
23,7.1244173,2.4097512,47.371037,16824.38,62.361816,8305.875,13887000.0,0.0043591389864826,0.1,2.2,1.0785013522595867e-16,200.0,1.5953473,0.0003644288842482,0.0043591389864826,0.1,2.2,1.0785013522595867e-16,200.0,97749,0.747476,0.0448116,0.0,0.662005,0.0195411,0.0,0.526112,0.0148361,0.0,1.2437172e-229
26,3.9631805,0.63772917,39.92467,32372.2,72.455315,9320.126,31968000.0,0.0061146056687891,0.1,1.6,1.2415156752209071e-16,250.0,0.3928471207618713,0.0002401951053511,0.005546004843428,0.11,1.2,2.3568967802675463e-14,225.0,62437,0.329428,0.050555,0.0,0.293436,0.0254123,0.0,0.2307,0.0205968,0.0,0.0
29,0.6209732,0.07980537,5.1764264,37523.438,88.50855,9488.237,73701000.0,0.0098277016092854,0.1,1.0,9.077121648751051e-17,300.0,0.0443332083523273,0.0001581934199511,0.0086914446813921,0.09,1.3,2.2446361852149025e-19,275.0,25615,0.0982038,0.0575609,0.0,0.0877212,0.0329762,0.0,0.0689646,0.0271867,0.0,0.0
32,0.015306049,0.008238434,0.04331681,1880.4244,83.458115,4042.0374,59634000.0,0.0110664968445707,0.1,1.9,5.575193755427455e-19,500.0,0.0039490829221904,0.0001758642001808,0.0102615454844775,0.09,2.2,1.3048443355224317e-21,475.0,18424,0.0355469,0.0485112,0.0,0.0315885,0.0261485,0.0,0.0252565,0.0177353,0.0,0.0
