layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,3000.9607,2751.6047,3260.0117,0.6593907,0.35829115,0.9969687,2446.0,0.007157995991764164,4.4,-0.3,5599.71629649062,0.0,3000.9607,0.027391058317828124
3,820.2145,777.0574,865.3212,2.2628627,1.9426222,2.5975308,9784.0,0.007321721398655112,1.3,-0.7,1343.547602142851,0.0,820.2145,0.01371292533206765
4,189.17796,177.31465,201.59172,4.155531,3.4843152,5.011349,39136.0,0.005975724826659978,0.8,-0.9,231.8218359132704,0.0,189.17796,0.006860766614414416
5,42.68354,39.449863,46.21743,7.500519,5.4733424,14.028465,156544.0,0.006270039627820551,0.6,-1.0,36.24401030734632,0.0,42.68354,0.0034314536386640306
6,9.066797,8.278472,9.960697,10.757481,7.6959605,24.149042,626176.0,0.013378168782300137,0.6,-1.1,9.385068127989511,100.0,8.252037,0.0017159936940756553
7,1.8833008,1.6801336,2.2053754,24.545399,10.35471,112.96401,2504704.0,0.021469152483982623,0.7,-1.2,3.700691061767994,75.0,1.6964916,0.0008580634771374716
8,0.43890843,0.38354477,0.5507171,45.949707,12.866415,233.89392,10018816.0,0.006912533180413516,0.5,-1.1,0.23049196849266693,250.0,0.33190843,0.000429048385014687
9,0.12181997,0.10556833,0.1626835,68.62606,13.538338,370.6388,40075264.0,0.005049161228648957,0.4,-1.1,0.031780943486111324,75.0,0.10561923,0.0002145283527339156
