filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
21,"(3.0, 1.0, 0.044)",46745.906,35934.402,63265.22,9.631671,4.532831,34.744553,262144000.0,"(3.0, 1.0, 0.044)",0.0025668104304833,0.5,-0.8,13115.848214285716,50.0,45126.8671875,8.387993035035688e-05,0.0017824160976115389,0.49,-0.8,12443.108575011349,25.0,576000
22,"(3.0, 1.0, 0.065)",18888.965,13818.59,25906.143,12.479183,4.586574,47.220802,262144000.0,"(3.0, 1.0, 0.065)",0.004410163371336,0.4,-0.7,1506.949706001791,50.0,18888.96484375,8.387993035035688e-05,0.0022507847291665106,0.4,-0.75,1838.249891844225,0.0,384000
23,"(3.0, 1.0, 0.096)",7646.3076,5932.3496,10688.087,12.672022,4.8834553,70.082726,262144000.0,"(3.0, 1.0, 0.096)",0.0043028132696632,0.4,-0.8,848.2030877668891,0.0,7646.3076171875,8.387993035035688e-05,0.0022647478364127283,0.4,-0.77,783.4435792553719,0.0,364500
24,"(3.0, 1.0, 0.141)",3284.2842,2395.64,4794.338,15.995546,5.6754155,89.369255,262144000.0,"(3.0, 1.0, 0.141)",0.005172172197465,0.4,-0.8,335.6346791571004,50.0,3284.2841796875,8.387993035035688e-05,0.002948290777440965,0.32,-0.7,68.09076772490282,0.0,216000
25,"(3.0, 1.0, 0.208)",1392.0839,1019.7853,2024.9922,15.606857,5.806855,74.83079,262144000.0,"(3.0, 1.0, 0.208)",0.0060066553131381,0.3,-0.7,17.454127140118228,0.0,1392.0838623046875,8.387993035035688e-05,0.0039931442541562,0.3,-0.67,15.934331938036992,0.0,121500
26,"(3.0, 1.0, 0.306)",523.1902,365.6538,807.7735,23.691965,6.7041283,150.15762,262144000.0,"(3.0, 1.0, 0.306)",0.0042597686778891,0.2,-0.3,0.0173012627495659,0.0,523.190185546875,8.387993035035688e-05,0.0037343656934294422,0.2,-0.31,0.0178708238261459,0.0,128000
27,"(3.0, 1.0, 0.45)",233.24254,155.96465,391.32056,29.196533,7.8228116,182.4036,262144000.0,"(3.0, 1.0, 0.45)",0.0028190101901065,0.1,1.0,4.901723679401429e-13,0.0,233.24253845214844,8.387993035035688e-05,0.0027940691308641075,0.11,0.7,6.861799349590666e-11,0.0,243000
28,"(4.0, 0.5, 0.044)",39469.312,31625.5,51589.23,6.682502,2.8534405,27.178423,262144000.0,"(4.0, 0.5, 0.044)",0.0027009027851044,0.8,-0.9,46091.18676639924,50.0,39469.3125,8.387993035035688e-05,0.0017367493067526052,0.7,-0.88,36236.44779207098,0.0,648000
29,"(4.0, 0.5, 0.065)",16664.488,12443.621,23573.709,11.854981,3.7144578,59.929115,262144000.0,"(4.0, 0.5, 0.065)",0.0042795259577365,0.9,-1.0,26463.10531575041,100.0,16664.48828125,8.387993035035688e-05,0.001994368194245366,0.57,-0.9,9607.174950542025,0.0,486000
30,"(4.0, 0.5, 0.096)",6604.4487,5140.3496,8668.224,8.532404,3.7152567,52.80464,262144000.0,"(4.0, 0.5, 0.096)",0.005354167553935,0.6,-0.9,4159.006709628799,50.0,6604.44873046875,8.387993035035688e-05,0.0032642732183937317,0.6,-0.92,4596.097974650858,0.0,182250
31,"(4.0, 0.5, 0.141)",2820.8447,2068.4375,3971.9556,11.539831,4.4776144,51.788918,262144000.0,"(4.0, 0.5, 0.141)",0.0050694833670282,0.4,-0.8,312.91563548960823,0.0,2820.8447265625,8.387993035035688e-05,0.004191960296126118,0.49,-0.9,993.5708227010568,0.0,108000
32,"(4.0, 0.5, 0.208)",1139.4574,848.09424,1600.517,13.091402,4.877278,86.4155,262144000.0,"(4.0, 0.5, 0.208)",0.0060377759662761,0.4,-0.8,117.73041230771852,50.0,1139.4573974609375,8.387993035035688e-05,0.004486243058222761,0.37,-0.8,82.2889948105953,0.0,96000
33,"(4.0, 0.5, 0.306)",463.0111,334.272,678.09125,17.165596,5.994972,97.701355,262144000.0,"(4.0, 0.5, 0.306)",0.0042065160849336,0.2,-0.2,0.0112017263889361,0.0,463.0111083984375,8.387993035035688e-05,0.0036946507381915017,0.23,-0.4,0.15090447770128443,0.0,136687
34,"(4.0, 0.5, 0.45)",200.22856,138.05917,307.15875,22.531784,7.257459,151.31201,262144000.0,"(4.0, 0.5, 0.45)",0.0041178629315023,0.2,-0.3,0.0066213148611563,0.0,200.2285614013672,8.387993035035688e-05,0.0024197448351896966,0.2,-0.33,0.007301808378177762,0.0,324000
35,"(4.0, 1.0, 0.044)",44658.754,33246.043,60319.746,12.36536,5.0670857,48.589752,262144000.0,"(4.0, 1.0, 0.044)",0.0023219350451444,0.5,-0.8,11852.293759300595,100.0,42773.94140625,8.387993035035688e-05,0.0011481839787690906,0.4,-0.7,3677.350428752505,25.0,1458000
36,"(4.0, 1.0, 0.065)",17877.676,13270.175,29631.879,20.899563,5.197351,155.80112,262144000.0,"(4.0, 1.0, 0.065)",0.0028705639836498,0.4,-0.7,1339.512258387622,100.0,16831.474609375,8.387993035035688e-05,0.0013750626416884348,0.37,-0.7,926.3071824002418,25.0,1024000
37,"(4.0, 1.0, 0.096)",7418.999,5249.1025,10603.968,17.327364,5.6313186,75.267006,262144000.0,"(4.0, 1.0, 0.096)",0.0032086178602319,0.3,-0.6,69.32960443017838,0.0,7418.9990234375,8.387993035035688e-05,0.0016128685351965988,0.3,-0.62,73.3696752876005,0.0,729000
38,"(4.0, 1.0, 0.141)",3249.251,2290.3704,5123.8936,22.982342,6.3860116,151.50053,262144000.0,"(4.0, 1.0, 0.141)",0.0039594872065112,0.3,-0.7,40.73952812094475,0.0,3036.393798828125,8.387993035035688e-05,0.0025258407541483008,0.32,-0.7,62.951429768484125,25.0,288000
39,"(4.0, 1.0, 0.208)",1233.5691,871.9198,2123.9185,26.082705,6.2740498,185.28183,262144000.0,"(4.0, 1.0, 0.208)",0.004414117127129,0.2,-0.3,0.0407926286969865,0.0,1233.569091796875,8.387993035035688e-05,0.0029359923193780224,0.22,-0.4,0.2245573172043783,0.0,216000
40,"(4.0, 1.0, 0.306)",519.884,341.6493,1007.73065,35.800045,7.2239,256.14362,262144000.0,"(4.0, 1.0, 0.306)",0.003911662957484,0.1,1.0,1.092565530210869e-12,0.0,519.884,8.387993035035688e-05,0.003911662957484,0.1,1.0,1.092565530210869e-12,0.0,121500
41,"(4.0, 1.0, 0.45)",214.69917,142.95435,445.91403,45.14493,8.92676,292.27835,262144000.0,"(4.0, 1.0, 0.45)",0.0022081371376955,0.2,-0.3,0.0061490644222844,50.0,195.25015258789062,8.387993035035688e-05,0.002102981894983813,0.18,-0.2,0.0007814086371790614,25.0,432000
