layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,3180.0,0.2,5.1,0.016854802869844,0.0,0.19,5.4,1.297175627278125e-05,0.01666356866576335,0.0,6787
3,12720.0,0.6,0.6,0.0044464315325425,0.0,0.67,0.4,180.52468021205206,0.004179753733429825,0.0,108666
4,50880.0,0.8,-0.3,0.0049074547031137,25.0,0.88,-0.4,200.40378638929957,0.00483248234817657,0.0,76320
5,203520.0,0.6,-0.5,0.0023751951160227,0.0,0.68,-0.6,33.49366396805112,0.0021674701436820154,0.0,386370
6,814080.0,0.4,-0.5,0.0038173919802727,0.0,0.46,-0.6,1.6555804514761254,0.0032317922656623366,0.0,171720
7,3256320.0,0.3,-0.5,0.0062978892701534,0.0,0.3,-0.47,0.01367142074374556,0.004664902550804928,0.0,85860
8,13025280.0,0.2,0.0,0.0066566949052839,50.0,0.17,0.2,1.1296971834126044e-07,0.005697776331507365,0.0,57240
