filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
0,"(2.0, 0.5, 0.044)",96.52592,70.52858,161.91777,19.178097,3.5131013,155.58534,160000000.0,"(2.0, 0.5, 0.044)",0.0108901075261113,3.3,-1.2,450.0730794016112,0.0,96.52592,0.0001073660829613,0.0108901075261113,3.3,-1.2,450.0730794016112,0.0,15637,5.31316,0.0638254,0.0,4.20045,0.0488521,0.0,3.44818,0.0524166,0.0,0.0
1,"(2.0, 0.5, 0.065)",39.640656,29.082182,68.552986,24.873302,4.0307007,218.63226,160000000.0,"(2.0, 0.5, 0.065)",0.009132229465169,2.0,-1.2,161.74063295049473,50.0,39.640655517578125,0.0001073660829613,0.0084820421888538,2.0,-1.21,183.2616781728631,0.0,24718,3.17572,0.0684666,0.0,2.5373,0.0515414,0.0,2.05876,0.055219,0.0,0.0
2,"(2.0, 0.5, 0.096)",17.815247,12.593767,35.41914,39.990158,4.784158,295.93878,160000000.0,"(2.0, 0.5, 0.096)",0.0088695088853132,9.9,-1.2,63.33919426112577,200.0,13.96377,0.0001073660829613,0.0088695088853132,9.9,-1.2,63.33919426112577,200.0,24718,1.96224,0.0716238,0.0,1.60333,0.0515308,0.0,1.28499,0.0553224,0.0,0.0
3,"(2.0, 0.5, 0.141)",7.1280894,4.9332933,16.395422,52.462814,5.2514405,315.33246,160000000.0,"(2.0, 0.5, 0.141)",0.0071692134651525,0.6,-1.1,8.106798904538643,0.0,6.106245517730713,0.0001073660829613,0.006634279761972,0.66,-1.1,8.519916870631912,75.0,43944,1.21039,0.0720095,0.0,1.01891,0.0482758,0.0,0.808931,0.0516496,0.0,0.0
4,"(2.0, 0.5, 0.208)",2.827215,1.798519,8.435795,99.624886,7.0445685,497.4184,160000000.0,"(2.0, 0.5, 0.208)",0.0086690296352175,0.5,-1.0,1.0303443670272827,200.0,2.253248453140259,0.0001073660829613,0.0069406827408206,0.4,-0.92,0.3540356365957264,100.0,39062,0.7174,0.0693699,0.0,0.62156,0.0427687,0.0,0.491779,0.0444267,0.0,0.0
5,"(2.0, 0.5, 0.306)",0.84909546,0.52559584,3.3292933,202.20428,5.845236,593.34467,160000000.0,"(2.0, 0.5, 0.306)",0.0045640290111883,0.1,1.1,1.2745871953011965e-15,0.0,0.84909546,0.0001073660829613,0.0045640290111883,0.1,1.1,1.2745871953011965e-15,0.0,87889,0.4364,0.057623,0.0,0.383165,0.0302117,0.0,0.305047,0.0301533,0.0,0.0
6,"(2.0, 0.5, 0.45)",0.5098412,0.3295092,1.7854595,138.65001,5.8088465,532.17316,160000000.0,"(2.0, 0.5, 0.45)",0.0027694662858646,0.1,1.5,2.209981683235789e-16,0.0,0.5098412036895752,0.0001073660829613,0.0024559195691713,0.11,1.2,3.0588059016272725e-14,0.0,312500,0.370093,0.0516109,0.0,0.325299,0.0241551,0.0,0.259842,0.023977,0.0,0.0
7,"(2.0, 1.0, 0.044)",122.0471,91.58944,198.60153,18.166317,3.7008302,162.12465,160000000.0,"(2.0, 1.0, 0.044)",0.0132322025620393,20.0,-1.2,542.6253328324441,0.0,122.0471,0.0001073660829613,0.0132322025620393,20.0,-1.2,542.6253328324441,0.0,10984,6.21591,0.0591415,0.0,4.96785,0.0424866,0.0,4.07657,0.0461589,0.0,0.0
8,"(2.0, 1.0, 0.065)",50.50706,36.873737,92.11907,23.864079,3.7816656,200.23338,160000000.0,"(2.0, 1.0, 0.065)",0.0083958793911962,9.9,-1.2,208.0705288797593,50.0,45.871265,0.0001073660829613,0.0083958793911962,9.9,-1.2,208.0705288797593,50.0,26392,3.773,0.0636774,0.0,3.01931,0.0464093,0.0,2.45301,0.0500104,0.0,0.0
9,"(2.0, 1.0, 0.096)",23.151463,16.282751,51.38758,47.383324,4.666362,344.23026,160000000.0,"(2.0, 1.0, 0.096)",0.0078667774243951,9.9,-1.2,82.04265940508178,200.0,18.08714,0.0001073660829613,0.0078667774243951,9.9,-1.2,82.04265940508178,200.0,29296,2.31662,0.0679455,0.0,1.86708,0.0494871,0.0,1.50389,0.0531849,0.0,0.0
10,"(2.0, 1.0, 0.141)",9.308575,6.47811,24.110079,65.71851,5.5816026,406.29,160000000.0,"(2.0, 1.0, 0.141)",0.0078764657138383,0.6,-1.1,9.262046546368545,50.0,9.308574676513672,0.0001073660829613,0.0060721247357657,0.55,-1.1,8.519990470967123,0.0,49437,1.35916,0.0711002,0.0,1.13039,0.0487179,0.0,0.897053,0.0521459,0.0,0.0
11,"(2.0, 1.0, 0.208)",3.8609498,2.5095267,9.996479,72.26375,5.8572197,407.95264,160000000.0,"(2.0, 1.0, 0.208)",0.0057623722958634,0.5,-1.0,1.5663069486618042,100.0,3.860949754714966,0.0001073660829613,0.0047925258113572,0.35,-0.9,0.2737864046237978,0.0,78125,0.874653,0.0681266,0.0,0.750811,0.0423658,0.0,0.594217,0.0448605,0.0,0.0
12,"(2.0, 1.0, 0.306)",1.3179938,0.8524905,3.4927852,81.94581,6.8970284,419.463,160000000.0,"(2.0, 1.0, 0.306)",0.0062838355343674,0.4,-0.8,0.1070007029556625,200.0,1.0566483736038208,0.0001073660829613,0.0050523408307395,0.3,-0.64,0.0110700224274912,100.0,74155,0.524419,0.0611376,0.0,0.459301,0.0338576,0.0,0.364514,0.0342548,0.0,0.0
13,"(2.0, 1.0, 0.45)",0.47919533,0.31952858,1.620515,144.61426,5.756499,530.12067,160000000.0,"(2.0, 1.0, 0.45)",0.003423053780118,0.1,1.5,2.0771426215472921e-16,0.0,0.4791953265666961,0.0001073660829613,0.0019553202601598,0.09,1.8,4.905108597223816e-19,0.0,468750,0.356161,0.0507405,0.0,0.31362,0.0235117,0.0,0.250047,0.0227099,0.0,0.0
14,"(3.0, 0.5, 0.044)",90.89836,67.88384,133.41454,14.945318,4.4555492,90.04293,160000000.0,"(3.0, 0.5, 0.044)",0.0074151916805764,5.9,-1.2,370.29910523847786,100.0,75.24993896484375,0.0001073660829613,0.0063433067297935,6.0,-1.19,338.5955040609607,200.0,43944,4.97722,0.0642842,0.0,4.04415,0.0450796,0.0,3.27827,0.0488422,0.0,0.0
15,"(3.0, 0.5, 0.065)",35.85106,25.82968,61.419403,21.411488,4.5926595,174.89815,160000000.0,"(3.0, 0.5, 0.065)",0.0103884182550558,1.1,-1.2,117.63146805678714,50.0,30.872861862182617,0.0001073660829613,0.0089699513329404,1.4,-1.21,129.8243325125566,125.0,21972,2.76629,0.0762098,0.0,2.23015,0.0577009,0.0,1.78773,0.0611961,0.0,0.0
