filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,96.52592,96.52592,88.1018,84.581245,79.68633,0.0108901075261113,0.011821074146376,0.0137957724638361,0.0167551119690796,0.014245116069428576,0.013285513655237224,0.012173461079116932,0.012584955630806804,0.010890107526111303,,,,,
1,39.640656,39.640656,36.007687,34.480446,32.32594,0.0092292437325809,0.009132229465169,0.009148786703455,0.00923239939785,0.01040879822354207,0.0095768838147266,0.009148786703455092,0.009229970013051814,0.009042561945208805,39.640656,0.009004280060146419,0.00848204218885383,,
2,17.815247,17.815247,15.815575,15.0329485,13.96377,0.0098270351396023,0.0093585732586341,0.0090115112159784,0.0088695088853132,0.009244179904921879,0.009155836594267996,0.009064051312606458,0.008968334281324042,0.008869508885313238,,0.009535160047992819,0.010665282375938334,0.011885907915887284,0.013224908670615432
3,7.1280894,7.1280894,6.280857,5.960586,5.522858,0.0071692134651525,0.0095680636761835,0.0084807191576149,0.0096780958729664,0.006907292193753717,0.006634279761972006,0.00672620108365396,0.006641596303979813,0.006834506735504231,6.1062455,,,,
4,2.827215,2.827215,2.3991017,2.2532485,2.0606887,0.0102438862662984,0.0114866033235029,0.0096307956926924,0.0086690296352175,0.00837704261445138,0.007898541176427298,0.007481616480204734,0.007753626363887323,0.007416021301991704,2.2532485,0.007721359933843264,0.007985145435927543,0.0077197087874998765,0.006940682740820603
5,0.84909546,0.84909546,0.7039152,0.6612053,0.60514784,0.0045640290111883,0.0057391873134104,0.0075199829817528,0.0074044418848865,0.009365718959141067,0.008146947014876726,0.00781996469890478,0.007030881414721732,0.004564029011188325,,,,,
6,0.5098412,0.5098412,0.42822006,0.4033938,0.37090835,0.0027694662858646,0.0038082985887077,0.0040617045437271,0.0058691882398314,0.007206978268536002,0.006452278150677726,0.005443813448366974,0.00476813287822031,0.00245591956917135,0.5098412,,,,
7,122.0471,122.0471,111.88599,107.56945,101.47874,0.0132322025620393,0.016807662475849,0.0162403606190413,0.0165555773899032,0.018785453601528446,0.017962342209706217,0.017016477693788667,0.015836257536434917,0.013232202562039386,,,,,
8,50.50706,50.50706,45.871265,43.96863,41.325718,0.0096302165008409,0.0083958793911962,0.0099367211182125,0.0127187780972005,0.011720673276056748,0.011009174909547115,0.01023385020186418,0.009375144102821809,0.008395879391196265,,0.010157475036709496,0.014389793838178275,,
9,23.151463,23.151463,20.44924,19.448757,18.08714,0.0092140351125233,0.0083128323782645,0.0079998675678757,0.0078667774243951,0.008192502901986476,0.008115842845334731,0.008036364392822404,0.007953365483180153,0.007866777424395122,,0.008322993698477277,0.009421612732961826,0.010612058982689049,0.01192378924590054
10,9.308575,9.308575,8.1438675,7.7204704,7.1388364,0.0102458692111752,0.0078764657138383,0.0111873322825509,0.008998611627681,0.007093948619167401,0.007212444555953129,0.006611416850347163,0.006891102573155172,0.0070544132975313145,9.308575,0.006810775264904478,0.006072124735765738,,
11,3.8609498,3.8609498,3.3231487,3.132614,2.8785796,0.0068108983282967,0.0077988721711769,0.0057623722958634,0.0102442160555755,0.006932514104706966,0.006559985679219116,0.006158096364677207,0.005707662599442664,0.005762372295863405,3.8609498,0.005928418102288502,0.006056610286553354,0.006047336659839808,0.004792525811357251
12,1.3179938,1.3179938,1.1261686,1.0566484,0.96458066,0.0071411143980686,0.0076666694479294,0.0091841015945631,0.0062838355343674,0.007442040780960335,0.00715740208796134,0.006488646779320963,0.006246198104389089,0.006283835534367455,1.0566484,0.006136380314940848,0.006026147083721178,0.00535764448449072,0.005052340830739577
13,0.47919533,0.47919533,0.40184674,0.37814993,0.3469489,0.003423053780118,0.0034713702484233,0.0048156437912257,0.0059308022713792,0.00564427395735656,0.005218402394472299,0.004399701954341362,0.003612376952651708,0.0019553202601598763,0.47919533,,,,
14,90.89836,90.89836,83.64136,80.17852,75.24994,0.0091636830365239,0.0079092893751502,0.0074151916805764,0.0091831067677725,0.006343306729793552,0.006573159788983762,0.006818063852479739,0.0074058029591849706,0.007415191680576472,75.24994,0.008458260940644197,0.009653484470142804,0.010673821684892726,0.012884292607012932
15,35.85106,35.85106,32.835175,31.441814,29.443243,0.0104971084433043,0.0103884182550558,0.0108483273566546,0.0106048891294671,0.00903840165573222,0.008969951332940429,0.00910358311791104,0.00898889822701232,0.009178854664488867,30.872862,0.00901681170076063,0.009075064270440247,,
16,17.204351,17.204351,15.3988285,14.628785,13.551835,0.0101522782863415,0.0101353779664363,0.0097775894767426,0.0099587345631789,0.009268841304068853,0.009660572019479008,0.009519321379886758,0.009021838823294465,0.008667184500070813,14.628785,0.009217744989392151,0.009274233238593443,0.00964328961540506,0.008722743510783892
17,6.772909,6.772909,5.9146247,5.5868926,5.138746,0.0083831394553567,0.0099056558562174,0.0116077318541486,0.0084592899623879,0.007957712742416523,0.00804717907149799,0.007717047918702313,0.007975078995061669,0.008304332158192235,5.9146247,,,,
18,2.6080043,2.6080043,2.2114675,2.073529,1.8907872,0.010053456345994,0.0088489424596691,0.0111892464010787,0.0120858966414778,0.008008244438202583,0.008095294022837596,0.0077638290368233775,0.007591365144350992,0.00784810529946689,2.6080043,0.007215158777974295,0.006260912780873262,,
19,0.75800353,0.75800353,0.6196868,0.57967573,0.5274004,0.0040189465580028,0.0067562612036629,0.00525937073606,0.0079384141412973,0.006957441696110123,0.0062269265707523,0.005915180124427155,0.005122744900786125,0.003665383144612455,0.75800353,,,,
20,0.33051336,0.33051336,0.24568498,0.22946972,0.20928091,0.0067808383972762,0.0022400739904543,0.0037799984610374,0.0041632544307614,0.004993753722289496,0.0042690146663469375,0.0034791239357986337,0.0028669778249738043,0.0022400739904543387,0.25846508,0.002110585036788626,0.005684029951591785,,
21,110.84923,110.84923,99.95447,95.59925,89.51931,0.0086392020704578,0.0072400706097307,0.0066294390000396,0.006967271279867,0.0061784243945822714,0.006421671647867666,0.006680010959981497,0.006934855815006191,0.006629439000039664,89.51931,0.007342683179737408,0.008555194080323236,0.010396711840261585,0.013113409917910657
22,43.04992,43.04992,39.828938,38.223896,35.89865,0.0075808265482064,0.0071338222930928,0.0070280834895696,0.0069477068580209,0.00719935450486664,0.007139074059959172,0.007077646062262022,0.00701397433980383,0.00694770685802093,,0.007329212292216392,0.008297321745656672,0.009332517753157132,0.010453365665933467
23,20.301582,20.301582,18.428185,17.553553,16.315397,0.0096669062483262,0.0094197357809081,0.0092407154131803,0.0089288521208945,0.008907011349181482,0.008882071700907046,0.008860873638069422,0.008868308502335609,0.008928852120894504,16.58656,0.008858946593813144,0.008878049983106262,0.008910722075955169,0.008959940464501881
24,8.39048,8.39048,7.3050447,6.889969,6.3234982,0.01131168785323,0.0081059738234144,0.0101266350446833,0.0121921024720413,0.00835689080203117,0.008068727867145853,0.007850264011353691,0.007814594277733955,0.007687732519046642,7.3050447,0.007792066500435069,0.008137062765666947,,
25,3.0158486,3.0158486,2.5564888,2.3995745,2.188946,0.0080328051054466,0.0100582301963558,0.011175580122423,0.0129533441111628,0.008025925988950924,0.008020839978395644,0.007394804739442096,0.006690652644919748,0.0068816363898801525,2.669871,,,,
26,1.0902603,1.0902603,0.9143978,0.8509559,0.76860005,0.0048310839000648,0.0061003945210835,0.0068285518992523,0.0069152826101323,0.0065097292440357,0.006250779984251623,0.0061528997295281496,0.004548057783925863,0.003705984600925305,1.0902603,,,,
