layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var
2,5760.59,5760.59,4212.3677,3378.5469,2783.261,2334.2158,1673.9725,1227.0287,899.5069,659.41943,476.2762,155.28966,0.0130545528625743,0.0299962965505338,0.0477302742540721,0.06427608557842,0.0783320841621341,0.102408375658496,0.1284220067604388,0.1538806565966766,0.1812706439254367,0.2062583414037411,0.2842983256140182,0.07936440224887374,0.0662359143332327,0.05064000000160544,0.03136526671077547,0.013054552862574398,
3,1337.9724,1337.9724,1136.8035,1017.0181,924.89514,850.305,732.5147,642.7264,570.92377,510.12732,457.67474,336.5366,0.015520580631289,0.0158421793134617,0.0161338165169333,0.0198220376836094,0.0242641848648423,0.0306472288634111,0.0383041973590651,0.0461510611698593,0.0541345725600458,0.0622350979980795,0.0847006220536444,0.026981783906935147,0.023133922483988045,0.019976975590404122,0.016820854258605827,0.014330995723903617,1337.9724
4,292.76678,292.76678,274.14255,261.13647,249.90865,240.09167,223.47733,209.43385,197.27777,186.62317,177.0722,153.4654,0.0322630922693264,0.0322630922693264,0.0322630922693266,0.0328165591237571,0.0327830688625764,0.0327619732281031,0.0330952428966878,0.0329635152164463,0.0328487166676357,0.0329815471200394,0.0329557251561115,0.032263092269326665,0.032263092269326665,0.032263092269326665,0.03226309226932644,0.03226309226932644,
5,56.56823,56.56823,55.042072,53.858078,52.815193,51.861374,50.13565,48.58239,47.17995,45.889286,44.69333,41.562443,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.0728199999999998,0.07281999999999977,0.07281999999999977,0.07281999999999977,0.07281999999999977,0.07281999999999977,51.861374
6,10.226131,10.226131,9.840062,9.548955,9.294407,9.066948,8.668288,8.324407,8.017108,7.738661,7.483185,6.8210506,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.1207199999999997,0.12071999999999977,0.12071999999999977,0.12071999999999977,0.12071999999999977,0.12071999999999977,
7,1.8166217,1.8166217,1.727163,1.6613342,1.6056522,1.5564121,1.4705589,1.3973784,1.3333728,1.2764201,1.2249662,1.0947309,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.1665099999999997,0.16650999999999977,0.16650999999999977,0.16650999999999977,0.16650999999999977,0.16650999999999977,
8,0.3594082,0.3594082,0.3362289,0.32004482,0.30678242,0.2953622,0.2763478,0.26068303,0.24730064,0.2356293,0.22527838,0.1998837,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,0.2045099999999998,
9,0.10792003,0.10792003,0.1012216,0.09664094,0.09298268,0.089901686,0.08485628,0.08079164,0.07738136,0.074446246,0.07187223,0.06567789,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.2411699999999997,0.24116999999999977,0.24116999999999977,0.24116999999999977,0.24116999999999977,0.24116999999999977,
