band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,376797734351338.9,308965632782728.25,456516315758250.3,6.311889758253194,2.6051940022901263,9.511801434429744,720.0,0.0115713480099501,0.2,14.0,100000.0,0.0,376797734351338.9,0.05037584494300355,0.0115713480099501,0.2,14.0,100000.0,0.0,13837
5,849676619130860.1,754558410863865.6,950385820724053.2,18.03890347620058,15.30587967754261,20.86590986421381,7200.0,0.014559206449328,0.1,3.0,0.0055293551070445,100.0,436783570935024.8,0.01598200647371495,0.013700050664631022,0.12,2.6,31.517190018550203,125.0,10251
8,178293095930889.16,155001202001410.22,204539529950572.8,27.444382259732908,20.05447239143118,38.6859299966202,13680.0,0.0106349932993212,0.1,5.0,3.3699793164746546e-05,200.0,92720079632462.4,0.011599242029078331,0.009827052663036628,0.1,4.7,5.533693438397885e-05,175.0,19476
11,14315987377172.455,11372985798892.469,19341545933486.656,117.15665795477976,11.299999653274586,294.3988865154711,28080.0,0.0040295232674782,0.2,8.7,22846.429436552597,150.0,9730552874704.66,0.00809866167486047,0.0037520228248680842,0.19,8.7,6244.476070389978,125.0,134932
14,557071467847476.2,519034212384134.4,597401217345991.1,5.492177671496323,4.113544895049628,7.236069668832342,56160.0,0.0102139338612228,0.1,4.0,0.0010134726650315,0.0,557071467847476.2,0.005727856644934677,0.0102139338612228,0.1,4.0,0.0010134726650315,0.0,17769
17,454349809941321.8,431489959260132.2,478475940995728.8,2.05892043476077,1.455855622263623,2.9974045196570587,450720.0,0.0033512491625249,0.1,14.0,4.2705898627848514e-08,0.0,446749745731722.75,0.002022546066510303,0.0029256292652405785,0.11,14.0,1.00725989158635e-05,25.0,225360
20,19477447848336.65,18285332953393.363,20944214056613.207,4.7861258215995255,2.13358623969818,16.50799782452269,901440.0,0.0011279741136765,0.1,14.0,1.7786063284156051e-09,25.0,18922665796548.64,0.0014302327594031751,0.0011279741136765,0.1,14.0,1.7786063284156051e-09,25.0,1521180
23,5994747593106.53,5556899022871.564,6661308730520.48,9.759344280205056,3.1757396048875943,45.21238551697807,7211520.0,0.0011285945965147,0.1,11.0,4.272536474048551e-09,50.0,5653465632738.008,0.0005057059408510994,0.0011285945965147,0.1,11.0,4.272536474048551e-09,50.0,1521180
26,296619722010.6256,278254831105.7703,316727305897.8803,4.352778871957435,2.822874924574894,8.774525710009929,3605760.0,0.0005661559260434,0.2,3.3,25150.905746390064,0.0,296619722010.6256,0.0007151626533607517,0.00019716636683714261,0.21,3.1,83487.92820470782,0.0,46205842
30,37807707814.2588,34766368657.539154,41320355148.01965,9.13625917658938,5.682063749723904,21.64859527083175,7211520.0,0.0021996028192214,0.1,3.7,1.1553690038771148e-07,0.0,37807707814.2588,0.0005057059408510994,0.0021996028192214,0.1,3.7,1.1553690038771148e-07,0.0,380295
