band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,376797734351338.9,376797734351338.9,227317669792886.7,190112345112045.28,162876652597845.47,142481711640609.34,111006149853604.06,87362533291932.06,68441434652260.12,52628187719655.56,40037355545932.56,13093850001460.918,0.0115713480099501,0.0369211031612601,0.0546236151329119,0.0715060084347297,0.0865402640795868,0.1135664948758995,0.1397993184177796,0.1676576751755519,0.1968773920413321,0.225312024369064,0.3117997514014422,0.09049911701459032,0.07623307401252366,0.06021547011705497,0.04242577036777162,0.011571348009950133,,,,,
5,849676619130860.1,849676619130860.1,689535312514182.6,595422003818707.0,530401800562649.94,480167936533477.9,399352121132947.6,340790983437294.75,295215358772177.6,260138950901897.47,232781984694446.1,177085585618117.7,0.0258472667048765,0.0214717752618348,0.0185072375910879,0.016288719774639,0.014559206449328,0.015858095940717,0.0193292159370892,0.0221968780656828,0.0249613953465016,0.0279391935787013,0.0374828911850058,0.019276902157333575,0.017586534973023586,0.015759678948485654,0.013700050664631022,0.01455920644932801,436783570935024.8,0.01618632800488584,0.017927240005186862,0.020558448872136925,0.021213377846275777
8,178293095930889.16,178293095930889.16,149514194269974.6,133013629755007.12,121126846349748.3,112166543095397.6,98245228270475.86,87853850094328.78,79538915433389.19,72804982353658.02,67239909428532.52,55845092495173.63,0.0210730186602261,0.0210730186602261,0.0186231661735442,0.0162874887537644,0.0144491755873236,0.0116725051574069,0.0106349932993212,0.0123651473520772,0.0141041770354529,0.0159454200440277,0.0213528838271712,0.014056938770957029,0.013173424345335416,0.012394374412953435,0.011512325086756592,0.010634993299321271,92720079632462.4,0.009827052663036628,0.011123386602809981,0.012420490979741516,0.014112822102349348
11,14315987377172.455,14315987377172.455,11027074718220.793,10540369822628.213,10201593538478.564,9947671399370.6,9537272125576.078,9195250337883.748,8916858235950.756,8681512248408.46,8476389982259.612,7985680805697.443,0.0070985385849217,0.0070985385849217,0.0064025308816401,0.0055651349783849,0.0045801580111216,0.0040295232674782,0.0048022113297795,0.0055495924448682,0.0064520890398657,0.0072127292058992,0.0104103967926336,0.008868290986370014,0.007289595554113293,0.005575173256269522,0.004430085212985269,0.004029523267478297,9730552874704.66,0.0037520228248680842,0.004492578258035229,0.005466289305041783,0.0066063153068987995
14,557071467847476.2,557071467847476.2,542027653546527.9,532501693747353.2,524532285344985.75,517458564451645.25,505176372958490.4,494663195796100.94,485176252198875.5,476434576297826.1,468329031392011.4,446778251794440.2,0.0102139338612228,0.0107944142331533,0.0109044501606013,0.0113456026123061,0.0117612805499671,0.0123756758484477,0.0128371337170668,0.0134710919022527,0.0140731316088318,0.0146480668631364,0.0160765599088324,0.01166888219414186,0.011345602612306133,0.010904450160601376,0.01044005982514648,0.010213933861222824,,,,,
17,454349809941321.8,454349809941321.8,446749745731722.8,441729496125218.3,437450914060938.3,433623021603862.4,426859173927957.3,420900981229120.4,415479492951336.0,410456012579054.0,405772805645236.25,393190624034554.4,0.0033512491625249,0.0050864261076283,0.0062470001749561,0.0072450571690594,0.0081450501032465,0.009751896687385,0.0112008127666518,0.0116278617975323,0.0106573983877111,0.009763710299278,0.0093133917361644,0.004416168896440267,0.003681657962799595,0.0039535782672658615,0.0029256292652405785,0.003351249162524911,446749745731722.75,,,,
20,19477447848336.65,19477447848336.65,18922665796548.64,18649009971019.785,18424599838007.547,18228598670714.184,17889911721116.95,17596521997685.125,17333318491236.229,17091993207947.877,16867943734154.717,16276515506450.297,0.0016327403224279,0.0011279741136765,0.0016327403224279,0.0016327403224279,0.0018819113898644,0.002588891581936,0.0034647948001381,0.0042828459778682,0.0050626617863727,0.0058088591205277,0.0079105486290695,0.00229978139122871,0.001866656613704852,0.0015592034809698112,0.0014240587940436145,0.0011279741136765442,,0.003379398211983964,,,
23,5994747593106.53,5994747593106.53,5758533789527.212,5653465632738.008,5569031247077.91,5496535183335.836,5373321220604.287,5268561429914.434,5176017963458.433,5092386324023.474,5015724510530.141,4816039365995.54,0.0031063955642018,0.0027611355005808,0.0011285945965147,0.0018037662449336,0.001972460346126,0.0025860068748953,0.0033079156975579,0.0041267978318649,0.0049477504005443,0.0057319125428847,0.007907741163128,0.002711098694553042,0.002372233795621386,0.0020309490697760745,0.0019463377574617247,0.0011285945965147396,,0.00276113550058088,0.003814572961167384,,
26,296619722010.6256,296619722010.6256,289088261159.873,284575446912.44275,280820001454.52124,277528677625.6913,271800605331.41348,266835361173.51947,262390820105.914,258335711280.512,254587107959.29285,244663052786.87003,0.0005661559260434,0.001351986949916,0.0020354961105225,0.0026142000926985,0.0031479304503164,0.0041073788743417,0.0049789854271838,0.0057958023044372,0.0065732742789633,0.0073202555532114,0.0094171885761257,0.0034017250376608688,0.00258945043615056,0.001922031391431163,0.0012050453117335436,0.00019716636683714261,296619722010.6256,,,,
30,37807707814.2588,37807707814.2588,36414190988.546135,35617801085.31195,34963285734.25457,34390855723.9361,33404639653.080585,32558137626.59032,31808800814.382645,31130670233.71809,30507849849.95044,28884410431.01859,0.0021996028192214,0.0023037892333441,0.0029999798857084,0.0037595113210431,0.0043038656264851,0.0051547014436399,0.0061153860087404,0.0070181910106412,0.0076734002782875,0.0084749588203861,0.010586643741665,0.004963526081761545,0.00437910111858595,0.003937783463847398,0.0032800090182895786,0.002199602819221401,,,,,
