layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50
2,3449.695,3449.695,3154.2957,2964.0479,2808.8557,2676.7207,2452.9854,2266.6855,2104.0032,1959.2349,1828.8038,1509.9717,0.0055556784579658,0.0096011185216395,0.0141787295258273,0.0181675641283293,0.0221336484940888,0.030284347313829,0.0379463868999676,0.0448074824722889,0.0509879741444082,0.0570309653330809,0.0758373417068388,0.02466498459510824,0.020327415614349365,0.015373303705585761,0.010066419318995545,0.00555567845796584,,,
3,867.4882,867.4882,830.3866,805.83154,785.0521,767.22644,736.2656,709.64557,685.52875,663.466,643.2224,591.5188,0.0029397161116239,0.0037268416565948,0.004318164043984,0.0055544748568117,0.0067419207671421,0.008822738543183,0.0114641527296723,0.0132513526966191,0.0153589695345073,0.0172581275634628,0.0232082303843356,0.007936351198480969,0.006634908287188143,0.005178544297420082,0.003625018020362303,0.0029397161116239134,,,
4,209.87933,209.87933,205.74867,202.93071,200.47838,198.28711,194.30615,190.7483,187.519,184.54185,181.77509,174.41199,0.0041360826231834,0.004219645256265,0.003730285582319,0.0044940255709868,0.0046462033684544,0.0056052693311581,0.005503985727751,0.0054088262805894,0.0056562535002695,0.0062959606277952,0.0081048415332824,0.004519943083356577,0.004268712087608192,0.004068696200048044,0.003930971037612002,0.0036921413897598176,209.87933,0.0033881140270635712,0.003327614864300832
5,48.43228,48.43228,47.209198,46.470867,45.84876,45.294235,44.308125,43.43883,42.646027,41.91779,41.24073,39.442966,0.0037250610198772,0.0035225809954249,0.0033330040209356,0.0035118530222466,0.0036741793748682,0.0041888538365316,0.0049053108051088,0.0056018071394088,0.0062502857392749,0.0067591096596169,0.0078148841197788,0.004019771098118574,0.003725668393559034,0.003304935861256575,0.002942655882118561,0.0027207410536723153,48.43228,0.0025393835746013727,0.0024014384040964565
6,10.927447,10.927447,10.596546,10.408535,10.249909,10.109712,9.863864,9.649161,9.455864,9.278646,9.114171,8.677154,0.0035511394049513,0.0039760136135206,0.004337029623115,0.0046443979444664,0.0039198144681934,0.0049658846569642,0.0053918516300191,0.0063583015234138,0.0065995346385625,0.0064102661660384,0.0082652020785791,0.003853976036789504,0.003368076868262744,0.0031260635100098244,0.0031590819554357386,0.002777323633118167,10.927447,,
7,2.4652214,2.4652214,2.3826454,2.3372977,2.299374,2.2657893,2.207009,2.1557362,2.1096065,2.067339,2.0281627,1.9245566,0.0048623981745713,0.003343721398255,0.0036603267793299,0.0042821512997286,0.0051142005770579,0.004838077276931,0.0059418920228665,0.0061980846218754,0.0063018146167557,0.0066431572702298,0.0085024679776738,0.004330571373855618,0.003789563652101924,0.003587817509117852,0.0031283258649263956,0.0033325579628199486,2.4652214,0.0022587180348536684,
8,0.59070027,0.59070027,0.56838506,0.5570146,0.54753274,0.5391689,0.5245557,0.51183677,0.5004303,0.4900184,0.4803856,0.45497423,0.0040460751214924,0.0047106852879226,0.0054687330672399,0.0064773455040036,0.0073843942993604,0.0058429785130114,0.0067449185161599,0.0071317557732075,0.0065674903115847,0.0073215125069721,0.0090925250624669,0.004790116833795578,0.00454895268750094,0.004117526366787527,0.003921159486610648,0.004001020610223796,0.56838506,,
9,0.15208478,0.15208478,0.14463842,0.14133899,0.13860486,0.13620281,0.13203797,0.1284389,0.12522805,0.1223094,0.11962147,0.11258053,0.0054309894900777,0.0074154311475849,0.0059075556435798,0.0065770362787635,0.0074314393871993,0.0067662583577443,0.0066517323420325,0.0077464687000998,0.0088121601433468,0.0082480366094952,0.0093760116153925,0.005469504506420253,0.005051017907452743,0.005105593229188576,0.004506366996611472,0.0035747999521225093,0.15208478,,
10,0.040011525,0.040011525,0.036364798,0.035245765,0.034348927,0.0335791,0.032276873,0.031180525,0.030222565,0.029366821,0.028590461,0.026604464,0.0042528339938119,0.0031343689265734,0.0036099314607326,0.0040597960260501,0.004624456105359,0.0061893386584562,0.005678331352545,0.0061782357632623,0.0060342310756657,0.0068521949770726,0.0081860237967324,0.003373089910996885,0.003239936532781991,0.0027207347851013856,0.00237233998753833,0.0018374789981494832,0.040011525,0.0012127579628115615,
