layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,7072,5.0,-0.5,0.0055556784579658,0.0,5.0,-0.5,7139.707762437198,0.0055556784579658,0.0,60415
3,28288,1.5,-0.7,0.0029397161116239,0.0,1.5,-0.7,1572.6746802466992,0.0029397161116239,0.0,214812
4,113152,1.1,-0.8,0.003730285582319,50.0,1.0,-0.79,295.6046950649208,0.003327614864300832,0.0,169728
5,452608,1.1,-0.9,0.0033330040209356,50.0,0.8,-0.82,51.48672164801981,0.0024014384040964565,0.0,322218
6,1810432,0.6,-0.8,0.0035511394049513,0.0,0.62,-0.8,6.4306423606706264,0.002777323633118167,0.0,241663
7,7241728,0.7,-0.9,0.003343721398255,25.0,0.6,-0.85,1.46881744436773,0.0022587180348536684,0.0,381888
8,28966912,0.6,-0.9,0.0040460751214924,0.0,0.62,-0.9,0.4113009685421874,0.003921159486610648,25.0,120831
9,115867648,0.3,-0.5,0.0054309894900777,0.0,0.4,-0.76,0.015184496865296288,0.0035747999521225093,0.0,143208
10,463470592,0.4,-0.8,0.0031343689265734,25.0,0.29,-0.6,0.0002792465585647102,0.0012127579628115615,0.0,1288872
