layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1604,8.7,0.3,0.015611096961686,0.0,8.7,0.3,7808.865977190436,0.015611096961686,0.0,7704
3,6416,1.9,-0.6,0.0067648728330307,0.0,1.94,-0.6,2335.7562216642195,0.006439703634692262,0.0,46245
4,25664,1.3,-0.9,0.0025962406605707,0.0,1.29,-0.9,553.1372567903808,0.002557894035448538,0.0,292329
5,102656,0.7,-1.0,0.0054071921098931,0.0,0.71,-1.0,63.19886238111653,0.0050595963444118874,0.0,73081
6,410624,0.5,-1.0,0.0088125804106604,150.0,0.48,-1.0,3.6974387993977365,0.0075935630580796845,75.0,32481
7,1642496,0.5,-1.1,0.0136556529461613,75.0,0.5,-1.11,1.1601934203563047,0.01312101835366497,0.0,10827
8,6569984,0.3,-0.9,0.005860252586747,150.0,0.25,-0.8,0.0009045760261485512,0.005075364429237398,75.0,73081
9,26279936,0.1,0.1,0.0174550055927598,50.0,0.1,0.1,5.0020462908892466e-15,0.0174550055927598,50.0,6088
