layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1150192.8,1150192.8,717478.1,528736.6,399946.5,294083.78,157731.0,57937.73,8099.8877,,,,0.0223000136155552,0.0675201194903108,0.101142530360016,0.1336399108004596,0.170212868320729,0.2402420477384927,0.3202556158612465,0.4083463244328238,,,,0.17059949109865913,0.1337593127959501,0.10106306331597567,0.06738173900054562,0.02214142589989615,1150192.8,,,,
4,919570.0,919570.0,887211.1,866661.6,849129.8,833490.0,805686.56,780497.6,757599.56,736276.56,716086.44,661299.5,0.0290069398364033,0.0305119644662719,0.0317825923576095,0.03210698057831,0.0330443423834396,0.0349112860094511,0.0364804878509708,0.0379560596979298,0.0393393476450271,0.0408535527118933,0.0453786218205543,0.03304434238343962,0.032106980578310074,0.03132516460169425,0.03032824464497602,0.028792442378547903,919570.0,,,,
5,335493.44,335493.44,330271.7,325886.44,321877.9,318108.03,311155.7,304793.1,298885.44,293364.34,288216.4,274648.5,0.0092982531338915,0.0092982531338915,0.0092982531338915,0.0092982531338915,0.0092982531338915,0.0092982531338915,0.0092982531338915,0.0092982531338915,0.0092753600607202,0.0087563227680735,0.0088097511183976,0.00848972849972196,0.008223911944792323,0.008277559706245552,0.00848967446558424,0.008756322768073532,281100.47,0.009088835754087032,0.009495521324235368,0.009898920861185379,0.01000152494885427
6,60756.43,60756.43,59561.445,58606.223,57748.73,56957.793,55520.434,54233.395,53054.195,51961.207,50939.78,48201.297,0.0040320823701835,0.0044786802417553,0.0048944957993845,0.0048491459681431,0.0052169179601728,0.005562663562199,0.0059867716786499,0.0063224680181016,0.0070829097208928,0.007612518499907,0.0091459985730697,0.005568866103945337,0.005201397750133414,0.004849180247371094,0.004426802556842774,0.004032082370183557,,,,,
7,7845.426,7845.426,7694.8306,7579.9404,7476.31,7380.108,7203.6724,7042.699,6893.4585,6753.5137,6621.415,6262.316,0.0059465516377686,0.0065465150391957,0.0069838315383095,0.0065704916453027,0.0069500087477517,0.0071800207129769,0.0078806162077439,0.0085579975866194,0.0085032328580497,0.0088721261099643,0.0105102497410135,0.0064457309741260994,0.006386641119445535,0.006184453800634728,0.0059587611352873715,0.005729661828602461,7845.426,,,,
8,584.5731,584.5731,561.46326,548.71216,538.5189,529.5526,513.76013,499.83862,487.2202,475.60504,464.80145,436.1099,0.006392091457991,0.0055785780155856,0.0063442926462163,0.0063697886007433,0.006287941423209,0.0072782205530172,0.0081949875939042,0.0075549565827407,0.0083286543634929,0.0090724881949892,0.0107091455464247,0.00662595494858953,0.006287941423209098,0.0058006756410339255,0.005440301342293001,0.0050521267616925325,584.5731,0.0045041023226519705,,,
