filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,160000000.0,3.7,-1.2,0.0103898420188797,0.0,3.7,-1.2,559.4558512040933,0.0103898420188797,0.0,16477
1,160000000.0,1.3,-1.2,0.0114026679904765,50.0,1.7,-1.22,219.60681900581912,0.009046903522905492,0.0,21972
2,160000000.0,1.3,-1.2,0.0087754360623655,50.0,1.1,-1.19,65.29672823435538,0.008332514724493423,100.0,27807
3,160000000.0,0.6,-1.1,0.0085903916964844,100.0,0.53,-1.1,7.2783076494451375,0.006918514489999805,0.0,39062
4,160000000.0,0.3,-0.8,0.0079373409479002,0.0,0.3,-0.81,0.0639196821806187,0.006638126103221342,0.0,43944
5,160000000.0,0.1,1.2,0.0038473966762069,0.0,0.1,1.2,1.1208787011072586e-15,0.0038473966762069,0.0,131835
6,160000000.0,0.1,1.5,0.0020964115933197,0.0,0.09,1.9,4.643622985925037e-19,0.0018564058566908487,0.0,527343
7,160000000.0,3.7,-1.2,0.0103544848881798,0.0,3.7,-1.2,774.4852810768555,0.0103544848881798,0.0,16477
8,160000000.0,2.6,-1.2,0.0088163316155578,100.0,2.6,-1.2,267.5942065428858,0.0088163316155578,100.0,24718
9,160000000.0,7.9,-1.2,0.0081783471848747,200.0,8.0,-1.19,94.78109639299507,0.007130860518015175,275.0,37077
10,160000000.0,0.6,-1.1,0.0071260815512416,50.0,0.7,-1.12,16.744175606812487,0.006377795635320815,125.0,43944
11,160000000.0,0.4,-1.0,0.0073653933818307,0.0,0.4,-0.97,0.7626456181533057,0.006276878946606446,50.0,49437
12,160000000.0,0.2,-0.4,0.0064651784104954,0.0,0.19,-0.3,2.3488158725311245e-05,0.0043329976066347475,0.0,98874
13,160000000.0,0.1,1.5,0.0023507149498195,0.0,0.11,1.2,3.5317858022224195e-14,0.002144361002166084,0.0,395506
14,160000000.0,1.6,-1.2,0.0105022649323502,100.0,2.0,-1.22,554.9629301055869,0.008458678432910927,0.0,24718
15,160000000.0,1.1,-1.2,0.0100846413467134,50.0,1.1,-1.21,180.9844690687837,0.008303675500123175,0.0,27807
16,160000000.0,1.0,-1.2,0.01005578335417,200.0,0.9,-1.19,45.59648384112506,0.009312808908949588,300.0,21972
17,160000000.0,0.5,-1.1,0.0095821933240963,50.0,0.49,-1.1,4.866203780541483,0.008181515314750865,50.0,27807
18,160000000.0,0.3,-0.9,0.0096430765971666,0.0,0.26,-0.8,0.01658847579757466,0.006842978043295367,0.0,39062
19,160000000.0,0.1,0.9,0.0056421587448378,0.0,0.11,0.7,2.851743500107222e-13,0.004644542072320568,0.0,87889
20,160000000.0,0.1,2.1,0.0034187057020012,50.0,0.1,1.9,4.3590896195424984e-17,0.0026820581762868057,25.0,263671
21,160000000.0,1.6,-1.2,0.0079335615715837,50.0,2.0,-1.21,615.5901905927443,0.007098409948525619,25.0,37077
22,160000000.0,1.1,-1.2,0.0077491897452519,50.0,0.96,-1.2,172.14078406582732,0.007172566953828896,0.0,37077
23,160000000.0,1.5,-1.2,0.0088224317468807,100.0,1.2,-1.19,73.28125532467935,0.00841959054439706,150.0,24718
24,160000000.0,0.5,-1.1,0.0076927715946708,50.0,0.4,-1.06,2.5685722877995008,0.007191315273475357,0.0,37077
25,160000000.0,0.4,-1.0,0.0091035511979066,100.0,0.31,-0.9,0.10748460316296524,0.007194571244291348,50.0,37077
26,160000000.0,0.1,0.8,0.0059756161517223,0.0,0.09,1.0,1.8461874026742393e-17,0.004763484712848487,0.0,78125
27,160000000.0,0.1,1.9,0.0026237200946348,50.0,0.11,1.6,7.323292847803738e-15,0.0022523679889904225,50.0,351562
28,160000000.0,2.2,-1.2,0.0082789424335453,0.0,2.2,-1.2,487.56829307283016,0.0082789424335453,0.0,27807
29,160000000.0,1.4,-1.2,0.0071815739871676,50.0,1.22,-1.2,162.7300182537492,0.00696236134786149,0.0,39062
30,160000000.0,1.5,-1.2,0.0094980839817691,200.0,1.3,-1.19,57.7109934885163,0.008814870392337026,300.0,24718
31,160000000.0,0.5,-1.1,0.0091565187866487,50.0,0.49,-1.1,5.134266714954402,0.008266558006526092,25.0,27807
32,160000000.0,0.3,-0.9,0.0097885099735628,0.0,0.27,-0.8,0.023470171333381345,0.006082096141589055,0.0,49437
33,160000000.0,0.1,0.9,0.0063581767350718,0.0,0.11,0.9,1.2445236288232265e-13,0.004621327725129243,25.0,87889
34,160000000.0,0.1,2.5,0.0030797800934665,50.0,0.1,2.3,1.3696683446199548e-17,0.0020284773256664668,25.0,468750
35,160000000.0,1.5,-1.2,0.007306358604838,0.0,1.5,-1.2,507.1036594335079,0.007306358604838,0.0,32958
36,160000000.0,1.0,-1.2,0.0101049454619415,0.0,1.1,-1.21,188.6911685239913,0.008270911539453918,0.0,27807
37,160000000.0,2.5,-1.2,0.0094760776968674,200.0,2.8,-1.2,85.61397998289301,0.009423832509544261,225.0,21972
38,160000000.0,0.5,-1.1,0.0082278098453979,50.0,0.5,-1.09,5.328864841670781,0.0071734105512911706,75.0,37077
39,160000000.0,0.3,-0.9,0.0069733283913929,0.0,0.3,-0.9,0.0907918602430795,0.0069733283913929,0.0,39062
40,160000000.0,0.1,0.9,0.0051905282018788,0.0,0.12,0.6,9.227224414059607e-12,0.005160461032803265,25.0,65916
41,160000000.0,0.1,1.9,0.0024986992794391,50.0,0.09,2.2,1.0331548513026755e-19,0.0020523749457528884,25.0,444943
