band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,75.15226,60.732826,97.0258,81.88248,27.052677,242.90907,14562240.0,0.0026482932267076834,0.2,-0.6,0.005872268847625006,50.0,60.224705,0.0003558797301684068
3,29.10771,24.347788,36.67178,61.74595,21.34398,214.18689,14562240.0,0.00256684273075454,0.3,-0.9,0.5830367036957904,75.0,23.396654,0.0003558797301684068
4,17.577112,13.9329,26.527952,176.36182,27.63038,673.53674,14562240.0,0.0033845470765334063,0.3,-1.0,0.4766760572828225,100.0,12.672706,0.0003558797301684068
5,14.257065,10.81746,23.351599,269.09625,40.786545,922.7587,58248960.0,0.005304054455714302,0.1,-0.3,7.942983908319299e-12,75.0,10.16651,0.0001779427271561075
6,4.401598,3.2767203,7.69476,352.8861,42.24724,1139.5686,29124480.0,0.006090245698778363,0.1,-0.2,1.2299446209104869e-12,100.0,2.8861253,0.00025164734159732874
7,1.0255181,0.7784113,1.6713089,260.86502,39.6325,905.85205,29124480.0,0.006464377575669089,0.1,0.1,4.903626347120544e-14,200.0,0.5816523,0.00025164734159732874
8,0.38290456,0.28630042,0.64727956,305.83774,44.35128,1022.172,29124480.0,0.006465217444839435,0.1,0.3,5.822139705541252e-15,300.0,0.1782366,0.00025164734159732874
9,0.26451415,0.18267953,0.48648763,457.2595,69.39836,1385.6449,29579550.0,0.005671913178789009,0.1,0.0,1.311837118920095e-14,300.0,0.09336352,0.00024970413366130615
