band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,310058819736347.6,273025964579104.56,351879830474855.75,5.096017477288921,3.120138001817797,7.454061329093763,1440.0,0.0099932857386764,0.1,8.3,2.4317099267188165e-06,0.0,310058819736347.6,0.0356711674760886,0.0099932857386764,0.1,8.3,2.4317099267188165e-06,0.0,18451,1000000.0,0.424019,2.2815699999999994e-235,1000000.0,0.384552,4.340929999999999e-192,1000000.0,0.360826,2.0099199999999992e-168,0.99851372
5,843883837504393.2,737360761649175.6,960777024390372.8,21.024885709271032,16.639383251504945,25.73803818498681,4320.0,0.0133896909879893,0.1,3.1,0.0046135678115589,50.0,489672549223759.7,0.020623821110128,0.0133896909879893,0.1,3.1,0.0046135678115589,50.0,10377,1000000.0,0.410737,0.0,1000000.0,0.373964,0.0,1000000.0,0.350553,0.0,0.41721865
8,181586562468395.3,155810044690528.66,210576391052846.7,32.23470475532425,20.658370758314096,44.014119271470975,12240.0,0.0116261069349968,0.1,6.4,5.150500842817133e-06,200.0,89532815141426.34,0.0122618370593477,0.0107592813233155,0.09,6.8,7.3374669749662305e-09,175.0,15490,1000000.0,0.355851,0.0,1000000.0,0.312059,0.0,1000000.0,0.288033,0.0,0.11670533
11,13306701323793.88,10863409793577.03,17597784582239.1,95.31702059189637,14.062968453218598,284.3460214995269,33840.0,0.003659600326195,0.2,9.2,17265.8185801234,150.0,9077091915965.828,0.007377771632076,0.003659600326195,0.2,9.2,17265.8185801234,150.0,144544,1000000.0,0.216218,0.0,1000000.0,0.173027,0.0,1000000.0,0.147689,0.0,0.75378735
14,209999593847065.4,185723293147494.8,237144202442054.84,20.764812051278835,14.97990935217388,29.85013809803577,93600.0,0.0216850656328374,0.1,-0.1,45.97259421015791,50.0,198062471317933.56,0.0044372995560441,0.0214971024898591,0.1,-0.12,53.3331586844593,25.0,4161,1000000.0,0.198137,0.0,1000000.0,0.152315,0.0,1000000.0,0.128314,0.0,5.2513678e-38
17,396778780470879.4,372037677861035.6,423593419233817.7,4.37324643314791,2.9859593474492345,7.276849719902427,100000.0,0.0085167759454716,0.1,6.0,3.960180005470866e-05,0.0,396778780470879.4,0.0042930146183294,0.0085167759454716,0.1,6.0,3.960180005470866e-05,0.0,25000,1000000.0,0.406926,0.0,1000000.0,0.371718,0.0,1000000.0,0.348537,0.0,9.9569295e-07
20,100948714045925.12,93583329547331.52,109423323884446.31,7.07597943360917,4.153627516498808,17.387717739673068,100000.0,0.0017193793805576,0.1,6.8,3.726503399223655e-06,25.0,97507930169411.44,0.0042930146183294,0.0017193793805576,0.1,6.8,3.726503399223655e-06,25.0,640720,1000000.0,0.357602,0.0,1000000.0,0.313636,0.0,1000000.0,0.289624,0.0,0.92848235
23,10927217044749.717,10280870494996.969,11656467197483.049,3.947840319443959,2.2643302515241235,9.31480400748989,100000.0,0.0009180887169118,0.1,14.0,9.854615925100701e-10,50.0,10484366367353.494,0.0042930146183294,0.0009180887169118,0.1,14.0,9.854615925100701e-10,50.0,2162436,1000000.0,0.218686,0.0,1000000.0,0.174354,0.0,1000000.0,0.149384,0.0,0.999996
26,1914125554842.1267,1799325935651.256,2043746926174.952,4.034940390843895,2.376776769633385,10.521573543726875,100000.0,0.000484239689061,0.1,10.0,3.232559427787741e-09,0.0,1914125554842.1267,0.0042930146183294,0.000484239689061,0.1,10.0,3.232559427787741e-09,0.0,8210502,1000000.0,0.041427,1.4639899999999993e-149,1000000.0,0.0134184,4.54265e-16,825921.0,0.0127943,1.19826e-14,1.0
30,24335168310.46502,22454781119.5152,26404443610.178688,7.782519483551965,5.239422507558175,15.41376787257312,100000.0,0.0020392106844603,0.1,4.8,1.2092384294728964e-08,25.0,23529432219.282394,0.0042930146183294,0.0020392106844603,0.1,4.8,1.2092384294728964e-08,25.0,427147,112923.0,0.0321125,5.028029999999997e-90,98045.1,0.00741089,3.37625e-05,80438.0,0.00465841,0.0259878,0.7991293
